B00, 0
B01, 0
B02, 0
B03, 0
B04, 3
B04, Trade, 86617.767, 71, B04, S01, 1
B04, Trade, 108450.667, 70, B04, S01, 1
B04, Trade, 361065.200, 68, B04, S00, 1
B05, 7
B05, Trade, 65216.983, 73, B05, S01, 1
B05, Trade, 86806.250, 72, B05, S04, 1
B05, Trade, 98391.000, 72, B05, S01, 1
B05, Trade, 99596.550, 73, B05, S01, 1
B05, Trade, 100057.200, 73, B05, S01, 1
B05, Trade, 190389.417, 68, B05, S01, 1
B05, Trade, 191209.350, 73, S05, B05, 1
B06, 8
B06, Trade, 49637.017, 76, B06, S00, 1
B06, Trade, 187310.400, 75, B06, S04, 1
B06, Trade, 187425.717, 71, B06, S00, 1
B06, Trade, 191057.817, 75, B06, S01, 1
B06, Trade, 193902.767, 74, B06, S04, 1
B06, Trade, 194233.550, 75, B06, S01, 1
B06, Trade, 413861.800, 72, B06, S00, 1
B06, Trade, 419282.833, 73, B06, S04, 1
B07, 51
B07, Trade, 11437.967, 79, B07, S06, 1
B07, Trade, 17701.900, 72, B07, S02, 1
B07, Trade, 46663.317, 78, B07, S03, 1
B07, Trade, 52259.767, 77, B07, S02, 1
B07, Trade, 56319.300, 79, B07, S01, 1
B07, Trade, 68041.067, 79, B07, S01, 1
B07, Trade, 93160.433, 77, B07, S04, 1
B07, Trade, 93993.817, 76, B07, S01, 1
B07, Trade, 94586.767, 73, B07, S05, 1
B07, Trade, 116858.800, 79, S04, B07, 1
B07, Trade, 119738.767, 78, B07, S04, 1
B07, Trade, 122421.683, 79, B07, S00, 1
B07, Trade, 123885.600, 78, B07, S04, 1
B07, Trade, 125554.883, 78, B07, S01, 1
B07, Trade, 126746.200, 79, B07, S01, 1
B07, Trade, 126887.850, 78, B07, S02, 1
B07, Trade, 127488.300, 77, B07, S05, 1
B07, Trade, 127693.033, 79, B07, S01, 1
B07, Trade, 127954.017, 79, B07, S05, 1
B07, Trade, 128334.083, 79, B07, S01, 1
B07, Trade, 128667.483, 79, B07, S01, 1
B07, Trade, 128812.900, 79, B07, S03, 1
B07, Trade, 133429.317, 78, B07, S03, 1
B07, Trade, 152533.117, 79, B07, S03, 1
B07, Trade, 155782.050, 79, B07, S02, 1
B07, Trade, 158055.433, 79, B07, S03, 1
B07, Trade, 168097.933, 79, B07, S00, 1
B07, Trade, 172930.050, 78, B07, S05, 1
B07, Trade, 173403.850, 79, B07, S06, 1
B07, Trade, 174143.733, 79, B07, S05, 1
B07, Trade, 175150.983, 78, B07, S00, 1
B07, Trade, 180464.367, 79, B07, S01, 1
B07, Trade, 182098.050, 75, B07, S00, 1
B07, Trade, 189348.067, 74, B07, S01, 1
B07, Trade, 189526.433, 79, B07, S01, 1
B07, Trade, 190455.900, 78, B07, S02, 1
B07, Trade, 190614.267, 78, B07, S04, 1
B07, Trade, 190638.100, 76, B07, S05, 1
B07, Trade, 190690.817, 79, B07, S05, 1
B07, Trade, 191771.917, 78, B07, S03, 1
B07, Trade, 192773.767, 78, B07, S05, 1
B07, Trade, 193140.233, 77, B07, S00, 1
B07, Trade, 193293.133, 76, B07, S02, 1
B07, Trade, 193727.033, 79, B07, S01, 1
B07, Trade, 193802.267, 78, B07, S05, 1
B07, Trade, 193902.333, 78, B07, S01, 1
B07, Trade, 200688.367, 78, B07, S01, 1
B07, Trade, 205948.900, 78, B07, S06, 1
B07, Trade, 248254.483, 79, B07, S05, 1
B07, Trade, 289628.967, 78, B07, S04, 1
B07, Trade, 351387.500, 78, B07, S04, 1
B08, 100
B08, Trade, 185351.567, 77, B08, S04, 1
B08, Trade, 185704.583, 80, B08, S02, 1
B08, Trade, 185933.933, 80, B08, S00, 1
B08, Trade, 185957.117, 81, B08, S00, 1
B08, Trade, 186015.733, 82, B08, S05, 1
B08, Trade, 186760.817, 82, B08, S02, 1
B08, Trade, 187096.583, 80, B08, S02, 1
B08, Trade, 187220.017, 82, B08, S07, 1
B08, Trade, 187424.500, 77, B08, S05, 1
B08, Trade, 187432.600, 82, B08, S05, 1
B08, Trade, 187708.350, 79, B08, S00, 1
B08, Trade, 187733.433, 79, B08, S05, 1
B08, Trade, 187778.700, 77, B08, S05, 1
B08, Trade, 187932.500, 82, B08, S01, 1
B08, Trade, 188445.800, 82, B08, S03, 1
B08, Trade, 188475.117, 81, B08, S03, 1
B08, Trade, 188560.733, 82, B08, S00, 1
B08, Trade, 189222.833, 81, B08, S00, 1
B08, Trade, 190584.183, 74, B08, S00, 1
B08, Trade, 190599.267, 78, B08, S02, 1
B08, Trade, 190603.983, 81, B08, S02, 1
B08, Trade, 191098.867, 82, B08, S01, 1
B08, Trade, 191253.167, 75, B08, S01, 1
B08, Trade, 191297.467, 77, S00, B08, 1
B08, Trade, 191495.300, 82, B08, S05, 1
B08, Trade, 191713.667, 77, B08, S04, 1
B08, Trade, 191932.033, 79, B08, S00, 1
B08, Trade, 192093.200, 82, B08, S01, 1
B08, Trade, 192882.133, 80, B08, S00, 1
B08, Trade, 193291.483, 81, B08, S05, 1
B08, Trade, 193549.083, 82, B08, S01, 1
B08, Trade, 194244.617, 79, B08, S00, 1
B08, Trade, 200377.333, 82, B08, S04, 1
B08, Trade, 202238.417, 79, B08, S00, 1
B08, Trade, 211234.500, 81, B08, S04, 1
B08, Trade, 217246.217, 82, B08, S01, 1
B08, Trade, 222252.933, 81, B08, S01, 1
B08, Trade, 223610.317, 81, B08, S01, 1
B08, Trade, 224680.700, 81, B08, S02, 1
B08, Trade, 225019.800, 82, B08, S01, 1
B08, Trade, 228072.333, 82, B08, S01, 1
B08, Trade, 244889.000, 82, B08, S02, 1
B08, Trade, 246561.317, 82, B08, S02, 1
B08, Trade, 247354.650, 82, B08, S07, 1
B08, Trade, 248744.167, 82, S07, B08, 1
B08, Trade, 249089.733, 80, B08, S00, 1
B08, Trade, 249639.600, 82, B08, S02, 1
B08, Trade, 249712.317, 80, B08, S04, 1
B08, Trade, 249883.250, 82, B08, S00, 1
B08, Trade, 249941.633, 77, B08, S01, 1
B08, Trade, 250880.433, 82, B08, S01, 1
B08, Trade, 251391.733, 82, B08, S00, 1
B08, Trade, 251516.283, 82, B08, S01, 1
B08, Trade, 252805.633, 82, B08, S02, 1
B08, Trade, 258887.867, 82, B08, S03, 1
B08, Trade, 274494.650, 79, B08, S01, 1
B08, Trade, 278503.350, 77, B08, S03, 1
B08, Trade, 279990.733, 82, B08, S04, 1
B08, Trade, 281531.067, 77, B08, S04, 1
B08, Trade, 284136.133, 82, B08, S02, 1
B08, Trade, 287813.233, 82, B08, S07, 1
B08, Trade, 296720.567, 80, B08, S04, 1
B08, Trade, 299145.967, 82, B08, S01, 1
B08, Trade, 301299.783, 82, B08, S05, 1
B08, Trade, 304248.583, 81, B08, S06, 1
B08, Trade, 308898.567, 82, B08, S01, 1
B08, Trade, 316144.700, 82, B08, S05, 1
B08, Trade, 322117.650, 79, B08, S00, 1
B08, Trade, 322288.050, 81, B08, S01, 1
B08, Trade, 326055.733, 82, B08, S04, 1
B08, Trade, 337865.383, 81, B08, S01, 1
B08, Trade, 346109.417, 79, B08, S01, 1
B08, Trade, 347221.250, 80, B08, S00, 1
B08, Trade, 347580.833, 81, B08, S01, 1
B08, Trade, 351745.817, 82, B08, S02, 1
B08, Trade, 363282.400, 75, B08, S01, 1
B08, Trade, 382520.250, 79, S07, B08, 1
B08, Trade, 386250.167, 82, B08, S00, 1
B08, Trade, 387119.483, 82, B08, S00, 1
B08, Trade, 396555.267, 81, B08, S00, 1
B08, Trade, 396847.683, 82, B08, S01, 1
B08, Trade, 397355.433, 81, B08, S01, 1
B08, Trade, 399566.050, 81, B08, S05, 1
B08, Trade, 401373.733, 81, B08, S04, 1
B08, Trade, 401599.433, 81, B08, S00, 1
B08, Trade, 402048.983, 76, S00, B08, 1
B08, Trade, 403078.617, 78, B08, S04, 1
B08, Trade, 409215.767, 80, B08, S01, 1
B08, Trade, 409656.650, 82, B08, S04, 1
B08, Trade, 410200.283, 82, B08, S04, 1
B08, Trade, 411121.650, 72, B08, S00, 1
B08, Trade, 411141.817, 81, B08, S00, 1
B08, Trade, 411821.167, 82, S02, B08, 1
B08, Trade, 412104.233, 80, B08, S00, 1
B08, Trade, 413792.350, 82, B08, S01, 1
