B00, 0
B01, 0
B02, 0
B03, 0
B04, 29
B04, Trade, 73380.750, 69, B04, S00, 1
B04, Trade, 108205.350, 71, B04, S01, 1
B04, Trade, 113625.950, 71, B04, S00, 1
B04, Trade, 114674.000, 71, B04, S02, 1
B04, Trade, 114801.033, 71, B04, S01, 1
B04, Trade, 138107.583, 71, B04, S02, 1
B04, Trade, 185132.000, 71, B04, S02, 1
B04, Trade, 186361.817, 70, B04, S00, 1
B04, Trade, 200848.033, 71, B04, S01, 1
B04, Trade, 201851.083, 68, B04, S00, 1
B04, Trade, 205869.317, 70, B04, S00, 1
B04, Trade, 224991.917, 71, B04, S02, 1
B04, Trade, 225765.983, 71, B04, S01, 1
B04, Trade, 227677.517, 71, B04, S01, 1
B04, Trade, 228752.433, 71, B04, S01, 1
B04, Trade, 229905.483, 71, B04, S02, 1
B04, Trade, 242092.633, 71, B04, S00, 1
B04, Trade, 260782.233, 71, B04, S02, 1
B04, Trade, 267128.150, 71, B04, S03, 1
B04, Trade, 275699.117, 71, B04, S03, 1
B04, Trade, 314311.550, 71, B04, S01, 1
B04, Trade, 385999.083, 71, B04, S01, 1
B04, Trade, 396072.200, 71, B04, S01, 1
B04, Trade, 400863.900, 71, B04, S00, 1
B04, Trade, 415141.767, 71, B04, S02, 1
B04, Trade, 417600.400, 71, B04, S02, 1
B04, Trade, 418722.483, 71, B04, S02, 1
B04, Trade, 420902.167, 71, B04, S03, 1
B04, Trade, 429452.717, 71, B04, S03, 1
B05, 1
B05, Trade, 19924.600, 73, B05, S03, 1
B06, 45
B06, Trade, 14553.133, 76, B06, S05, 1
B06, Trade, 14741.050, 73, B06, S00, 1
B06, Trade, 14828.333, 75, B06, S05, 1
B06, Trade, 15309.017, 76, B06, S00, 1
B06, Trade, 15600.650, 76, B06, S01, 1
B06, Trade, 15709.000, 73, S05, B06, 1
B06, Trade, 16723.867, 73, B06, S05, 1
B06, Trade, 17435.000, 73, B06, S01, 1
B06, Trade, 18500.967, 74, B06, S01, 1
B06, Trade, 19653.883, 69, B06, S01, 1
B06, Trade, 20844.350, 76, B06, S05, 1
B06, Trade, 20916.483, 76, B06, S04, 1
B06, Trade, 21112.650, 75, B06, S05, 1
B06, Trade, 43649.533, 76, B06, S00, 1
B06, Trade, 44757.050, 76, B06, S02, 1
B06, Trade, 46050.283, 74, B06, S02, 1
B06, Trade, 46557.167, 76, B06, S01, 1
B06, Trade, 47969.133, 76, B06, S00, 1
B06, Trade, 48424.833, 74, B06, S00, 1
B06, Trade, 49718.450, 74, B06, S00, 1
B06, Trade, 49967.283, 76, B06, S00, 1
B06, Trade, 72575.250, 74, B06, S02, 1
B06, Trade, 72696.267, 76, B06, S02, 1
B06, Trade, 72809.283, 76, B06, S00, 1
B06, Trade, 73105.983, 76, B06, S01, 1
B06, Trade, 73440.983, 76, B06, S00, 1
B06, Trade, 74387.367, 76, B06, S02, 1
B06, Trade, 75005.050, 74, B06, S00, 1
B06, Trade, 78522.233, 76, B06, S00, 1
B06, Trade, 98191.200, 72, B06, S01, 1
B06, Trade, 110691.550, 76, B06, S01, 1
B06, Trade, 112417.667, 76, B06, S03, 1
B06, Trade, 134929.867, 72, B06, S00, 1
B06, Trade, 196744.567, 76, B06, S00, 1
B06, Trade, 253685.933, 75, S05, B06, 1
B06, Trade, 255095.317, 76, B06, S00, 1
B06, Trade, 299575.500, 76, B06, S01, 1
B06, Trade, 299650.100, 73, B06, S05, 1
B06, Trade, 319059.500, 76, B06, S01, 1
B06, Trade, 319888.683, 73, B06, S02, 1
B06, Trade, 355600.533, 73, B06, S01, 1
B06, Trade, 405272.617, 75, B06, S02, 1
B06, Trade, 421909.367, 76, B06, S04, 1
B06, Trade, 428449.883, 75, B06, S05, 1
B06, Trade, 431836.733, 75, B06, S01, 1
B07, 100
B07, Trade, 229118.117, 79, B07, S00, 1
B07, Trade, 229177.317, 75, S03, B07, 1
B07, Trade, 230450.933, 77, B07, S00, 1
B07, Trade, 230473.967, 78, B07, S01, 1
B07, Trade, 230934.583, 78, B07, S02, 1
B07, Trade, 231273.350, 78, B07, S05, 1
B07, Trade, 231483.733, 79, B07, S05, 1
B07, Trade, 233548.883, 79, B07, S02, 1
B07, Trade, 236614.767, 77, B07, S01, 1
B07, Trade, 238366.550, 79, B07, S02, 1
B07, Trade, 239482.450, 77, B07, S01, 1
B07, Trade, 239540.333, 76, B07, S00, 1
B07, Trade, 241383.167, 78, B07, S01, 1
B07, Trade, 243535.133, 70, B07, S00, 1
B07, Trade, 246351.283, 78, B07, S02, 1
B07, Trade, 248408.383, 78, B07, S01, 1
B07, Trade, 248712.417, 77, B07, S01, 1
B07, Trade, 249524.233, 76, B07, S02, 1
B07, Trade, 249652.833, 79, B07, S05, 1
B07, Trade, 250549.983, 77, B07, S00, 1
B07, Trade, 250582.967, 78, B07, S05, 1
B07, Trade, 251262.267, 76, B07, S00, 1
B07, Trade, 251471.583, 79, B07, S01, 1
B07, Trade, 251514.900, 79, B07, S00, 1
B07, Trade, 252271.533, 78, B07, S03, 1
B07, Trade, 252900.367, 77, B07, S04, 1
B07, Trade, 253509.067, 75, S05, B07, 1
B07, Trade, 253613.150, 77, B07, S02, 1
B07, Trade, 254611.400, 79, B07, S05, 1
B07, Trade, 254866.167, 78, B07, S02, 1
B07, Trade, 256643.033, 79, B07, S01, 1
B07, Trade, 256830.400, 77, B07, S00, 1
B07, Trade, 257450.367, 77, B07, S05, 1
B07, Trade, 258577.050, 75, B07, S01, 1
B07, Trade, 259030.433, 79, B07, S00, 1
B07, Trade, 260289.917, 76, B07, S02, 1
B07, Trade, 262385.717, 79, B07, S00, 1
B07, Trade, 265389.733, 78, B07, S01, 1
B07, Trade, 265530.717, 71, B07, S00, 1
B07, Trade, 276063.983, 72, B07, S02, 1
B07, Trade, 280452.183, 71, B07, S01, 1
B07, Trade, 296520.617, 73, S00, B07, 1
B07, Trade, 296719.617, 78, B07, S02, 1
B07, Trade, 298359.333, 75, B07, S00, 1
B07, Trade, 310611.967, 79, B07, S04, 1
B07, Trade, 311077.867, 71, B07, S00, 1
B07, Trade, 311796.950, 79, B07, S02, 1
B07, Trade, 312257.600, 79, B07, S00, 1
B07, Trade, 313854.750, 77, B07, S00, 1
B07, Trade, 314748.000, 79, S04, B07, 1
B07, Trade, 316122.783, 76, B07, S00, 1
B07, Trade, 317229.583, 78, B07, S02, 1
B07, Trade, 317628.433, 78, B07, S02, 1
B07, Trade, 318120.550, 77, B07, S00, 1
B07, Trade, 319657.283, 79, B07, S01, 1
B07, Trade, 319886.750, 79, B07, S01, 1
B07, Trade, 319933.667, 77, B07, S01, 1
B07, Trade, 320870.583, 74, B07, S01, 1
B07, Trade, 323117.950, 76, B07, S02, 1
B07, Trade, 326910.767, 74, B07, S00, 1
B07, Trade, 327219.367, 79, B07, S05, 1
B07, Trade, 329720.050, 76, B07, S00, 1
B07, Trade, 330596.183, 79, B07, S02, 1
B07, Trade, 334919.800, 73, B07, S01, 1
B07, Trade, 335451.717, 79, B07, S02, 1
B07, Trade, 339737.617, 77, B07, S00, 1
B07, Trade, 339865.667, 79, B07, S01, 1
B07, Trade, 341415.133, 79, B07, S00, 1
B07, Trade, 343252.750, 76, B07, S05, 1
B07, Trade, 343934.817, 78, B07, S01, 1
B07, Trade, 344068.950, 78, B07, S03, 1
B07, Trade, 355390.117, 78, B07, S04, 1
B07, Trade, 357054.700, 79, B07, S01, 1
B07, Trade, 358617.200, 79, B07, S01, 1
B07, Trade, 359194.517, 78, B07, S01, 1
B07, Trade, 360453.050, 78, B07, S01, 1
B07, Trade, 361109.717, 77, B07, S00, 1
B07, Trade, 370041.700, 75, B07, S00, 1
B07, Trade, 372744.850, 77, B07, S00, 1
B07, Trade, 373907.950, 79, B07, S01, 1
B07, Trade, 374810.500, 76, B07, S00, 1
B07, Trade, 376356.500, 78, B07, S02, 1
B07, Trade, 377695.067, 79, B07, S05, 1
