B00, 0
B01, 0
B02, 2
B02, Trade, 280881.367, 65, B02, S00, 1
B02, Trade, 395989.483, 64, B02, S01, 1
B03, 0
B04, 13
B04, Trade, 282474.983, 69, B04, S02, 1
B04, Trade, 282751.333, 71, B04, S00, 1
B04, Trade, 283066.383, 71, B04, S00, 1
B04, Trade, 283444.683, 71, B04, S01, 1
B04, Trade, 283480.550, 69, B04, S02, 1
B04, Trade, 285221.850, 71, B04, S03, 1
B04, Trade, 285896.667, 71, B04, S01, 1
B04, Trade, 287613.100, 71, B04, S02, 1
B04, Trade, 287881.783, 70, B04, S02, 1
B04, Trade, 287951.833, 71, B04, S01, 1
B04, Trade, 309008.133, 71, B04, S00, 1
B04, Trade, 406075.867, 71, B04, S02, 1
B04, Trade, 413378.933, 71, B04, S00, 1
B05, 35
B05, Trade, 98394.783, 73, B05, S04, 1
B05, Trade, 151786.950, 73, B05, S02, 1
B05, Trade, 153250.550, 73, B05, S03, 1
B05, Trade, 154128.017, 72, B05, S02, 1
B05, Trade, 154970.017, 73, B05, S02, 1
B05, Trade, 155955.250, 73, B05, S00, 1
B05, Trade, 157416.267, 73, B05, S00, 1
B05, Trade, 157571.050, 73, B05, S01, 1
B05, Trade, 158302.267, 73, B05, S00, 1
B05, Trade, 158620.350, 73, B05, S04, 1
B05, Trade, 266589.967, 72, B05, S04, 1
B05, Trade, 277679.550, 73, B05, S02, 1
B05, Trade, 297164.033, 73, B05, S05, 1
B05, Trade, 301524.817, 73, B05, S02, 1
B05, Trade, 315424.450, 73, B05, S02, 1
B05, Trade, 330201.267, 73, B05, S04, 1
B05, Trade, 330525.017, 73, B05, S01, 1
B05, Trade, 355679.683, 73, B05, S00, 1
B05, Trade, 370783.650, 73, B05, S00, 1
B05, Trade, 371041.183, 73, B05, S00, 1
B05, Trade, 373972.533, 73, B05, S01, 1
B05, Trade, 373984.367, 73, B05, S05, 1
B05, Trade, 392030.067, 73, B05, S01, 1
B05, Trade, 397485.567, 72, B05, S01, 1
B05, Trade, 399351.483, 73, B05, S03, 1
B05, Trade, 399873.933, 73, B05, S01, 1
B05, Trade, 402679.850, 73, B05, S04, 1
B05, Trade, 403238.967, 73, B05, S05, 1
B05, Trade, 403362.617, 73, B05, S02, 1
B05, Trade, 403497.133, 73, B05, S04, 1
B05, Trade, 403661.833, 73, B05, S03, 1
B05, Trade, 403828.067, 73, B05, S02, 1
B05, Trade, 404590.933, 73, B05, S01, 1
B05, Trade, 406593.233, 73, B05, S03, 1
B05, Trade, 409374.567, 73, B05, S01, 1
B06, 100
B06, Trade, 359590.217, 76, B06, S02, 1
B06, Trade, 390103.283, 76, B06, S05, 1
B06, Trade, 390161.583, 76, B06, S00, 1
B06, Trade, 393836.067, 76, B06, S00, 1
B06, Trade, 394149.300, 76, B06, S01, 1
B06, Trade, 394298.367, 76, B06, S03, 1
B06, Trade, 395767.133, 76, B06, S00, 1
B06, Trade, 395988.833, 76, B06, S05, 1
B06, Trade, 403232.817, 76, B06, S06, 1
B06, Trade, 403243.367, 75, B06, S02, 1
B06, Trade, 403263.717, 76, B06, S03, 1
B06, Trade, 403349.600, 76, B06, S06, 1
B06, Trade, 403493.983, 75, B06, S02, 1
B06, Trade, 403543.633, 76, B06, S02, 1
B06, Trade, 403618.750, 75, B06, S05, 1
B06, Trade, 403640.167, 76, B06, S02, 1
B06, Trade, 403661.767, 75, B06, S01, 1
B06, Trade, 403689.550, 76, B06, S06, 1
B06, Trade, 403734.117, 75, B06, S01, 1
B06, Trade, 403738.600, 76, B06, S05, 1
B06, Trade, 403827.950, 76, B06, S05, 1
B06, Trade, 403862.133, 76, B06, S05, 1
B06, Trade, 404115.717, 76, B06, S02, 1
B06, Trade, 404153.650, 75, B06, S02, 1
B06, Trade, 404176.817, 75, B06, S02, 1
B06, Trade, 404211.267, 76, B06, S02, 1
B06, Trade, 404446.233, 75, B06, S05, 1
B06, Trade, 404953.733, 76, B06, S02, 1
B06, Trade, 405017.417, 76, B06, S05, 1
B06, Trade, 405027.000, 76, B06, S05, 1
B06, Trade, 405349.950, 76, B06, S05, 1
B06, Trade, 405566.233, 75, B06, S05, 1
B06, Trade, 405640.950, 75, S05, B06, 1
B06, Trade, 405691.350, 75, B06, S05, 1
B06, Trade, 405762.533, 76, B06, S05, 1
B06, Trade, 405823.300, 76, B06, S01, 1
B06, Trade, 405916.217, 75, B06, S02, 1
B06, Trade, 405934.117, 76, B06, S03, 1
B06, Trade, 405998.400, 76, B06, S01, 1
B06, Trade, 406075.717, 76, B06, S05, 1
B06, Trade, 406102.550, 76, B06, S02, 1
B06, Trade, 406103.333, 76, B06, S03, 1
B06, Trade, 406122.900, 75, B06, S05, 1
B06, Trade, 406242.433, 75, B06, S02, 1
B06, Trade, 406544.800, 76, B06, S01, 1
B06, Trade, 406582.333, 76, B06, S02, 1
B06, Trade, 406715.350, 76, B06, S04, 1
B06, Trade, 406770.267, 76, B06, S01, 1
B06, Trade, 406877.917, 76, B06, S02, 1
B06, Trade, 406994.683, 76, B06, S02, 1
B06, Trade, 407218.850, 75, B06, S02, 1
B06, Trade, 407339.317, 76, B06, S05, 1
B06, Trade, 407372.767, 76, B06, S03, 1
B06, Trade, 407429.467, 76, B06, S03, 1
B06, Trade, 407500.783, 76, B06, S02, 1
B06, Trade, 407594.183, 76, B06, S01, 1
B06, Trade, 408008.233, 75, B06, S02, 1
B06, Trade, 408399.900, 76, B06, S06, 1
B06, Trade, 408415.867, 76, B06, S05, 1
B06, Trade, 408489.850, 76, S06, B06, 1
B06, Trade, 408540.383, 76, B06, S05, 1
B06, Trade, 408601.100, 75, B06, S05, 1
B06, Trade, 408734.967, 76, B06, S05, 1
B06, Trade, 408856.350, 76, B06, S06, 1
B06, Trade, 408940.583, 76, B06, S06, 1
B06, Trade, 409063.700, 76, B06, S02, 1
B06, Trade, 409132.650, 76, B06, S05, 1
B06, Trade, 409366.050, 75, B06, S05, 1
B06, Trade, 409412.783, 76, B06, S03, 1
B06, Trade, 409585.667, 76, B06, S05, 1
B06, Trade, 409667.983, 76, B06, S02, 1
B06, Trade, 409833.700, 75, B06, S01, 1
B06, Trade, 409874.317, 76, B06, S05, 1
B06, Trade, 410002.783, 76, B06, S04, 1
B06, Trade, 410057.067, 76, B06, S06, 1
B06, Trade, 410182.400, 76, B06, S01, 1
B06, Trade, 411029.067, 75, B06, S04, 1
