B00, 0
B01, 0
B02, 0
B03, 0
B04, 2
B04, Trade, 79510.167, 71, B04, S01, 1
B04, Trade, 79738.567, 68, B04, S02, 1
B05, 5
B05, Trade, 37258.733, 73, B05, S02, 1
B05, Trade, 144896.033, 73, B05, S01, 1
B05, Trade, 146678.900, 73, B05, S00, 1
B05, Trade, 146809.700, 73, B05, S02, 1
B05, Trade, 148324.733, 73, B05, S00, 1
B06, 39
B06, Trade, 1368.833, 75, B06, S03, 1
B06, Trade, 9534.733, 73, S03, B06, 1
B06, Trade, 36182.383, 76, B06, S02, 1
B06, Trade, 36254.283, 76, B06, S01, 1
B06, Trade, 36487.183, 76, B06, S02, 1
B06, Trade, 36533.233, 76, B06, S02, 1
B06, Trade, 36987.750, 76, B06, S00, 1
B06, Trade, 37049.133, 76, B06, S00, 1
B06, Trade, 37137.017, 76, B06, S04, 1
B06, Trade, 37660.517, 76, B06, S02, 1
B06, Trade, 37734.267, 76, B06, S05, 1
B06, Trade, 38049.983, 75, B06, S02, 1
B06, Trade, 38408.083, 76, B06, S00, 1
B06, Trade, 38515.333, 76, B06, S05, 1
B06, Trade, 38722.233, 76, B06, S05, 1
B06, Trade, 39694.533, 76, B06, S04, 1
B06, Trade, 40368.717, 76, B06, S00, 1
B06, Trade, 40560.700, 76, B06, S04, 1
B06, Trade, 40611.050, 76, B06, S01, 1
B06, Trade, 40880.750, 76, B06, S03, 1
B06, Trade, 41226.183, 76, B06, S03, 1
B06, Trade, 41282.617, 76, B06, S05, 1
B06, Trade, 41693.967, 76, B06, S02, 1
B06, Trade, 41738.417, 76, B06, S04, 1
B06, Trade, 41767.200, 76, B06, S05, 1
B06, Trade, 41797.800, 76, B06, S02, 1
B06, Trade, 41852.733, 76, B06, S02, 1
B06, Trade, 42109.467, 76, B06, S02, 1
B06, Trade, 42220.900, 76, B06, S05, 1
B06, Trade, 42429.533, 76, B06, S02, 1
B06, Trade, 42757.317, 76, B06, S02, 1
B06, Trade, 42939.117, 76, B06, S02, 1
B06, Trade, 54528.267, 73, B06, S02, 1
B06, Trade, 57197.850, 74, B06, S02, 1
B06, Trade, 102566.917, 76, B06, S04, 1
B06, Trade, 103533.550, 76, B06, S02, 1
B06, Trade, 104247.783, 76, B06, S02, 1
B06, Trade, 106966.650, 76, B06, S01, 1
B06, Trade, 143362.933, 74, B06, S05, 1
B07, 62
B07, Trade, 2612.267, 79, B07, S02, 1
B07, Trade, 2927.117, 77, B07, S01, 1
B07, Trade, 14475.850, 73, S03, B07, 1
B07, Trade, 20064.667, 78, B07, S00, 1
B07, Trade, 26138.667, 79, B07, S01, 1
B07, Trade, 36716.667, 79, B07, S02, 1
B07, Trade, 40735.117, 78, B07, S05, 1
B07, Trade, 41714.533, 79, B07, S04, 1
B07, Trade, 42794.800, 78, B07, S03, 1
B07, Trade, 44039.467, 77, B07, S02, 1
B07, Trade, 50501.767, 71, B07, S02, 1
B07, Trade, 51116.600, 77, B07, S02, 1
B07, Trade, 52260.450, 77, B07, S05, 1
B07, Trade, 53438.967, 77, B07, S01, 1
B07, Trade, 54740.750, 77, B07, S05, 1
B07, Trade, 54804.283, 78, B07, S06, 1
B07, Trade, 55574.033, 79, B07, S02, 1
B07, Trade, 56212.867, 79, B07, S05, 1
B07, Trade, 60526.800, 79, B07, S06, 1
