B00, 0
B01, 0
B02, 0
B03, 0
B04, 14
B04, Trade, 32363.167, 70, B04, S02, 1
B04, Trade, 33352.533, 71, B04, S04, 1
B04, Trade, 89365.367, 71, B04, S01, 1
B04, Trade, 91086.700, 71, B04, S01, 1
B04, Trade, 162917.783, 71, B04, S00, 1
B04, Trade, 173098.367, 71, B04, S04, 1
B04, Trade, 174808.183, 71, B04, S00, 1
B04, Trade, 175842.317, 71, B04, S03, 1
B04, Trade, 178185.333, 71, B04, S00, 1
B04, Trade, 178370.383, 71, B04, S01, 1
B04, Trade, 181059.283, 70, B04, S00, 1
B04, Trade, 184175.283, 71, B04, S03, 1
B04, Trade, 185726.450, 70, B04, S00, 1
B04, Trade, 201977.583, 69, B04, S00, 1
B05, 33
B05, Trade, 76614.300, 73, B05, S00, 1
B05, Trade, 76928.667, 73, B05, S04, 1
B05, Trade, 77196.867, 73, B05, S01, 1
B05, Trade, 136950.283, 73, B05, S01, 1
B05, Trade, 180028.733, 73, B05, S01, 1
B05, Trade, 181059.133, 73, B05, S03, 1
B05, Trade, 182125.417, 73, B05, S04, 1
B05, Trade, 182832.700, 72, B05, S00, 1
B05, Trade, 184174.767, 73, B05, S00, 1
B05, Trade, 185278.517, 73, B05, S01, 1
B05, Trade, 185483.433, 73, B05, S01, 1
B05, Trade, 186228.567, 73, B05, S03, 1
B05, Trade, 186254.183, 73, B05, S04, 1
B05, Trade, 186649.833, 73, B05, S00, 1
B05, Trade, 186689.050, 73, B05, S00, 1
B05, Trade, 186770.050, 73, B05, S03, 1
B05, Trade, 189817.600, 73, B05, S00, 1
B05, Trade, 192773.350, 73, B05, S00, 1
B05, Trade, 238477.733, 72, B05, S02, 1
B05, Trade, 238787.050, 73, B05, S02, 1
B05, Trade, 239611.733, 73, B05, S02, 1
B05, Trade, 239991.350, 73, B05, S01, 1
B05, Trade, 241340.017, 71, B05, S02, 1
B05, Trade, 242170.533, 73, B05, S01, 1
B05, Trade, 244570.017, 73, B05, S01, 1
B05, Trade, 250139.133, 73, B05, S01, 1
B05, Trade, 282784.467, 73, B05, S01, 1
B05, Trade, 285693.450, 73, B05, S04, 1
B05, Trade, 286677.417, 73, B05, S04, 1
B05, Trade, 303837.400, 73, B05, S01, 1
B05, Trade, 343377.933, 73, B05, S04, 1
B05, Trade, 348140.617, 72, B05, S02, 1
B05, Trade, 400497.250, 73, S05, B05, 1
B06, 100
B06, Trade, 187170.250, 75, B06, S04, 1
B06, Trade, 188253.533, 76, B06, S00, 1
B06, Trade, 190402.417, 76, B06, S03, 1
B06, Trade, 191634.667, 76, B06, S00, 1
B06, Trade, 192298.200, 76, B06, S03, 1
B06, Trade, 192882.783, 76, B06, S01, 1
B06, Trade, 238476.517, 76, B06, S01, 1
B06, Trade, 239096.950, 76, B06, S05, 1
B06, Trade, 239653.917, 76, B06, S05, 1
B06, Trade, 239991.000, 76, B06, S03, 1
B06, Trade, 241145.733, 76, B06, S05, 1
B06, Trade, 241339.500, 75, B06, S01, 1
B06, Trade, 242195.033, 76, B06, S05, 1
B06, Trade, 242633.450, 76, B06, S01, 1
B06, Trade, 243018.433, 76, B06, S01, 1
B06, Trade, 243551.900, 75, B06, S03, 1
B06, Trade, 244017.750, 76, B06, S03, 1
