B00, 0
B01, 0
B02, 0
B03, 0
B04, 3
B04, Trade, 403305.417, 70, B04, S02, 1
B04, Trade, 404846.217, 70, B04, S00, 1
B04, Trade, 407509.417, 70, B04, S00, 1
B05, 25
B05, Trade, 47965.550, 68, B05, S00, 1
B05, Trade, 100662.483, 73, B05, S04, 1
B05, Trade, 143808.317, 72, B05, S02, 1
B05, Trade, 150601.067, 73, B05, S00, 1
B05, Trade, 187722.500, 73, B05, S04, 1
B05, Trade, 217426.800, 72, B05, S02, 1
B05, Trade, 300544.317, 73, B05, S00, 1
B05, Trade, 337110.333, 73, B05, S00, 1
B05, Trade, 368012.850, 73, B05, S04, 1
B05, Trade, 368568.050, 73, B05, S00, 1
B05, Trade, 368914.967, 73, B05, S00, 1
B05, Trade, 369597.250, 73, B05, S00, 1
B05, Trade, 369886.467, 72, B05, S02, 1
B05, Trade, 370242.017, 73, B05, S00, 1
B05, Trade, 370418.317, 73, B05, S00, 1
B05, Trade, 370453.600, 73, B05, S00, 1
B05, Trade, 371170.300, 73, B05, S02, 1
B05, Trade, 372833.033, 72, B05, S02, 1
B05, Trade, 373116.817, 72, S01, B05, 1
B05, Trade, 374070.317, 73, B05, S00, 1
B05, Trade, 384413.250, 72, B05, S01, 1
B05, Trade, 385182.633, 73, B05, S01, 1
B05, Trade, 386727.617, 73, B05, S02, 1
B05, Trade, 391045.100, 73, B05, S00, 1
B05, Trade, 391496.867, 72, B05, S00, 1
B06, 5
B06, Trade, 48667.967, 70, B06, S01, 1
B06, Trade, 372857.450, 75, B06, S02, 1
B06, Trade, 373569.800, 76, B06, S02, 1
B06, Trade, 411826.983, 76, B06, S02, 1
B06, Trade, 416568.217, 76, B06, S01, 1
B07, 100
B07, Trade, 405325.867, 79, B07, S06, 1
B07, Trade, 405461.950, 79, B07, S04, 1
B07, Trade, 405792.767, 79, B07, S06, 1
B07, Trade, 405842.933, 79, B07, S01, 1
B07, Trade, 405942.783, 79, B07, S05, 1
B07, Trade, 406028.167, 79, B07, S00, 1
B07, Trade, 406087.433, 79, B07, S04, 1
B07, Trade, 406200.267, 79, B07, S02, 1
B07, Trade, 406336.383, 79, B07, S06, 1
B07, Trade, 406423.783, 79, B07, S04, 1
B07, Trade, 406488.283, 79, B07, S00, 1
B07, Trade, 406883.600, 79, B07, S01, 1
B07, Trade, 407352.483, 79, B07, S00, 1
B07, Trade, 407668.200, 79, B07, S01, 1
B07, Trade, 407719.617, 79, B07, S05, 1
B07, Trade, 407756.450, 79, B07, S00, 1
B07, Trade, 407781.967, 79, B07, S00, 1
B07, Trade, 407815.600, 79, B07, S00, 1
B07, Trade, 407897.600, 79, B07, S01, 1
