B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 71843.583, 68, B03, S02, 1
B04, 5
B04, Trade, 260313.883, 71, B04, S02, 1
B04, Trade, 262086.300, 71, B04, S01, 1
B04, Trade, 385967.933, 71, B04, S03, 1
B04, Trade, 426302.083, 71, B04, S02, 1
B04, Trade, 428357.917, 71, B04, S02, 1
B05, 12
B05, Trade, 39739.700, 73, B05, S00, 1
B05, Trade, 72224.917, 73, B05, S05, 1
B05, Trade, 108767.050, 73, B05, S01, 1
B05, Trade, 108830.717, 73, B05, S02, 1
B05, Trade, 112565.967, 73, B05, S01, 1
B05, Trade, 113871.517, 73, B05, S01, 1
B05, Trade, 142174.983, 73, B05, S01, 1
B05, Trade, 225937.200, 73, B05, S03, 1
B05, Trade, 229791.267, 73, B05, S00, 1
B05, Trade, 281925.200, 73, B05, S01, 1
B05, Trade, 408159.817, 73, B05, S05, 1
B05, Trade, 410313.567, 73, B05, S02, 1
B06, 100
B06, Trade, 227563.000, 76, B06, S02, 1
B06, Trade, 228138.783, 76, B06, S00, 1
B06, Trade, 228679.083, 76, B06, S02, 1
B06, Trade, 229209.950, 74, B06, S00, 1
B06, Trade, 229268.733, 76, B06, S00, 1
B06, Trade, 229347.017, 76, B06, S02, 1
B06, Trade, 229516.217, 76, B06, S02, 1
B06, Trade, 230359.200, 76, B06, S02, 1
B06, Trade, 231033.250, 76, B06, S03, 1
B06, Trade, 233112.667, 76, B06, S02, 1
B06, Trade, 235804.033, 76, B06, S03, 1
B06, Trade, 246374.517, 75, B06, S02, 1
B06, Trade, 250586.283, 76, B06, S01, 1
B06, Trade, 252038.283, 76, B06, S01, 1
B06, Trade, 252468.833, 76, B06, S01, 1
B06, Trade, 252646.133, 76, B06, S01, 1
B06, Trade, 252977.483, 76, B06, S01, 1
B06, Trade, 253763.983, 76, B06, S05, 1
B06, Trade, 253881.283, 76, B06, S01, 1
B06, Trade, 254434.100, 76, B06, S05, 1
B06, Trade, 254445.350, 76, B06, S04, 1
B06, Trade, 254869.833, 76, B06, S01, 1
B06, Trade, 254899.000, 76, B06, S05, 1
B06, Trade, 255041.600, 76, B06, S01, 1
B06, Trade, 256317.367, 76, B06, S01, 1
B06, Trade, 256360.300, 76, B06, S01, 1
B06, Trade, 257332.650, 76, B06, S05, 1
B06, Trade, 257400.417, 76, B06, S03, 1
B06, Trade, 258611.900, 76, B06, S01, 1
B06, Trade, 258869.383, 76, B06, S02, 1
B06, Trade, 258903.217, 76, B06, S01, 1
B06, Trade, 258943.633, 76, B06, S01, 1
B06, Trade, 259111.367, 76, B06, S01, 1
B06, Trade, 259153.967, 76, B06, S01, 1
B06, Trade, 260439.300, 76, B06, S03, 1
B06, Trade, 261141.717, 76, B06, S03, 1
B06, Trade, 275090.300, 76, B06, S01, 1
B06, Trade, 278468.100, 76, B06, S02, 1
B06, Trade, 303845.350, 76, B06, S01, 1
B06, Trade, 305887.417, 76, B06, S05, 1
B06, Trade, 307678.850, 76, B06, S01, 1
B06, Trade, 308160.167, 76, B06, S01, 1
B06, Trade, 308809.217, 76, B06, S05, 1
B06, Trade, 323116.583, 76, B06, S02, 1
B06, Trade, 325851.183, 75, B06, S02, 1
B06, Trade, 329350.633, 76, B06, S01, 1
B06, Trade, 333389.817, 76, B06, S01, 1
B06, Trade, 333661.483, 76, B06, S01, 1
B06, Trade, 335119.367, 76, B06, S05, 1
B06, Trade, 345698.567, 76, B06, S05, 1
B06, Trade, 346337.317, 76, B06, S01, 1
B06, Trade, 348859.633, 76, B06, S01, 1
B06, Trade, 384765.967, 74, B06, S02, 1
B06, Trade, 403506.283, 76, B06, S01, 1
B06, Trade, 404155.850, 76, B06, S05, 1
B06, Trade, 404537.617, 76, B06, S02, 1
B06, Trade, 404790.033, 76, B06, S02, 1
B06, Trade, 404848.167, 76, B06, S01, 1
B06, Trade, 404862.617, 76, B06, S03, 1
B06, Trade, 405786.833, 76, B06, S03, 1
B06, Trade, 405807.100, 76, B06, S02, 1
B06, Trade, 406044.267, 76, B06, S02, 1
B06, Trade, 406288.983, 76, B06, S05, 1
B06, Trade, 406373.300, 76, B06, S02, 1
B06, Trade, 406799.850, 76, B06, S02, 1
B06, Trade, 406915.717, 76, B06, S01, 1
B06, Trade, 407223.283, 76, B06, S01, 1
