B00, 0
B01, 0
B02, 2
B02, Trade, 88583.867, 65, B02, S00, 1
B02, Trade, 337466.883, 65, B02, S01, 1
B03, 5
B03, Trade, 146098.617, 68, B03, S01, 1
B03, Trade, 335595.700, 66, B03, S00, 1
B03, Trade, 397367.433, 67, B03, S00, 1
B03, Trade, 401094.333, 68, B03, S01, 1
B03, Trade, 404971.150, 68, B03, S00, 1
B04, 6
B04, Trade, 36857.467, 71, B04, S01, 1
B04, Trade, 38287.217, 71, B04, S04, 1
B04, Trade, 42611.700, 70, B04, S01, 1
B04, Trade, 87207.083, 67, B04, S00, 1
B04, Trade, 149180.100, 70, B04, S02, 1
B04, Trade, 401340.300, 69, B04, S02, 1
B05, 49
B05, Trade, 32474.550, 72, B05, S04, 1
B05, Trade, 87816.933, 73, B05, S00, 1
B05, Trade, 91492.100, 70, B05, S00, 1
B05, Trade, 116526.833, 73, B05, S04, 1
B05, Trade, 117539.633, 73, B05, S00, 1
B05, Trade, 121914.767, 73, B05, S04, 1
B05, Trade, 148330.867, 72, B05, S02, 1
B05, Trade, 194915.850, 73, B05, S03, 1
B05, Trade, 195661.817, 73, B05, S02, 1
B05, Trade, 195687.133, 73, B05, S02, 1
B05, Trade, 195794.517, 73, B05, S01, 1
B05, Trade, 196327.800, 73, B05, S00, 1
B05, Trade, 198636.517, 73, B05, S04, 1
B05, Trade, 199431.633, 73, B05, S01, 1
B05, Trade, 200470.767, 73, B05, S01, 1
B05, Trade, 225339.450, 73, B05, S01, 1
B05, Trade, 227039.483, 73, B05, S05, 1
B05, Trade, 253175.500, 73, B05, S00, 1
B05, Trade, 253673.017, 73, B05, S00, 1
B05, Trade, 268484.533, 73, B05, S00, 1
B05, Trade, 273901.567, 73, B05, S02, 1
B05, Trade, 276092.900, 73, B05, S00, 1
B05, Trade, 276618.433, 73, B05, S03, 1
B05, Trade, 277643.583, 73, B05, S00, 1
B05, Trade, 277862.100, 73, B05, S02, 1
B05, Trade, 278029.700, 73, B05, S01, 1
B05, Trade, 280431.300, 73, B05, S00, 1
B05, Trade, 302643.383, 73, B05, S02, 1
