B00, 0
B01, 0
B02, 0
B03, 18
B03, Trade, 57011.067, 68, B03, S01, 1
B03, Trade, 79985.583, 68, B03, S00, 1
B03, Trade, 100849.533, 65, B03, S00, 1
B03, Trade, 103679.683, 68, B03, S00, 1
B03, Trade, 157439.467, 67, B03, S01, 1
B03, Trade, 181470.950, 68, B03, S02, 1
B03, Trade, 181536.233, 68, B03, S01, 1
B03, Trade, 181743.633, 68, B03, S02, 1
B03, Trade, 182334.683, 68, B03, S00, 1
B03, Trade, 183289.417, 68, B03, S00, 1
B03, Trade, 183884.700, 68, B03, S00, 1
B03, Trade, 183962.650, 66, B03, S00, 1
B03, Trade, 184142.017, 68, B03, S00, 1
B03, Trade, 184176.183, 68, B03, S00, 1
B03, Trade, 186684.267, 68, B03, S00, 1
B03, Trade, 217210.233, 68, B03, S02, 1
B03, Trade, 223255.417, 68, B03, S01, 1
B03, Trade, 320747.050, 68, B03, S00, 1
B04, 2
B04, Trade, 183601.200, 70, B04, S00, 1
B04, Trade, 428169.383, 64, B04, S00, 1
B05, 86
B05, Trade, 37715.483, 73, B05, S04, 1
B05, Trade, 38155.250, 72, B05, S00, 1
B05, Trade, 39944.567, 72, B05, S00, 1
B05, Trade, 40436.200, 73, B05, S00, 1
B05, Trade, 40464.433, 73, B05, S04, 1
B05, Trade, 40760.333, 73, B05, S02, 1
B05, Trade, 40975.117, 72, B05, S00, 1
B05, Trade, 41907.950, 73, B05, S00, 1
B05, Trade, 57010.983, 73, B05, S00, 1
B05, Trade, 106164.700, 73, B05, S02, 1
B05, Trade, 117808.117, 73, B05, S01, 1
B05, Trade, 117921.883, 73, B05, S04, 1
B05, Trade, 120630.450, 73, B05, S02, 1
B05, Trade, 138533.050, 73, B05, S00, 1
B05, Trade, 138686.567, 73, B05, S01, 1
B05, Trade, 138949.650, 73, B05, S00, 1
B05, Trade, 139499.583, 73, B05, S00, 1
B05, Trade, 139944.483, 73, B05, S01, 1
B05, Trade, 140033.067, 73, B05, S00, 1
B05, Trade, 140120.933, 73, B05, S01, 1
B05, Trade, 140820.717, 73, B05, S04, 1
B05, Trade, 142160.967, 73, B05, S01, 1
B05, Trade, 143758.533, 73, B05, S01, 1
B05, Trade, 169150.650, 73, B05, S02, 1
B05, Trade, 169956.900, 73, B05, S03, 1
B05, Trade, 170973.267, 73, B05, S02, 1
B05, Trade, 171024.900, 73, B05, S02, 1
B05, Trade, 172781.200, 73, B05, S02, 1
B05, Trade, 173256.350, 73, B05, S02, 1
B05, Trade, 180152.200, 71, B05, S00, 1
B05, Trade, 181019.817, 73, B05, S02, 1
B05, Trade, 182177.600, 71, B05, S00, 1
B05, Trade, 183077.550, 72, B05, S00, 1
B05, Trade, 183780.083, 73, B05, S02, 1
B05, Trade, 184496.250, 71, B05, S02, 1
B05, Trade, 187969.100, 73, B05, S01, 1
B05, Trade, 188274.433, 73, B05, S02, 1
B05, Trade, 188520.167, 73, B05, S01, 1
B05, Trade, 188641.567, 73, B05, S00, 1
B05, Trade, 188866.500, 73, B05, S00, 1
B05, Trade, 189189.917, 73, B05, S02, 1
B05, Trade, 189726.683, 73, B05, S00, 1
B05, Trade, 191132.267, 73, B05, S01, 1
B05, Trade, 191284.817, 73, B05, S03, 1
B05, Trade, 191560.517, 73, B05, S03, 1
B05, Trade, 191994.500, 73, B05, S03, 1
B05, Trade, 192124.500, 73, B05, S00, 1
B05, Trade, 192187.817, 73, B05, S00, 1
B05, Trade, 193052.467, 73, B05, S00, 1
B05, Trade, 194186.433, 73, B05, S00, 1
B05, Trade, 266657.883, 73, B05, S02, 1
B05, Trade, 269359.617, 73, B05, S02, 1
B05, Trade, 285985.817, 72, B05, S01, 1
B05, Trade, 288346.833, 73, B05, S02, 1
B05, Trade, 289696.033, 73, B05, S02, 1
B05, Trade, 292739.467, 73, B05, S00, 1
B05, Trade, 292800.583, 73, B05, S00, 1
B05, Trade, 294176.883, 73, B05, S01, 1
B05, Trade, 294594.933, 73, B05, S01, 1
B05, Trade, 313742.600, 73, B05, S02, 1
B05, Trade, 325128.067, 73, B05, S04, 1
B05, Trade, 325661.283, 73, B05, S02, 1
B05, Trade, 325808.200, 73, B05, S02, 1
B05, Trade, 326057.000, 73, B05, S01, 1
B05, Trade, 326174.383, 73, B05, S05, 1
B05, Trade, 326358.783, 73, B05, S01, 1
B05, Trade, 328206.833, 73, B05, S05, 1
B05, Trade, 328677.783, 73, B05, S00, 1
B05, Trade, 328918.983, 73, B05, S01, 1
B05, Trade, 330154.333, 73, B05, S01, 1
B05, Trade, 331017.283, 73, B05, S01, 1
B05, Trade, 333997.133, 73, B05, S02, 1
B05, Trade, 336948.600, 73, B05, S02, 1
B05, Trade, 350161.883, 69, B05, S01, 1
B05, Trade, 351123.617, 71, B05, S00, 1
B05, Trade, 364121.250, 71, B05, S02, 1
B05, Trade, 364303.133, 71, B05, S02, 1
B05, Trade, 364522.817, 71, B05, S04, 1
B05, Trade, 366691.650, 71, B05, S01, 1
B05, Trade, 370117.467, 73, B05, S00, 1
B05, Trade, 370384.983, 73, B05, S02, 1
B05, Trade, 371967.567, 73, B05, S02, 1
B05, Trade, 419075.383, 71, B05, S00, 1
B05, Trade, 419440.983, 73, B05, S02, 1
B05, Trade, 419920.450, 73, B05, S00, 1
B05, Trade, 420509.217, 70, B05, S00, 1
B06, 59
B06, Trade, 37040.850, 74, B06, S03, 1
B06, Trade, 37971.817, 74, B06, S04, 1
B06, Trade, 41046.667, 76, B06, S04, 1
B06, Trade, 81938.883, 76, B06, S00, 1
B06, Trade, 85218.600, 74, B06, S00, 1
B06, Trade, 90180.500, 65, B06, S01, 1
