B00, 0
B01, 0
B02, 5
B02, Trade, 261392.083, 65, B02, S01, 1
B02, Trade, 269687.317, 65, B02, S01, 1
B02, Trade, 271568.550, 65, B02, S00, 1
B02, Trade, 272833.017, 65, B02, S00, 1
B02, Trade, 273428.617, 65, B02, S00, 1
B03, 13
B03, Trade, 259301.617, 68, B03, S01, 1
B03, Trade, 260254.350, 68, B03, S02, 1
B03, Trade, 260325.700, 68, B03, S01, 1
B03, Trade, 261390.567, 68, B03, S00, 1
B03, Trade, 261499.567, 67, B03, S00, 1
B03, Trade, 261749.383, 68, B03, S01, 1
B03, Trade, 262587.700, 68, B03, S01, 1
B03, Trade, 262986.267, 68, B03, S00, 1
B03, Trade, 298502.667, 68, B03, S00, 1
B03, Trade, 302071.867, 68, B03, S02, 1
B03, Trade, 404526.617, 68, B03, S03, 1
B03, Trade, 407187.400, 68, B03, S00, 1
B03, Trade, 409751.183, 68, B03, S02, 1
B04, 53
B04, Trade, 18556.633, 71, B04, S01, 1
B04, Trade, 101980.433, 71, B04, S01, 1
B04, Trade, 268383.683, 69, B04, S02, 1
B04, Trade, 318605.367, 71, B04, S00, 1
B04, Trade, 318718.900, 71, B04, S00, 1
B04, Trade, 319720.600, 71, B04, S03, 1
B04, Trade, 321981.300, 71, B04, S00, 1
B04, Trade, 367301.733, 71, B04, S00, 1
B04, Trade, 381700.167, 71, B04, S00, 1
B04, Trade, 381755.583, 71, B04, S00, 1
B04, Trade, 381952.267, 71, B04, S03, 1
B04, Trade, 382022.433, 71, B04, S03, 1
B04, Trade, 382102.850, 71, B04, S01, 1
B04, Trade, 382265.800, 71, B04, S03, 1
B04, Trade, 382510.483, 71, B04, S03, 1
B04, Trade, 382755.383, 71, B04, S00, 1
B04, Trade, 382966.350, 71, B04, S00, 1
B04, Trade, 383703.717, 71, B04, S01, 1
B04, Trade, 383753.100, 71, B04, S03, 1
B04, Trade, 384081.517, 71, B04, S01, 1
B04, Trade, 384169.367, 71, B04, S01, 1
B04, Trade, 384191.633, 68, B04, S03, 1
B04, Trade, 384457.050, 71, B04, S00, 1
B04, Trade, 384668.467, 71, B04, S01, 1
B04, Trade, 385017.133, 71, B04, S00, 1
B04, Trade, 385411.000, 71, B04, S03, 1
B04, Trade, 385475.267, 71, B04, S01, 1
B04, Trade, 385487.767, 71, B04, S01, 1
B04, Trade, 385586.817, 71, B04, S03, 1
B04, Trade, 385821.217, 71, B04, S03, 1
B04, Trade, 386016.183, 71, B04, S00, 1
B04, Trade, 386228.450, 71, B04, S01, 1
B04, Trade, 386254.783, 71, B04, S00, 1
B04, Trade, 386509.167, 71, B04, S03, 1
B04, Trade, 386563.567, 71, B04, S00, 1
B04, Trade, 386731.033, 71, B04, S03, 1
B04, Trade, 386797.000, 71, B04, S03, 1
B04, Trade, 386838.000, 71, B04, S03, 1
B04, Trade, 386858.433, 71, B04, S03, 1
B04, Trade, 386924.700, 71, B04, S01, 1
B04, Trade, 386988.617, 71, B04, S03, 1
B04, Trade, 387347.467, 71, B04, S01, 1
B04, Trade, 387375.000, 71, B04, S03, 1
