B00, 0
B01, 0
B02, 0
B03, 0
B04, 7
B04, Trade, 72300.300, 69, B04, S03, 1
B04, Trade, 117738.033, 69, B04, S02, 1
B04, Trade, 278271.000, 71, B04, S03, 1
B04, Trade, 282117.783, 70, S03, B04, 1
B04, Trade, 286352.583, 69, B04, S01, 1
B04, Trade, 330997.217, 69, B04, S00, 1
B04, Trade, 382937.817, 71, B04, S03, 1
B05, 13
B05, Trade, 131479.600, 73, B05, S04, 1
B05, Trade, 245740.000, 73, B05, S00, 1
B05, Trade, 247187.733, 73, B05, S00, 1
B05, Trade, 247319.500, 73, B05, S03, 1
B05, Trade, 247769.383, 73, B05, S00, 1
B05, Trade, 247915.933, 73, B05, S02, 1
B05, Trade, 249584.183, 73, B05, S01, 1
B05, Trade, 250140.417, 70, B05, S00, 1
B05, Trade, 250177.733, 73, B05, S03, 1
B05, Trade, 266080.883, 73, B05, S02, 1
B05, Trade, 292990.833, 73, B05, S00, 1
B05, Trade, 411934.767, 73, B05, S00, 1
B05, Trade, 413186.683, 73, B05, S01, 1
B06, 100
B06, Trade, 217592.800, 76, B06, S00, 1
B06, Trade, 217655.183, 75, B06, S00, 1
B06, Trade, 218331.333, 75, B06, S00, 1
B06, Trade, 219045.633, 76, B06, S06, 1
B06, Trade, 220620.700, 75, B06, S00, 1
B06, Trade, 220740.950, 76, B06, S00, 1
B06, Trade, 221219.767, 76, B06, S03, 1
B06, Trade, 221879.650, 76, B06, S01, 1
B06, Trade, 226330.667, 76, B06, S04, 1
B06, Trade, 227775.217, 76, B06, S02, 1
B06, Trade, 231700.883, 73, S05, B06, 1
B06, Trade, 251861.050, 76, B06, S00, 1
B06, Trade, 253521.533, 76, B06, S02, 1
B06, Trade, 254372.433, 76, B06, S05, 1
B06, Trade, 255886.583, 76, B06, S06, 1
B06, Trade, 256068.833, 76, B06, S02, 1
B06, Trade, 256106.417, 76, B06, S04, 1
B06, Trade, 256374.700, 75, B06, S02, 1
B06, Trade, 257416.017, 76, B06, S02, 1
B06, Trade, 257839.917, 76, B06, S02, 1
B06, Trade, 257946.617, 76, B06, S05, 1
B06, Trade, 258348.267, 75, B06, S03, 1
B06, Trade, 261674.433, 76, B06, S03, 1
B06, Trade, 266474.000, 76, B06, S03, 1
B06, Trade, 268050.717, 76, B06, S05, 1
B06, Trade, 268608.233, 75, B06, S05, 1
B06, Trade, 274345.183, 72, B06, S00, 1
B06, Trade, 274961.417, 72, B06, S00, 1
B06, Trade, 277149.983, 76, B06, S00, 1
B06, Trade, 278212.733, 76, B06, S03, 1
B06, Trade, 280091.900, 76, B06, S04, 1
B06, Trade, 280861.350, 76, B06, S03, 1
B06, Trade, 281657.033, 73, B06, S01, 1
B06, Trade, 281871.417, 74, B06, S01, 1
B06, Trade, 282363.067, 76, B06, S00, 1
B06, Trade, 282867.700, 76, B06, S03, 1
B06, Trade, 283043.650, 76, B06, S05, 1
B06, Trade, 283920.933, 76, B06, S05, 1
B06, Trade, 284675.833, 69, B06, S03, 1
B06, Trade, 285053.400, 73, B06, S02, 1
B06, Trade, 285172.250, 75, B06, S05, 1
B06, Trade, 285921.733, 76, B06, S05, 1
B06, Trade, 286207.400, 74, B06, S00, 1
B06, Trade, 286325.933, 75, B06, S01, 1
B06, Trade, 287385.567, 76, B06, S03, 1
B06, Trade, 287550.433, 76, B06, S05, 1
B06, Trade, 287920.000, 75, B06, S01, 1
B06, Trade, 290850.367, 76, S03, B06, 1
B06, Trade, 293312.467, 75, B06, S00, 1
B06, Trade, 303210.833, 75, B06, S04, 1
B06, Trade, 303907.783, 76, B06, S05, 1
B06, Trade, 305494.900, 76, B06, S04, 1
B06, Trade, 305940.517, 75, B06, S05, 1
B06, Trade, 306391.350, 76, B06, S03, 1
B06, Trade, 307263.567, 76, B06, S05, 1
B06, Trade, 308372.650, 75, B06, S02, 1
B06, Trade, 308713.100, 74, B06, S03, 1
B06, Trade, 310929.900, 75, B06, S01, 1
B06, Trade, 312816.567, 64, S01, B06, 1
B06, Trade, 313522.117, 76, B06, S01, 1
B06, Trade, 313647.083, 76, B06, S01, 1
B06, Trade, 314795.917, 75, B06, S03, 1
B06, Trade, 315274.617, 75, B06, S01, 1
B06, Trade, 316013.700, 76, B06, S00, 1
B06, Trade, 316452.817, 73, B06, S03, 1
B06, Trade, 320352.383, 76, B06, S03, 1
B06, Trade, 321537.600, 76, B06, S00, 1
B06, Trade, 326239.633, 74, B06, S01, 1
B06, Trade, 326380.233, 75, B06, S02, 1
B06, Trade, 326433.283, 74, B06, S00, 1
B06, Trade, 326499.050, 76, B06, S01, 1
B06, Trade, 327062.150, 76, B06, S01, 1
B06, Trade, 328935.333, 76, B06, S03, 1
B06, Trade, 330182.767, 73, B06, S00, 1
B06, Trade, 330996.750, 74, B06, S01, 1
B06, Trade, 331668.000, 76, B06, S03, 1
B06, Trade, 334400.750, 76, B06, S05, 1
B06, Trade, 334896.800, 76, B06, S00, 1
B06, Trade, 335625.717, 75, B06, S05, 1
B06, Trade, 335866.917, 76, B06, S01, 1
