B00, 0
B01, 0
B02, 0
B03, 2
B03, Trade, 427176.733, 67, B03, S02, 1
B03, Trade, 427665.533, 68, B03, S00, 1
B04, 3
B04, Trade, 125253.367, 71, B04, S03, 1
B04, Trade, 148997.817, 69, B04, S02, 1
B04, Trade, 425204.950, 70, B04, S00, 1
B05, 41
B05, Trade, 95702.450, 73, B05, S02, 1
B05, Trade, 97218.600, 73, B05, S03, 1
B05, Trade, 99877.067, 73, B05, S02, 1
B05, Trade, 100605.233, 73, B05, S03, 1
B05, Trade, 123566.517, 73, B05, S02, 1
B05, Trade, 126328.567, 73, B05, S02, 1
B05, Trade, 180600.767, 73, B05, S03, 1
B05, Trade, 184044.633, 73, B05, S00, 1
B05, Trade, 184355.400, 72, S03, B05, 1
B05, Trade, 184521.783, 73, B05, S03, 1
B05, Trade, 185380.350, 73, B05, S03, 1
B05, Trade, 186433.233, 73, B05, S00, 1
B05, Trade, 189010.433, 73, B05, S01, 1
B05, Trade, 190701.733, 73, B05, S00, 1
B05, Trade, 191161.250, 73, B05, S00, 1
B05, Trade, 192604.800, 73, B05, S00, 1
B05, Trade, 194031.567, 73, B05, S00, 1
B05, Trade, 194318.717, 73, B05, S01, 1
B05, Trade, 195225.967, 73, B05, S03, 1
B05, Trade, 195375.333, 73, B05, S03, 1
B05, Trade, 223526.100, 73, B05, S01, 1
B05, Trade, 230051.617, 73, B05, S02, 1
B05, Trade, 253189.300, 73, B05, S03, 1
B05, Trade, 256344.333, 73, B05, S04, 1
B05, Trade, 263960.767, 73, B05, S04, 1
B05, Trade, 268922.017, 73, B05, S04, 1
B05, Trade, 308961.950, 73, B05, S03, 1
B05, Trade, 346860.783, 73, B05, S02, 1
B05, Trade, 347601.600, 70, B05, S02, 1
B05, Trade, 347653.117, 72, B05, S01, 1
B05, Trade, 347943.250, 72, B05, S01, 1
B05, Trade, 348524.733, 72, B05, S03, 1
B05, Trade, 349433.033, 73, B05, S02, 1
B05, Trade, 351254.133, 73, B05, S01, 1
B05, Trade, 351283.383, 72, S00, B05, 1
B05, Trade, 398078.050, 73, B05, S00, 1
B05, Trade, 399702.733, 73, B05, S04, 1
B05, Trade, 400316.683, 73, B05, S01, 1
B05, Trade, 425204.867, 73, B05, S04, 1
