Trd, 430569.567, 100
Trd, 430570.483, 97
Trd, 430570.800, 105
Trd, 430571.283, 90
Trd, 430572.050, 111
Trd, 430572.633, 100
Trd, 430572.717, 111
Trd, 430574.433, 115
Trd, 430576.267, 101
Trd, 430577.100, 102
Trd, 430578.317, 106
Trd, 430579.150, 112
Trd, 430581.133, 118
Trd, 430581.467, 97
Trd, 430581.967, 107
Trd, 430582.467, 119
Trd, 430582.983, 104
Trd, 430583.917, 106
Trd, 430584.250, 119
Trd, 430585.633, 100
Trd, 430588.200, 94
Trd, 430589.317, 103
Trd, 430589.500, 115
Trd, 430589.883, 102
Trd, 430592.517, 124
Trd, 430592.950, 121
Trd, 430593.467, 115
Trd, 430593.500, 111
Trd, 430593.967, 117
Trd, 430594.567, 98
Trd, 430595.667, 117
Trd, 430597.283, 108
Trd, 430598.633, 102
Trd, 430598.717, 102
Trd, 430601.083, 113
Trd, 430601.283, 114
Trd, 430601.517, 122
Trd, 430601.817, 111
Trd, 430604.350, 110
Trd, 430604.650, 103
Trd, 430604.750, 95
Trd, 430607.433, 111
Trd, 430607.500, 104
Trd, 430608.450, 90
Trd, 430609.033, 107
Trd, 430609.250, 108
Trd, 430610.633, 115
Trd, 430610.783, 95
Trd, 430610.817, 92
Trd, 430612.567, 103
Trd, 430613.417, 100
Trd, 430613.600, 96
Trd, 430613.783, 101
Trd, 430614.100, 120
Trd, 430616.233, 91
Trd, 430618.033, 106
Trd, 430620.117, 101
Trd, 430621.017, 100
Trd, 430621.117, 94
Trd, 430622.933, 118
Trd, 430623.783, 94
Trd, 430623.817, 91
Trd, 430625.417, 97
Trd, 430625.650, 104
Trd, 430626.117, 117
Trd, 430627.033, 108
Trd, 430627.217, 96
Trd, 430627.700, 119
Trd, 430628.583, 94
Trd, 430632.617, 114
Trd, 430633.850, 105
Trd, 430634.467, 106
Trd, 430634.517, 105
Trd, 430635.883, 113
Trd, 430641.250, 109
Trd, 430641.900, 97
Trd, 430642.050, 98
Trd, 430642.750, 95
Trd, 430643.200, 121
Trd, 430644.017, 127
Trd, 430646.767, 102
Trd, 430648.150, 107
Trd, 430649.200, 95
Trd, 430650.033, 97
Trd, 430650.133, 105
Trd, 430650.183, 107
Trd, 430650.400, 90
Trd, 430650.567, 114
Trd, 430652.583, 107
Trd, 430653.033, 117
Trd, 430656.783, 90
Trd, 430658.033, 105
Trd, 430658.500, 112
Trd, 430660.150, 121
Trd, 430660.583, 98
Trd, 430662.150, 95
Trd, 430663.000, 88
Trd, 430663.633, 116
Trd, 430665.783, 98
Trd, 430667.183, 110
Trd, 430668.167, 97
Trd, 430668.233, 93
Trd, 430669.150, 99
Trd, 430669.900, 114
Trd, 430670.483, 108
Trd, 430670.717, 106
Trd, 430671.133, 102
Trd, 430671.850, 114
Trd, 430672.467, 90
Trd, 430674.250, 96
Trd, 430674.300, 104
Trd, 430674.767, 88
Trd, 430676.317, 86
Trd, 430677.133, 97
Trd, 430677.700, 107
Trd, 430678.017, 85
Trd, 430682.917, 100
Trd, 430683.583, 95
Trd, 430687.950, 115
Trd, 430688.383, 94
Trd, 430689.833, 103
Trd, 430693.150, 119
Trd, 430693.183, 95
Trd, 430693.500, 120
Trd, 430693.583, 116
Trd, 430694.383, 101
Trd, 430694.533, 100
Trd, 430696.417, 115
Trd, 430697.483, 99
Trd, 430697.650, 112
Trd, 430698.250, 116
Trd, 430698.733, 96
Trd, 430700.500, 98
Trd, 430700.917, 97
Trd, 430702.667, 100
Trd, 430702.867, 111
