B00, 0
B01, 0
B02, 0
B03, 2
B03, Trade, 45093.567, 67, B03, S01, 1
B03, Trade, 412535.783, 68, B03, S01, 1
B04, 3
B04, Trade, 79421.567, 71, B04, S01, 1
B04, Trade, 79893.383, 68, B04, S00, 1
B04, Trade, 172258.917, 70, B04, S01, 1
B05, 2
B05, Trade, 60326.100, 67, S01, B05, 1
B05, Trade, 79290.000, 72, S02, B05, 1
B06, 54
B06, Trade, 24726.950, 69, B06, S00, 1
B06, Trade, 26406.550, 74, B06, S02, 1
B06, Trade, 46594.450, 75, B06, S01, 1
B06, Trade, 47848.833, 72, B06, S01, 1
B06, Trade, 51678.417, 76, B06, S05, 1
B06, Trade, 51713.717, 76, B06, S01, 1
B06, Trade, 65202.800, 76, B06, S01, 1
B06, Trade, 66492.933, 76, B06, S01, 1
B06, Trade, 68231.783, 73, B06, S01, 1
B06, Trade, 70668.733, 72, B06, S01, 1
B06, Trade, 71757.533, 72, B06, S01, 1
B06, Trade, 72987.500, 75, B06, S01, 1
B06, Trade, 76981.933, 72, B06, S02, 1
B06, Trade, 119525.133, 74, B06, S01, 1
B06, Trade, 133114.400, 76, B06, S00, 1
B06, Trade, 165928.400, 72, B06, S01, 1
B06, Trade, 165982.383, 73, B06, S02, 1
B06, Trade, 166820.600, 72, B06, S01, 1
B06, Trade, 168068.067, 73, B06, S01, 1
B06, Trade, 168467.683, 73, B06, S01, 1
B06, Trade, 169034.300, 73, B06, S01, 1
B06, Trade, 169141.483, 73, B06, S01, 1
B06, Trade, 169263.600, 73, B06, S01, 1
B06, Trade, 170972.550, 72, B06, S01, 1
B06, Trade, 171310.183, 73, B06, S01, 1
B06, Trade, 172258.833, 72, B06, S02, 1
B06, Trade, 209050.833, 76, B06, S01, 1
B06, Trade, 210470.367, 76, B06, S01, 1
B06, Trade, 212413.567, 76, B06, S01, 1
B06, Trade, 212456.317, 76, B06, S01, 1
B06, Trade, 213266.167, 76, B06, S00, 1
B06, Trade, 213861.000, 76, B06, S01, 1
B06, Trade, 214466.400, 76, B06, S01, 1
B06, Trade, 214847.400, 76, B06, S01, 1
B06, Trade, 219856.583, 73, B06, S02, 1
B06, Trade, 220986.867, 73, B06, S00, 1
B06, Trade, 221275.517, 73, B06, S01, 1
B06, Trade, 223722.100, 76, B06, S01, 1
B06, Trade, 224579.700, 76, B06, S01, 1
B06, Trade, 225752.467, 76, B06, S01, 1
B06, Trade, 225860.633, 76, B06, S06, 1
B06, Trade, 225956.317, 76, B06, S04, 1
B06, Trade, 226279.000, 76, B06, S02, 1
B06, Trade, 229318.683, 76, B06, S01, 1
B06, Trade, 229550.983, 72, B06, S01, 1
B06, Trade, 229611.117, 76, B06, S05, 1
B06, Trade, 230824.017, 76, B06, S02, 1
B06, Trade, 231474.083, 76, B06, S01, 1
B06, Trade, 235127.433, 76, B06, S02, 1
B06, Trade, 235474.750, 76, B06, S00, 1
B06, Trade, 262468.717, 72, B06, S01, 1
B06, Trade, 290023.267, 68, B06, S00, 1
B06, Trade, 308441.000, 73, B06, S00, 1
B06, Trade, 309242.217, 73, B06, S00, 1
B07, 100
B07, Trade, 306450.050, 79, B07, S04, 1
B07, Trade, 306862.133, 74, B07, S01, 1
B07, Trade, 310619.367, 79, B07, S06, 1
B07, Trade, 311974.467, 79, B07, S04, 1
B07, Trade, 312764.067, 79, B07, S02, 1
B07, Trade, 313330.267, 79, S02, B07, 1
B07, Trade, 314105.017, 78, B07, S04, 1
B07, Trade, 314559.517, 78, B07, S02, 1
B07, Trade, 316920.917, 79, B07, S05, 1
B07, Trade, 317273.367, 74, B07, S01, 1
B07, Trade, 321218.233, 79, B07, S01, 1
B07, Trade, 321596.433, 79, B07, S05, 1
B07, Trade, 332540.017, 79, B07, S02, 1
B07, Trade, 332919.517, 79, B07, S04, 1
B07, Trade, 337225.650, 77, B07, S00, 1
B07, Trade, 351504.183, 78, B07, S04, 1
B07, Trade, 351713.700, 79, B07, S05, 1
B07, Trade, 353597.983, 79, B07, S06, 1
B07, Trade, 355136.983, 79, B07, S05, 1
B07, Trade, 355326.667, 78, B07, S02, 1
B07, Trade, 355991.867, 79, B07, S07, 1
B07, Trade, 356757.900, 79, B07, S07, 1
B07, Trade, 357165.583, 79, B07, S02, 1
B07, Trade, 358586.500, 79, B07, S01, 1
B07, Trade, 358720.883, 79, B07, S04, 1
B07, Trade, 358812.433, 78, B07, S02, 1
B07, Trade, 358945.483, 78, B07, S01, 1
B07, Trade, 359395.367, 79, B07, S01, 1
B07, Trade, 361323.633, 79, B07, S02, 1
B07, Trade, 363493.250, 79, B07, S02, 1
B07, Trade, 364636.733, 79, B07, S01, 1
B07, Trade, 364718.967, 78, B07, S02, 1
B07, Trade, 364869.417, 78, B07, S05, 1
B07, Trade, 368371.850, 79, B07, S04, 1
B07, Trade, 374102.967, 78, B07, S01, 1
B07, Trade, 374179.150, 75, B07, S04, 1
B07, Trade, 377873.400, 79, B07, S04, 1
B07, Trade, 381702.617, 79, B07, S01, 1
B07, Trade, 381842.567, 79, B07, S01, 1
B07, Trade, 382654.217, 78, B07, S04, 1
B07, Trade, 382932.400, 79, B07, S02, 1
B07, Trade, 382949.867, 79, B07, S05, 1
B07, Trade, 383281.767, 79, B07, S02, 1
B07, Trade, 383531.883, 79, B07, S01, 1
B07, Trade, 384483.267, 79, B07, S04, 1
B07, Trade, 385784.050, 79, B07, S04, 1
B07, Trade, 386114.600, 79, B07, S01, 1
B07, Trade, 386606.333, 79, B07, S01, 1
B07, Trade, 387261.117, 79, B07, S05, 1
B07, Trade, 387420.600, 79, B07, S01, 1
B07, Trade, 387747.783, 79, B07, S00, 1
B07, Trade, 389793.567, 79, B07, S02, 1
B07, Trade, 393661.917, 72, B07, S02, 1
B07, Trade, 393784.600, 77, B07, S01, 1
B07, Trade, 395866.650, 77, B07, S05, 1
B07, Trade, 396138.300, 79, B07, S01, 1
B07, Trade, 396252.700, 79, B07, S00, 1
B07, Trade, 398393.700, 79, B07, S02, 1
B07, Trade, 398469.033, 78, B07, S02, 1
B07, Trade, 398707.183, 79, B07, S01, 1
B07, Trade, 398990.200, 79, B07, S01, 1
B07, Trade, 400783.500, 79, B07, S04, 1
B07, Trade, 401884.433, 79, B07, S02, 1
B07, Trade, 402330.317, 79, B07, S01, 1
B07, Trade, 402357.367, 78, B07, S02, 1
B07, Trade, 402907.967, 78, B07, S02, 1
B07, Trade, 403188.400, 78, B07, S01, 1
B07, Trade, 403514.683, 79, B07, S04, 1
B07, Trade, 404505.167, 79, B07, S05, 1
B07, Trade, 404843.750, 79, B07, S01, 1
B07, Trade, 405074.400, 79, B07, S04, 1
B07, Trade, 406746.900, 79, B07, S02, 1
B07, Trade, 408557.683, 78, B07, S02, 1
B07, Trade, 408804.967, 79, B07, S01, 1
B07, Trade, 409195.317, 79, B07, S01, 1
B07, Trade, 409735.417, 78, B07, S01, 1
B07, Trade, 409970.200, 79, B07, S07, 1
B07, Trade, 410168.717, 79, B07, S02, 1
B07, Trade, 410221.133, 77, S00, B07, 1
B07, Trade, 412266.050, 76, B07, S01, 1
B07, Trade, 412544.183, 76, B07, S04, 1
B07, Trade, 415205.550, 76, S02, B07, 1
B07, Trade, 415352.167, 79, B07, S05, 1
B07, Trade, 416887.583, 79, S00, B07, 1
B07, Trade, 420573.550, 79, B07, S04, 1
B07, Trade, 422240.767, 79, S01, B07, 1
B07, Trade, 425048.200, 79, B07, S05, 1
B07, Trade, 425889.183, 79, B07, S02, 1
B07, Trade, 426304.667, 77, B07, S05, 1
B07, Trade, 428199.983, 79, B07, S00, 1
B07, Trade, 428869.900, 79, B07, S01, 1
B07, Trade, 428910.417, 79, B07, S01, 1
B07, Trade, 429021.683, 78, B07, S05, 1
B07, Trade, 429397.167, 79, B07, S05, 1
B07, Trade, 429847.383, 78, B07, S01, 1
B07, Trade, 430233.650, 79, B07, S06, 1
B07, Trade, 430375.783, 79, B07, S01, 1
B07, Trade, 430788.967, 79, B07, S02, 1
B07, Trade, 431099.817, 76, B07, S04, 1
B07, Trade, 431241.400, 79, B07, S02, 1
B08, 100
B08, Trade, 412789.583, 79, B08, S01, 1
B08, Trade, 412890.250, 79, B08, S02, 1
B08, Trade, 413006.550, 77, B08, S02, 1
B08, Trade, 413153.083, 79, B08, S03, 1
B08, Trade, 413245.950, 77, B08, S02, 1
B08, Trade, 413298.517, 76, B08, S00, 1
B08, Trade, 413339.067, 79, B08, S06, 1
B08, Trade, 413356.900, 79, B08, S04, 1
B08, Trade, 413496.800, 79, B08, S02, 1
B08, Trade, 413853.517, 79, B08, S06, 1
B08, Trade, 413911.700, 79, B08, S04, 1
B08, Trade, 413946.250, 79, B08, S04, 1
B08, Trade, 414108.900, 79, B08, S04, 1
B08, Trade, 414182.167, 75, B08, S02, 1
B08, Trade, 414469.050, 79, B08, S05, 1
B08, Trade, 414609.867, 79, B08, S02, 1
B08, Trade, 414648.917, 79, B08, S07, 1
B08, Trade, 414678.350, 79, B08, S02, 1
B08, Trade, 414908.650, 79, B08, S00, 1
B08, Trade, 415022.817, 79, B08, S01, 1
B08, Trade, 415083.867, 79, B08, S01, 1
B08, Trade, 415127.333, 79, B08, S02, 1
B08, Trade, 415187.200, 79, B08, S02, 1
B08, Trade, 415235.283, 79, B08, S07, 1
B08, Trade, 415308.800, 79, B08, S00, 1
B08, Trade, 415400.683, 79, B08, S01, 1
B08, Trade, 415436.683, 79, B08, S01, 1
B08, Trade, 415521.200, 77, B08, S01, 1
B08, Trade, 415709.333, 73, B08, S01, 1
B08, Trade, 415845.183, 77, B08, S05, 1
B08, Trade, 415958.467, 79, B08, S04, 1
B08, Trade, 416169.833, 77, B08, S00, 1
B08, Trade, 416197.900, 77, B08, S02, 1
B08, Trade, 416283.067, 79, B08, S02, 1
B08, Trade, 416611.367, 79, B08, S02, 1
B08, Trade, 416644.183, 79, B08, S04, 1
B08, Trade, 416709.667, 75, B08, S01, 1
B08, Trade, 416827.367, 77, B08, S04, 1
B08, Trade, 417122.583, 79, B08, S02, 1
B08, Trade, 417138.483, 79, B08, S00, 1
