B00, 0
B01, 0
B02, 1
B02, Trade, 106007.567, 65, B02, S00, 1
B03, 0
B04, 2
B04, Trade, 380098.900, 71, B04, S02, 1
B04, Trade, 380344.717, 71, B04, S04, 1
B05, 61
B05, Trade, 60406.150, 73, B05, S00, 1
B05, Trade, 94883.300, 72, B05, S02, 1
B05, Trade, 98437.450, 73, B05, S00, 1
B05, Trade, 100844.283, 73, B05, S05, 1
B05, Trade, 101218.250, 72, B05, S00, 1
B05, Trade, 101222.967, 73, B05, S00, 1
B05, Trade, 101246.017, 72, B05, S01, 1
B05, Trade, 101632.283, 73, B05, S01, 1
B05, Trade, 101905.767, 73, B05, S01, 1
B05, Trade, 101944.417, 73, B05, S01, 1
B05, Trade, 102063.933, 73, B05, S00, 1
B05, Trade, 102193.450, 73, B05, S00, 1
B05, Trade, 102426.367, 73, B05, S03, 1
B05, Trade, 102464.117, 73, S04, B05, 1
B05, Trade, 102642.317, 71, B05, S04, 1
B05, Trade, 102792.883, 73, B05, S04, 1
B05, Trade, 102864.483, 72, B05, S00, 1
B05, Trade, 102899.350, 73, B05, S01, 1
B05, Trade, 103136.483, 73, B05, S04, 1
B05, Trade, 103380.667, 73, B05, S04, 1
B05, Trade, 103407.517, 73, B05, S01, 1
B05, Trade, 103462.100, 73, B05, S05, 1
B05, Trade, 103737.317, 73, B05, S04, 1
B05, Trade, 104230.600, 73, B05, S01, 1
B05, Trade, 104299.550, 73, B05, S00, 1
B05, Trade, 104503.800, 73, B05, S01, 1
B05, Trade, 104659.767, 73, B05, S00, 1
B05, Trade, 104831.283, 73, B05, S00, 1
B05, Trade, 105002.783, 73, B05, S03, 1
B05, Trade, 105105.600, 73, B05, S04, 1
B05, Trade, 105184.400, 73, B05, S00, 1
B05, Trade, 105250.350, 73, B05, S01, 1
B05, Trade, 105401.067, 73, B05, S04, 1
B05, Trade, 105437.083, 73, B05, S00, 1
B05, Trade, 105558.400, 73, B05, S04, 1
B05, Trade, 105615.383, 73, B05, S00, 1
B05, Trade, 105765.667, 73, B05, S00, 1
B05, Trade, 105877.883, 73, B05, S01, 1
B05, Trade, 105915.167, 73, B05, S01, 1
B05, Trade, 106269.183, 72, B05, S01, 1
B05, Trade, 106370.533, 72, B05, S01, 1
B05, Trade, 106527.867, 73, B05, S01, 1
B05, Trade, 106571.767, 73, B05, S04, 1
B05, Trade, 106700.317, 73, B05, S02, 1
B05, Trade, 106772.417, 73, B05, S02, 1
B05, Trade, 106900.833, 73, B05, S04, 1
B05, Trade, 107004.183, 73, B05, S04, 1
B05, Trade, 107083.367, 73, B05, S01, 1
B05, Trade, 107246.567, 73, B05, S02, 1
B05, Trade, 107592.367, 72, B05, S01, 1
B05, Trade, 107621.800, 73, B05, S04, 1
B05, Trade, 107994.617, 73, B05, S00, 1
B05, Trade, 166332.100, 73, B05, S00, 1
B05, Trade, 167171.733, 73, B05, S04, 1
B05, Trade, 168343.283, 73, B05, S02, 1
B05, Trade, 168952.233, 73, B05, S01, 1
B05, Trade, 170664.933, 73, B05, S00, 1
B05, Trade, 172618.850, 72, B05, S01, 1
B05, Trade, 333273.867, 73, B05, S00, 1
B05, Trade, 334692.100, 70, B05, S00, 1
B05, Trade, 414439.083, 73, B05, S00, 1
B06, 100
B06, Trade, 48478.350, 76, B06, S03, 1
B06, Trade, 49996.467, 76, B06, S00, 1
B06, Trade, 94882.950, 76, B06, S00, 1
B06, Trade, 101222.867, 74, S04, B06, 1
B06, Trade, 101243.100, 76, B06, S06, 1
B06, Trade, 101312.433, 72, B06, S04, 1
B06, Trade, 101682.150, 76, B06, S02, 1
B06, Trade, 101726.550, 74, B06, S01, 1
B06, Trade, 104275.383, 75, B06, S04, 1
B06, Trade, 106626.500, 76, B06, S00, 1
B06, Trade, 159464.517, 76, B06, S03, 1
B06, Trade, 160020.817, 76, B06, S01, 1
B06, Trade, 162580.400, 76, B06, S04, 1
B06, Trade, 163309.583, 76, B06, S01, 1
B06, Trade, 163748.383, 74, B06, S02, 1
B06, Trade, 165455.633, 76, B06, S01, 1
B06, Trade, 165707.317, 74, B06, S00, 1
B06, Trade, 165953.067, 76, B06, S00, 1
B06, Trade, 166088.800, 76, B06, S00, 1
B06, Trade, 166264.000, 76, B06, S03, 1
B06, Trade, 166295.183, 76, B06, S06, 1
B06, Trade, 166329.367, 76, B06, S02, 1
B06, Trade, 166359.383, 76, B06, S02, 1
B06, Trade, 166402.167, 75, B06, S00, 1
B06, Trade, 166943.567, 76, B06, S00, 1
B06, Trade, 167050.100, 76, B06, S02, 1
B06, Trade, 167532.100, 76, B06, S01, 1
B06, Trade, 167674.350, 76, B06, S04, 1
B06, Trade, 167710.067, 76, B06, S04, 1
B06, Trade, 167791.217, 76, B06, S01, 1
B06, Trade, 167813.850, 76, B06, S01, 1
B06, Trade, 168166.583, 76, B06, S00, 1
B06, Trade, 168240.050, 76, B06, S00, 1
B06, Trade, 168342.700, 76, B06, S00, 1
B06, Trade, 168595.817, 76, B06, S02, 1
B06, Trade, 169019.317, 76, B06, S00, 1
B06, Trade, 169082.050, 76, B06, S06, 1
B06, Trade, 169191.150, 76, B06, S02, 1
B06, Trade, 169540.767, 76, B06, S04, 1
B06, Trade, 169759.550, 75, B06, S02, 1
B06, Trade, 169802.317, 76, B06, S03, 1
B06, Trade, 169817.067, 76, B06, S06, 1
B06, Trade, 170324.100, 76, B06, S00, 1
B06, Trade, 170525.967, 76, B06, S00, 1
B06, Trade, 170841.433, 76, B06, S01, 1
B06, Trade, 171031.483, 76, B06, S00, 1
B06, Trade, 171057.950, 76, B06, S00, 1
B06, Trade, 171124.783, 76, B06, S01, 1
B06, Trade, 171274.517, 76, B06, S00, 1
B06, Trade, 171404.150, 76, B06, S00, 1
B06, Trade, 171490.750, 76, B06, S00, 1
B06, Trade, 171516.200, 76, B06, S04, 1
B06, Trade, 171706.367, 76, B06, S04, 1
B06, Trade, 171725.017, 76, B06, S02, 1
B06, Trade, 172047.183, 76, B06, S03, 1
B06, Trade, 172101.017, 75, S04, B06, 1
B06, Trade, 172243.133, 75, B06, S00, 1
B06, Trade, 172488.367, 76, B06, S00, 1
B06, Trade, 172618.600, 76, B06, S00, 1
B06, Trade, 175599.350, 75, B06, S01, 1
B06, Trade, 178429.983, 76, B06, S00, 1
B06, Trade, 187340.683, 76, B06, S06, 1
B06, Trade, 188962.383, 76, B06, S00, 1
B06, Trade, 194692.933, 76, B06, S00, 1
B06, Trade, 195077.033, 75, B06, S00, 1
B06, Trade, 195475.050, 75, S02, B06, 1
B06, Trade, 195597.267, 75, B06, S05, 1
B06, Trade, 197650.767, 75, B06, S00, 1
B06, Trade, 198687.783, 76, B06, S00, 1
B06, Trade, 234764.450, 76, B06, S05, 1
B06, Trade, 240969.517, 76, B06, S00, 1
B06, Trade, 245730.867, 76, B06, S02, 1
B06, Trade, 259590.950, 76, B06, S02, 1
B06, Trade, 259799.900, 76, B06, S02, 1
B06, Trade, 261109.550, 76, B06, S04, 1
B06, Trade, 261722.350, 75, B06, S05, 1
B06, Trade, 261909.100, 75, B06, S02, 1
B06, Trade, 262053.650, 76, B06, S05, 1
B06, Trade, 262236.950, 76, B06, S02, 1
B06, Trade, 262552.050, 76, B06, S02, 1
B06, Trade, 262798.200, 76, B06, S05, 1
B06, Trade, 262822.867, 76, B06, S05, 1
B06, Trade, 262918.800, 76, B06, S02, 1
B06, Trade, 263238.700, 76, B06, S04, 1
B06, Trade, 264103.983, 76, B06, S04, 1
B06, Trade, 264665.567, 76, B06, S02, 1
B06, Trade, 264809.467, 76, B06, S05, 1
B06, Trade, 265759.400, 76, B06, S01, 1
B06, Trade, 275388.600, 76, B06, S05, 1
B06, Trade, 304524.883, 76, B06, S05, 1
B06, Trade, 324852.667, 76, B06, S00, 1
B06, Trade, 325780.667, 76, B06, S02, 1
B06, Trade, 325887.117, 76, B06, S03, 1
B06, Trade, 339284.233, 76, B06, S02, 1
B06, Trade, 375020.767, 76, B06, S02, 1
B06, Trade, 375442.350, 76, B06, S04, 1
B06, Trade, 377941.733, 76, B06, S00, 1
B06, Trade, 403421.067, 76, B06, S00, 1
B06, Trade, 405708.417, 76, B06, S00, 1
B06, Trade, 414439.383, 76, B06, S02, 1
B07, 100
B07, Trade, 242918.567, 79, B07, S01, 1
B07, Trade, 259379.767, 77, B07, S05, 1
B07, Trade, 260945.717, 79, B07, S05, 1
B07, Trade, 261038.900, 76, B07, S02, 1
B07, Trade, 262349.567, 76, B07, S05, 1
B07, Trade, 268392.767, 79, B07, S02, 1
B07, Trade, 270994.550, 79, B07, S01, 1
B07, Trade, 273699.817, 77, B07, S01, 1
B07, Trade, 276619.083, 77, B07, S05, 1
B07, Trade, 284780.733, 79, B07, S06, 1
B07, Trade, 286114.600, 78, B07, S06, 1
