B00, 0
B01, 0
B02, 0
B03, 0
B04, 10
B04, Trade, 186857.183, 71, B04, S03, 1
B04, Trade, 194491.417, 71, B04, S02, 1
B04, Trade, 194711.733, 71, B04, S00, 1
B04, Trade, 194807.967, 71, B04, S02, 1
B04, Trade, 195055.117, 71, B04, S02, 1
B04, Trade, 196038.933, 70, S02, B04, 1
B04, Trade, 198230.583, 71, B04, S02, 1
B04, Trade, 199463.050, 71, B04, S04, 1
B04, Trade, 199541.400, 71, B04, S02, 1
B04, Trade, 201015.483, 70, B04, S00, 1
B05, 8
B05, Trade, 100080.767, 73, B05, S02, 1
B05, Trade, 134229.350, 73, B05, S00, 1
B05, Trade, 134960.550, 71, B05, S00, 1
B05, Trade, 135761.333, 73, B05, S00, 1
B05, Trade, 136631.967, 73, B05, S00, 1
B05, Trade, 201140.833, 67, B05, S02, 1
B05, Trade, 203027.733, 72, B05, S00, 1
B05, Trade, 205387.200, 70, B05, S00, 1
B06, 29
B06, Trade, 36852.900, 76, B06, S04, 1
B06, Trade, 38739.717, 76, B06, S02, 1
B06, Trade, 42345.817, 76, B06, S03, 1
B06, Trade, 59893.617, 76, B06, S05, 1
B06, Trade, 101071.750, 76, B06, S00, 1
B06, Trade, 101164.767, 76, B06, S00, 1
B06, Trade, 101276.200, 76, B06, S00, 1
B06, Trade, 101375.950, 76, B06, S00, 1
B06, Trade, 101415.150, 76, B06, S00, 1
B06, Trade, 101773.000, 76, B06, S01, 1
B06, Trade, 102449.417, 76, B06, S00, 1
B06, Trade, 102639.350, 76, B06, S00, 1
B06, Trade, 103249.917, 76, B06, S00, 1
B06, Trade, 103416.150, 76, B06, S00, 1
B06, Trade, 103602.717, 76, B06, S01, 1
B06, Trade, 103807.067, 76, B06, S01, 1
B06, Trade, 104311.967, 76, B06, S00, 1
B06, Trade, 104445.333, 76, B06, S00, 1
B06, Trade, 104690.817, 76, B06, S01, 1
B06, Trade, 105054.400, 76, B06, S04, 1
B06, Trade, 105608.317, 76, B06, S00, 1
B06, Trade, 105785.117, 76, B06, S00, 1
B06, Trade, 105898.150, 76, B06, S00, 1
B06, Trade, 107934.817, 76, B06, S00, 1
B06, Trade, 107966.500, 76, B06, S00, 1
B06, Trade, 146224.233, 72, B06, S00, 1
B06, Trade, 148476.283, 73, B06, S02, 1
B06, Trade, 150268.733, 69, B06, S00, 1
B06, Trade, 205811.367, 75, B06, S02, 1
B07, 70
B07, Trade, 4.250, 68, B07, S01, 1
B07, Trade, 32.583, 77, B07, S02, 1
B07, Trade, 3257.300, 78, B07, S01, 1
B07, Trade, 7647.217, 79, B07, S03, 1
B07, Trade, 87907.417, 79, B07, S04, 1
B07, Trade, 88827.250, 77, B07, S05, 1
B07, Trade, 123407.900, 79, B07, S00, 1
B07, Trade, 123463.617, 79, B07, S00, 1
B07, Trade, 123488.367, 79, B07, S02, 1
B07, Trade, 123512.633, 79, B07, S06, 1
B07, Trade, 123627.667, 79, B07, S04, 1
B07, Trade, 123638.583, 79, B07, S00, 1
B07, Trade, 123899.500, 79, B07, S06, 1
B07, Trade, 123975.967, 79, B07, S03, 1
B07, Trade, 124221.517, 79, B07, S02, 1
B07, Trade, 124260.817, 79, B07, S00, 1
B07, Trade, 124561.717, 79, B07, S00, 1
B07, Trade, 124861.417, 79, B07, S01, 1
B07, Trade, 125022.033, 79, B07, S02, 1
B07, Trade, 125307.583, 79, B07, S02, 1
B07, Trade, 125320.783, 79, B07, S02, 1
B07, Trade, 125489.883, 79, B07, S00, 1
B07, Trade, 125641.433, 79, B07, S04, 1
B07, Trade, 125756.117, 79, B07, S04, 1
B07, Trade, 125843.450, 79, B07, S02, 1
B07, Trade, 125886.967, 79, B07, S02, 1
B07, Trade, 125955.333, 79, B07, S02, 1
B07, Trade, 125985.933, 79, B07, S06, 1
B07, Trade, 125996.067, 79, B07, S01, 1
B07, Trade, 126097.850, 79, B07, S00, 1
B07, Trade, 126161.950, 79, B07, S02, 1
B07, Trade, 126323.633, 79, B07, S00, 1
B07, Trade, 126768.500, 79, B07, S07, 1
B07, Trade, 126832.783, 79, B07, S04, 1
B07, Trade, 127006.517, 79, B07, S04, 1
B07, Trade, 128336.183, 79, B07, S01, 1
B07, Trade, 128899.783, 79, B07, S02, 1
B07, Trade, 128916.567, 79, B07, S03, 1
B07, Trade, 129069.733, 78, B07, S00, 1
B07, Trade, 129260.283, 79, B07, S02, 1
B07, Trade, 132821.150, 74, B07, S00, 1
B07, Trade, 136297.400, 74, B07, S00, 1
B07, Trade, 197610.600, 75, B07, S04, 1
B07, Trade, 199838.783, 72, B07, S03, 1
B07, Trade, 201015.100, 77, B07, S03, 1
B07, Trade, 201542.450, 76, B07, S06, 1
B07, Trade, 209275.767, 78, B07, S05, 1
B07, Trade, 209553.200, 79, B07, S04, 1
B07, Trade, 216022.933, 79, B07, S00, 1
B07, Trade, 216104.067, 79, B07, S00, 1
B07, Trade, 218562.600, 79, B07, S03, 1
B07, Trade, 220639.467, 79, B07, S06, 1
