B00, 0
B01, 0
B02, 0
B03, 0
B04, 4
B04, Trade, 197326.200, 69, B04, S01, 1
B04, Trade, 214875.683, 71, B04, S00, 1
B04, Trade, 214933.733, 71, B04, S01, 1
B04, Trade, 216805.717, 71, B04, S00, 1
B05, 1
B05, Trade, 3696.950, 73, B05, S02, 1
B06, 100
B06, Trade, 42996.167, 76, B06, S04, 1
B06, Trade, 73322.483, 76, B06, S00, 1
B06, Trade, 75577.267, 76, B06, S03, 1
B06, Trade, 79522.133, 76, B06, S03, 1
B06, Trade, 79742.067, 76, B06, S00, 1
B06, Trade, 79861.350, 76, B06, S00, 1
B06, Trade, 80043.817, 76, B06, S00, 1
B06, Trade, 80209.183, 76, B06, S00, 1
B06, Trade, 80268.850, 76, B06, S00, 1
B06, Trade, 80396.750, 76, B06, S03, 1
B06, Trade, 80713.267, 76, B06, S00, 1
B06, Trade, 81009.117, 76, B06, S00, 1
B06, Trade, 81117.317, 76, B06, S00, 1
B06, Trade, 81316.583, 76, B06, S00, 1
B06, Trade, 81348.117, 76, B06, S05, 1
B06, Trade, 81354.750, 76, B06, S00, 1
B06, Trade, 81806.250, 76, B06, S00, 1
B06, Trade, 81965.750, 76, B06, S00, 1
B06, Trade, 82038.783, 76, B06, S00, 1
B06, Trade, 82075.683, 76, B06, S00, 1
B06, Trade, 82262.150, 76, B06, S00, 1
B06, Trade, 82391.567, 76, B06, S00, 1
B06, Trade, 82648.483, 76, B06, S05, 1
B06, Trade, 82682.300, 76, B06, S00, 1
B06, Trade, 82718.733, 76, B06, S04, 1
B06, Trade, 82823.317, 76, B06, S04, 1
B06, Trade, 82850.817, 76, B06, S00, 1
B06, Trade, 82884.717, 76, B06, S00, 1
B06, Trade, 82944.517, 76, B06, S00, 1
B06, Trade, 83040.550, 76, B06, S00, 1
B06, Trade, 83210.933, 76, B06, S00, 1
B06, Trade, 83329.250, 76, B06, S00, 1
B06, Trade, 83484.267, 76, B06, S04, 1
B06, Trade, 83512.383, 76, B06, S00, 1
B06, Trade, 83638.467, 76, B06, S00, 1
B06, Trade, 83691.983, 76, B06, S00, 1
B06, Trade, 83869.183, 76, B06, S03, 1
B06, Trade, 84038.550, 76, B06, S00, 1
B06, Trade, 84189.050, 76, B06, S00, 1
B06, Trade, 84349.917, 76, B06, S00, 1
B06, Trade, 84385.100, 76, B06, S00, 1
B06, Trade, 84436.067, 76, B06, S00, 1
B06, Trade, 84463.217, 76, B06, S00, 1
B06, Trade, 84630.250, 76, B06, S05, 1
B06, Trade, 84683.000, 76, B06, S00, 1
B06, Trade, 85101.467, 76, B06, S00, 1
B06, Trade, 85247.750, 76, B06, S03, 1
B06, Trade, 85399.000, 76, B06, S00, 1
B06, Trade, 85404.950, 76, B06, S04, 1
B06, Trade, 85438.833, 76, B06, S02, 1
B06, Trade, 85508.717, 76, B06, S00, 1
B06, Trade, 85642.850, 76, B06, S00, 1
B06, Trade, 85788.483, 76, B06, S05, 1
B06, Trade, 85983.767, 76, B06, S03, 1
B06, Trade, 86109.617, 76, B06, S00, 1
B06, Trade, 86361.450, 76, B06, S00, 1
B06, Trade, 93726.017, 76, B06, S00, 1
B06, Trade, 94229.950, 76, B06, S00, 1
B06, Trade, 94674.017, 76, B06, S00, 1
B06, Trade, 95084.483, 76, B06, S04, 1
B06, Trade, 96480.850, 76, B06, S00, 1
