B00, 0
B01, 0
B02, 1
B02, Trade, 366572.417, 65, B02, S02, 1
B03, 3
B03, Trade, 102232.567, 68, B03, S01, 1
B03, Trade, 244020.333, 68, B03, S00, 1
B03, Trade, 289274.867, 68, B03, S00, 1
B04, 17
B04, Trade, 38009.450, 71, B04, S00, 1
B04, Trade, 137794.150, 71, B04, S02, 1
B04, Trade, 138226.250, 71, B04, S02, 1
B04, Trade, 224118.233, 71, B04, S03, 1
B04, Trade, 259340.767, 71, B04, S01, 1
B04, Trade, 259681.083, 71, B04, S02, 1
B04, Trade, 259951.283, 71, B04, S00, 1
B04, Trade, 261381.083, 70, B04, S02, 1
B04, Trade, 265272.583, 71, B04, S02, 1
B04, Trade, 292873.067, 69, B04, S01, 1
B04, Trade, 347192.633, 71, B04, S03, 1
B04, Trade, 349496.967, 71, B04, S04, 1
B04, Trade, 351111.033, 71, B04, S03, 1
B04, Trade, 363302.433, 71, B04, S02, 1
B04, Trade, 375398.000, 71, B04, S00, 1
B04, Trade, 425929.350, 71, B04, S00, 1
B04, Trade, 430568.233, 71, B04, S00, 1
B05, 100
B05, Trade, 294492.400, 73, B05, S04, 1
B05, Trade, 294538.900, 73, B05, S00, 1
B05, Trade, 294599.650, 73, B05, S03, 1
B05, Trade, 294770.533, 73, B05, S01, 1
B05, Trade, 294819.700, 73, B05, S01, 1
B05, Trade, 302576.317, 73, B05, S00, 1
B05, Trade, 303052.533, 73, B05, S02, 1
B05, Trade, 303121.250, 73, B05, S02, 1
B05, Trade, 303562.700, 73, B05, S02, 1
B05, Trade, 303635.400, 73, B05, S01, 1
B05, Trade, 303723.483, 73, B05, S02, 1
B05, Trade, 303904.317, 73, B05, S01, 1
B05, Trade, 304102.283, 73, B05, S01, 1
B05, Trade, 304187.633, 73, B05, S02, 1
B05, Trade, 304316.367, 73, B05, S02, 1
B05, Trade, 304443.233, 73, B05, S00, 1
B05, Trade, 304622.633, 73, B05, S01, 1
B05, Trade, 304813.283, 73, B05, S00, 1
B05, Trade, 305848.017, 73, B05, S01, 1
B05, Trade, 305867.283, 73, B05, S01, 1
B05, Trade, 306047.600, 73, B05, S01, 1
B05, Trade, 306334.400, 73, B05, S01, 1
B05, Trade, 306923.500, 73, B05, S01, 1
B05, Trade, 307144.333, 73, B05, S02, 1
B05, Trade, 307567.767, 73, B05, S01, 1
B05, Trade, 307642.183, 73, B05, S01, 1
B05, Trade, 307874.250, 73, B05, S01, 1
B05, Trade, 307946.733, 73, B05, S01, 1
B05, Trade, 308234.783, 73, B05, S02, 1
B05, Trade, 308458.067, 73, B05, S02, 1
B05, Trade, 308672.933, 73, B05, S02, 1
B05, Trade, 308988.467, 73, B05, S02, 1
B05, Trade, 309529.933, 73, B05, S02, 1
B05, Trade, 326861.417, 70, B05, S03, 1
B05, Trade, 338538.717, 73, B05, S04, 1
B05, Trade, 338689.883, 73, B05, S02, 1
B05, Trade, 339071.533, 73, B05, S02, 1
B05, Trade, 339247.250, 73, B05, S02, 1
B05, Trade, 339269.017, 73, B05, S03, 1
B05, Trade, 339377.383, 73, B05, S03, 1
B05, Trade, 339864.683, 73, B05, S05, 1
B05, Trade, 340336.183, 72, B05, S02, 1
B05, Trade, 340428.400, 73, B05, S04, 1
B05, Trade, 340838.950, 73, B05, S02, 1
B05, Trade, 341572.433, 73, B05, S00, 1
B05, Trade, 342158.783, 73, B05, S00, 1
B05, Trade, 342183.217, 73, B05, S04, 1
B05, Trade, 342322.483, 73, B05, S00, 1
B05, Trade, 342984.017, 73, B05, S04, 1
B05, Trade, 343208.050, 73, B05, S02, 1
B05, Trade, 343569.767, 73, B05, S04, 1
B05, Trade, 344474.900, 73, B05, S02, 1
B05, Trade, 344643.217, 73, B05, S00, 1
B05, Trade, 344823.250, 73, B05, S02, 1
B05, Trade, 344919.100, 73, B05, S02, 1
B05, Trade, 345000.800, 73, B05, S00, 1
B05, Trade, 345442.317, 73, B05, S00, 1
B05, Trade, 345476.017, 72, S03, B05, 1
B05, Trade, 353071.017, 73, B05, S02, 1
B05, Trade, 353717.650, 70, B05, S00, 1
B05, Trade, 357014.617, 73, B05, S03, 1
B05, Trade, 358706.550, 73, B05, S03, 1
B05, Trade, 362777.350, 70, B05, S02, 1
B05, Trade, 370803.950, 73, B05, S05, 1
B05, Trade, 371238.067, 71, B05, S00, 1
B05, Trade, 371419.300, 73, B05, S01, 1
B05, Trade, 371543.550, 73, B05, S01, 1
B05, Trade, 371789.383, 73, B05, S01, 1
B05, Trade, 371918.900, 73, B05, S01, 1
B05, Trade, 372606.867, 73, B05, S01, 1
B05, Trade, 374559.250, 73, B05, S02, 1
B05, Trade, 375290.667, 73, B05, S05, 1
B05, Trade, 375397.000, 73, B05, S03, 1
B05, Trade, 375482.850, 73, B05, S03, 1
B05, Trade, 376115.933, 73, B05, S02, 1
B05, Trade, 376494.700, 73, B05, S00, 1
B05, Trade, 376923.350, 73, B05, S02, 1
B05, Trade, 377359.050, 73, B05, S00, 1
B05, Trade, 378060.500, 73, B05, S03, 1
B05, Trade, 378132.333, 73, B05, S05, 1
B05, Trade, 378182.967, 73, B05, S05, 1
B05, Trade, 379504.417, 73, B05, S05, 1
B05, Trade, 379584.250, 73, B05, S05, 1
B05, Trade, 380841.550, 73, B05, S02, 1
B05, Trade, 381248.283, 73, B05, S01, 1
B05, Trade, 381413.700, 73, B05, S02, 1
B05, Trade, 389134.250, 73, B05, S05, 1
B05, Trade, 389981.817, 73, B05, S01, 1
B05, Trade, 390203.733, 73, B05, S01, 1
B05, Trade, 390801.117, 73, B05, S01, 1
B05, Trade, 391109.783, 73, B05, S00, 1
B05, Trade, 391979.717, 73, B05, S02, 1
B05, Trade, 392379.150, 73, B05, S00, 1
B05, Trade, 392994.167, 73, B05, S01, 1
B05, Trade, 393050.967, 73, B05, S01, 1
