B00, 0
B01, 0
B02, 0
B03, 10
B03, Trade, 151639.550, 68, B03, S01, 1
B03, Trade, 151742.967, 68, B03, S00, 1
B03, Trade, 187298.433, 66, B03, S01, 1
B03, Trade, 189900.650, 68, B03, S03, 1
B03, Trade, 190939.733, 68, B03, S02, 1
B03, Trade, 192620.200, 68, B03, S02, 1
B03, Trade, 205671.000, 68, B03, S00, 1
B03, Trade, 251328.750, 68, B03, S02, 1
B03, Trade, 345802.633, 68, B03, S00, 1
B03, Trade, 351198.867, 67, B03, S02, 1
B04, 20
B04, Trade, 94112.733, 70, B04, S02, 1
B04, Trade, 94415.383, 70, B04, S01, 1
B04, Trade, 95194.867, 70, B04, S01, 1
B04, Trade, 95885.067, 70, B04, S02, 1
B04, Trade, 99285.883, 70, B04, S01, 1
B04, Trade, 99868.417, 70, B04, S02, 1
B04, Trade, 100842.067, 71, B04, S04, 1
B04, Trade, 103427.000, 71, B04, S02, 1
B04, Trade, 104356.183, 71, B04, S02, 1
B04, Trade, 105911.617, 71, B04, S02, 1
B04, Trade, 106119.300, 71, B04, S02, 1
B04, Trade, 106693.133, 71, B04, S01, 1
B04, Trade, 111004.350, 71, B04, S00, 1
B04, Trade, 117988.983, 71, B04, S02, 1
B04, Trade, 119361.550, 71, B04, S03, 1
B04, Trade, 120025.033, 71, B04, S02, 1
B04, Trade, 121741.683, 71, B04, S02, 1
B04, Trade, 122360.550, 71, B04, S02, 1
B04, Trade, 262007.417, 69, B04, S02, 1
B04, Trade, 266082.233, 70, B04, S03, 1
B05, 42
B05, Trade, 32297.133, 71, B05, S03, 1
B05, Trade, 96074.983, 68, B05, S01, 1
B05, Trade, 108617.350, 73, B05, S01, 1
B05, Trade, 109811.817, 73, B05, S05, 1
B05, Trade, 110264.167, 73, B05, S00, 1
B05, Trade, 110896.950, 73, B05, S02, 1
B05, Trade, 112438.200, 73, B05, S00, 1
B05, Trade, 113341.200, 73, B05, S02, 1
B05, Trade, 139126.117, 73, B05, S01, 1
B05, Trade, 171069.983, 73, B05, S02, 1
B05, Trade, 173530.917, 73, B05, S02, 1
B05, Trade, 218832.883, 73, B05, S00, 1
B05, Trade, 221591.083, 73, B05, S04, 1
B05, Trade, 233172.167, 71, B05, S01, 1
B05, Trade, 233961.867, 72, B05, S00, 1
B05, Trade, 234401.667, 71, B05, S01, 1
B05, Trade, 234401.833, 73, B05, S00, 1
B05, Trade, 234887.183, 72, B05, S00, 1
B05, Trade, 235438.083, 73, B05, S01, 1
B05, Trade, 236629.067, 73, S05, B05, 1
B05, Trade, 245087.600, 73, B05, S04, 1
B05, Trade, 245631.617, 73, B05, S04, 1
B05, Trade, 271670.700, 73, B05, S02, 1
B05, Trade, 374960.750, 73, B05, S00, 1
B05, Trade, 376126.467, 73, B05, S00, 1
B05, Trade, 389431.700, 73, B05, S00, 1
B05, Trade, 392742.917, 73, B05, S03, 1
B05, Trade, 415958.417, 73, B05, S00, 1
B05, Trade, 419258.583, 73, B05, S00, 1
B05, Trade, 425075.750, 73, B05, S00, 1
B05, Trade, 426738.367, 73, B05, S01, 1
B05, Trade, 426867.517, 72, B05, S00, 1
B05, Trade, 427776.683, 73, B05, S02, 1
B05, Trade, 428679.833, 73, B05, S00, 1
B05, Trade, 428692.550, 73, B05, S02, 1
B05, Trade, 428780.317, 73, B05, S00, 1
B05, Trade, 430045.917, 73, B05, S03, 1
B05, Trade, 430468.083, 73, B05, S03, 1
B05, Trade, 430616.750, 73, B05, S04, 1
B05, Trade, 431475.100, 73, B05, S02, 1
B05, Trade, 431745.033, 73, B05, S04, 1
B05, Trade, 431899.400, 73, B05, S00, 1
B06, 100
B06, Trade, 261457.467, 76, B06, S03, 1
B06, Trade, 261484.900, 76, B06, S03, 1
