B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 101117.283, 68, B03, S00, 1
B04, 1
B04, Trade, 178516.333, 71, B04, S01, 1
B05, 12
B05, Trade, 33618.783, 73, B05, S04, 1
B05, Trade, 33870.033, 73, B05, S01, 1
B05, Trade, 35209.883, 73, B05, S03, 1
B05, Trade, 35475.983, 72, B05, S03, 1
B05, Trade, 35905.033, 73, B05, S00, 1
B05, Trade, 96839.667, 72, B05, S03, 1
B05, Trade, 99061.700, 70, B05, S03, 1
B05, Trade, 99986.417, 73, B05, S00, 1
B05, Trade, 137742.783, 72, B05, S02, 1
B05, Trade, 181943.800, 73, B05, S04, 1
B05, Trade, 327952.200, 72, B05, S02, 1
B05, Trade, 330857.917, 73, B05, S02, 1
B06, 33
B06, Trade, 16446.817, 74, B06, S00, 1
B06, Trade, 99058.767, 74, B06, S01, 1
B06, Trade, 136930.350, 75, B06, S02, 1
B06, Trade, 172889.383, 75, B06, S01, 1
B06, Trade, 173132.350, 76, B06, S01, 1
B06, Trade, 174315.967, 72, B06, S03, 1
B06, Trade, 175151.350, 76, B06, S01, 1
B06, Trade, 175603.233, 76, B06, S01, 1
B06, Trade, 182558.567, 76, B06, S00, 1
B06, Trade, 192693.333, 76, B06, S00, 1
B06, Trade, 217920.817, 76, B06, S03, 1
B06, Trade, 220109.000, 76, B06, S01, 1
B06, Trade, 271387.550, 76, B06, S00, 1
B06, Trade, 273341.867, 76, B06, S03, 1
B06, Trade, 281090.767, 75, B06, S00, 1
B06, Trade, 285126.200, 76, B06, S01, 1
B06, Trade, 318576.700, 76, B06, S01, 1
B06, Trade, 321101.683, 76, B06, S00, 1
B06, Trade, 321626.200, 76, B06, S04, 1
B06, Trade, 329739.783, 74, B06, S01, 1
B06, Trade, 329840.783, 74, B06, S03, 1
B06, Trade, 330446.400, 76, B06, S00, 1
B06, Trade, 338661.633, 76, B06, S03, 1
B06, Trade, 338894.850, 76, B06, S03, 1
B06, Trade, 340590.767, 75, B06, S00, 1
B06, Trade, 341692.867, 76, B06, S00, 1
B06, Trade, 388979.800, 76, B06, S03, 1
B06, Trade, 389320.550, 76, B06, S01, 1
B06, Trade, 389345.250, 76, B06, S03, 1
B06, Trade, 390058.250, 76, B06, S03, 1
B06, Trade, 390685.983, 76, B06, S00, 1
B06, Trade, 391475.450, 76, B06, S03, 1
B06, Trade, 393628.317, 76, B06, S03, 1
B07, 80
B07, Trade, 13402.217, 77, B07, S00, 1
B07, Trade, 31660.533, 78, B07, S03, 1
B07, Trade, 31925.267, 76, B07, S00, 1
B07, Trade, 33378.183, 73, B07, S00, 1
B07, Trade, 43736.200, 77, S05, B07, 1
B07, Trade, 47796.433, 77, B07, S03, 1
B07, Trade, 48528.900, 79, B07, S06, 1
B07, Trade, 48931.933, 78, B07, S05, 1
B07, Trade, 49034.983, 79, B07, S03, 1
B07, Trade, 64946.200, 77, B07, S02, 1
B07, Trade, 103662.783, 78, B07, S00, 1
B07, Trade, 103946.117, 76, B07, S03, 1
B07, Trade, 133340.900, 78, B07, S01, 1
B07, Trade, 144973.100, 78, B07, S02, 1
B07, Trade, 145923.900, 78, B07, S03, 1
B07, Trade, 146596.450, 73, B07, S03, 1
B07, Trade, 148618.650, 77, B07, S02, 1
B07, Trade, 149021.417, 79, B07, S03, 1
B07, Trade, 149084.983, 79, B07, S02, 1
B07, Trade, 149103.633, 79, B07, S02, 1
B07, Trade, 149468.833, 77, B07, S05, 1
B07, Trade, 152582.150, 78, B07, S03, 1
B07, Trade, 154067.300, 79, B07, S00, 1
B07, Trade, 154791.483, 78, B07, S00, 1
B07, Trade, 156154.083, 78, B07, S03, 1
B07, Trade, 156424.833, 79, B07, S00, 1
B07, Trade, 173830.000, 75, B07, S01, 1
B07, Trade, 180861.833, 79, B07, S01, 1
B07, Trade, 181473.117, 76, B07, S00, 1
B07, Trade, 181546.150, 75, B07, S00, 1
B07, Trade, 185982.767, 73, B07, S01, 1
B07, Trade, 204615.050, 79, B07, S03, 1
B07, Trade, 269436.983, 79, B07, S01, 1
B07, Trade, 269932.933, 76, B07, S03, 1
B07, Trade, 270773.367, 74, B07, S01, 1
B07, Trade, 270815.933, 78, B07, S03, 1
B07, Trade, 271141.533, 78, S00, B07, 1
B07, Trade, 300291.050, 79, B07, S00, 1
B07, Trade, 301817.200, 77, B07, S02, 1
B07, Trade, 305893.150, 79, B07, S01, 1
B07, Trade, 311567.083, 77, B07, S03, 1
B07, Trade, 312697.250, 77, B07, S02, 1
B07, Trade, 312861.483, 78, B07, S02, 1
B07, Trade, 320861.950, 76, B07, S00, 1
B07, Trade, 324334.733, 78, B07, S01, 1
B07, Trade, 324664.867, 77, B07, S00, 1
B07, Trade, 324745.617, 78, B07, S01, 1
B07, Trade, 324846.550, 78, B07, S03, 1
B07, Trade, 324981.767, 78, B07, S00, 1
B07, Trade, 325017.700, 79, B07, S01, 1
B07, Trade, 326043.983, 77, B07, S01, 1
B07, Trade, 326069.800, 76, B07, S00, 1
B07, Trade, 326229.783, 78, B07, S03, 1
B07, Trade, 326616.133, 79, B07, S02, 1
B07, Trade, 326645.100, 78, B07, S04, 1
B07, Trade, 327658.950, 78, B07, S01, 1
B07, Trade, 328241.917, 78, B07, S01, 1
B07, Trade, 328364.983, 78, B07, S03, 1
B07, Trade, 329166.383, 78, B07, S02, 1
B07, Trade, 330095.083, 76, B07, S03, 1
B07, Trade, 330322.733, 75, B07, S02, 1
B07, Trade, 341452.567, 79, B07, S00, 1
B07, Trade, 348446.233, 79, B07, S01, 1
B07, Trade, 348836.150, 77, B07, S00, 1
B07, Trade, 350634.383, 78, B07, S01, 1
B07, Trade, 352448.400, 77, B07, S00, 1
B07, Trade, 353744.250, 79, B07, S03, 1
B07, Trade, 354258.083, 77, B07, S03, 1
B07, Trade, 370287.083, 79, B07, S00, 1
B07, Trade, 379185.750, 76, B07, S03, 1
B07, Trade, 390544.883, 78, B07, S02, 1
B07, Trade, 391504.533, 79, B07, S03, 1
B07, Trade, 392418.467, 79, B07, S01, 1
B07, Trade, 393662.917, 79, B07, S02, 1
B07, Trade, 395473.783, 79, B07, S03, 1
B07, Trade, 408409.017, 79, B07, S00, 1
B07, Trade, 411161.950, 79, B07, S02, 1
B07, Trade, 412460.233, 79, B07, S01, 1
B07, Trade, 413518.117, 76, B07, S01, 1
B07, Trade, 420011.033, 77, B07, S02, 1
B08, 100
B08, Trade, 311870.083, 82, B08, S07, 1
B08, Trade, 312034.250, 78, B08, S01, 1
B08, Trade, 312143.350, 78, B08, S01, 1
B08, Trade, 312491.317, 81, B08, S03, 1
B08, Trade, 312672.067, 82, B08, S04, 1
B08, Trade, 312959.267, 77, B08, S03, 1
B08, Trade, 313541.900, 79, B08, S03, 1
B08, Trade, 313762.117, 81, B08, S02, 1
B08, Trade, 314591.717, 82, B08, S04, 1
B08, Trade, 314662.733, 82, B08, S00, 1
B08, Trade, 315626.967, 78, B08, S01, 1
B08, Trade, 318329.133, 80, B08, S01, 1
B08, Trade, 324183.850, 81, B08, S01, 1
B08, Trade, 324360.683, 82, B08, S06, 1
B08, Trade, 324433.233, 82, B08, S02, 1
B08, Trade, 326409.717, 82, B08, S01, 1
B08, Trade, 327002.400, 79, B08, S04, 1
B08, Trade, 327459.200, 81, B08, S03, 1
B08, Trade, 327601.950, 78, B08, S01, 1
B08, Trade, 328055.633, 79, B08, S01, 1
B08, Trade, 328500.617, 77, B08, S01, 1
B08, Trade, 328805.450, 80, B08, S00, 1
B08, Trade, 330033.133, 82, B08, S01, 1
B08, Trade, 330271.650, 81, B08, S01, 1
B08, Trade, 330678.667, 82, B08, S05, 1
B08, Trade, 330890.767, 80, B08, S00, 1
B08, Trade, 331285.300, 82, B08, S04, 1
B08, Trade, 331690.800, 82, B08, S02, 1
B08, Trade, 331802.133, 81, B08, S07, 1
B08, Trade, 331816.217, 82, B08, S00, 1
B08, Trade, 332608.150, 82, B08, S02, 1
B08, Trade, 332750.667, 82, B08, S01, 1
B08, Trade, 332772.750, 81, B08, S03, 1
B08, Trade, 332855.317, 82, B08, S03, 1
B08, Trade, 332914.317, 82, B08, S00, 1
B08, Trade, 333009.033, 81, B08, S04, 1
B08, Trade, 333126.217, 82, B08, S01, 1
B08, Trade, 333160.117, 81, B08, S00, 1
B08, Trade, 333201.917, 82, B08, S01, 1
B08, Trade, 333235.750, 76, B08, S03, 1
B08, Trade, 333271.667, 82, B08, S07, 1
B08, Trade, 333428.933, 82, B08, S01, 1
B08, Trade, 333695.233, 82, B08, S04, 1
B08, Trade, 333937.533, 81, B08, S00, 1
B08, Trade, 334090.200, 81, B08, S00, 1
B08, Trade, 334246.650, 82, B08, S00, 1
B08, Trade, 334501.500, 82, B08, S04, 1
B08, Trade, 334516.433, 81, B08, S01, 1
B08, Trade, 334760.467, 82, B08, S01, 1
B08, Trade, 334792.367, 81, B08, S03, 1
B08, Trade, 334877.350, 79, B08, S01, 1
B08, Trade, 335185.700, 80, B08, S04, 1
B08, Trade, 335576.833, 82, B08, S03, 1
B08, Trade, 335853.433, 81, B08, S04, 1
B08, Trade, 335865.033, 82, B08, S00, 1
B08, Trade, 336333.883, 82, B08, S01, 1
B08, Trade, 336668.683, 81, B08, S02, 1
B08, Trade, 336907.933, 82, B08, S00, 1
B08, Trade, 337104.517, 82, B08, S00, 1
B08, Trade, 337122.667, 81, B08, S05, 1
B08, Trade, 337224.000, 79, B08, S00, 1
B08, Trade, 337832.117, 80, B08, S00, 1
B08, Trade, 337956.367, 82, B08, S02, 1
B08, Trade, 338185.783, 82, B08, S02, 1
B08, Trade, 341567.100, 81, B08, S00, 1
B08, Trade, 342827.550, 82, B08, S00, 1
B08, Trade, 343614.183, 82, B08, S03, 1
B08, Trade, 344248.617, 81, B08, S05, 1
B08, Trade, 345527.200, 79, B08, S00, 1
B08, Trade, 345924.217, 77, B08, S02, 1
B08, Trade, 346294.383, 81, B08, S03, 1
B08, Trade, 346376.600, 80, B08, S01, 1
B08, Trade, 347893.717, 82, B08, S02, 1
B08, Trade, 348171.067, 78, B08, S01, 1
