B00, 0
B01, 0
B02, 0
B03, 0
B04, 11
B04, Trade, 311994.367, 71, B04, S00, 1
B04, Trade, 325647.433, 71, B04, S01, 1
B04, Trade, 327143.250, 71, B04, S04, 1
B04, Trade, 329632.750, 71, B04, S01, 1
B04, Trade, 355092.350, 71, B04, S01, 1
B04, Trade, 355187.717, 71, B04, S01, 1
B04, Trade, 358357.700, 71, B04, S01, 1
B04, Trade, 359842.150, 71, B04, S01, 1
B04, Trade, 361243.217, 71, B04, S01, 1
B04, Trade, 362821.850, 71, B04, S00, 1
B04, Trade, 364128.767, 71, B04, S02, 1
B05, 36
B05, Trade, 62573.283, 73, B05, S00, 1
B05, Trade, 138600.750, 73, B05, S04, 1
B05, Trade, 267707.200, 73, B05, S01, 1
B05, Trade, 281072.667, 73, B05, S05, 1
B05, Trade, 281527.433, 73, B05, S01, 1
B05, Trade, 285015.533, 73, B05, S03, 1
B05, Trade, 285384.883, 73, B05, S01, 1
B05, Trade, 286207.417, 73, B05, S02, 1
B05, Trade, 309771.750, 73, B05, S05, 1
B05, Trade, 309816.817, 73, B05, S01, 1
B05, Trade, 311141.350, 73, B05, S02, 1
B05, Trade, 312766.233, 73, B05, S01, 1
B05, Trade, 313803.100, 72, B05, S02, 1
B05, Trade, 314160.733, 73, B05, S00, 1
B05, Trade, 316417.783, 73, B05, S00, 1
B05, Trade, 317943.117, 73, B05, S02, 1
B05, Trade, 360342.200, 73, B05, S02, 1
B05, Trade, 361519.067, 73, B05, S00, 1
B05, Trade, 361805.283, 73, B05, S04, 1
B05, Trade, 362189.383, 73, B05, S05, 1
B05, Trade, 362279.883, 72, B05, S02, 1
B05, Trade, 362429.267, 73, B05, S05, 1
B05, Trade, 362555.083, 73, B05, S02, 1
B05, Trade, 362733.550, 73, B05, S02, 1
B05, Trade, 362820.283, 72, B05, S02, 1
B05, Trade, 364045.633, 73, B05, S01, 1
B05, Trade, 364128.383, 73, B05, S04, 1
B05, Trade, 365330.200, 73, B05, S00, 1
B05, Trade, 365710.467, 72, B05, S00, 1
B05, Trade, 367034.350, 73, B05, S05, 1
B05, Trade, 376370.267, 73, B05, S04, 1
B05, Trade, 393327.167, 73, B05, S01, 1
B05, Trade, 395939.617, 73, B05, S01, 1
B05, Trade, 403273.200, 73, B05, S00, 1
B05, Trade, 409176.500, 73, B05, S05, 1
B05, Trade, 412006.650, 73, B05, S04, 1
B06, 57
B06, Trade, 75616.250, 75, B06, S02, 1
B06, Trade, 160181.433, 76, B06, S04, 1
B06, Trade, 160481.433, 76, B06, S02, 1
B06, Trade, 164531.117, 76, B06, S05, 1
B06, Trade, 270165.283, 75, B06, S02, 1
B06, Trade, 270936.033, 76, B06, S04, 1
B06, Trade, 271618.017, 76, B06, S00, 1
B06, Trade, 272935.567, 72, S01, B06, 1
B06, Trade, 275303.300, 76, B06, S03, 1
B06, Trade, 317306.767, 76, B06, S05, 1
B06, Trade, 317479.167, 75, B06, S05, 1
B06, Trade, 318045.867, 76, B06, S00, 1
B06, Trade, 318427.683, 76, B06, S01, 1
B06, Trade, 319289.000, 76, B06, S02, 1
B06, Trade, 321475.850, 76, B06, S00, 1
B06, Trade, 346807.900, 73, B06, S04, 1
B06, Trade, 347891.217, 76, B06, S00, 1
B06, Trade, 348788.867, 76, B06, S01, 1
B06, Trade, 349095.533, 75, B06, S01, 1
B06, Trade, 351824.400, 76, B06, S04, 1
B06, Trade, 354986.283, 72, B06, S02, 1
B06, Trade, 356329.217, 76, B06, S01, 1
B06, Trade, 382826.783, 76, B06, S05, 1
B06, Trade, 385112.800, 76, B06, S01, 1
B06, Trade, 386331.333, 76, B06, S05, 1
B06, Trade, 386408.750, 76, B06, S03, 1
B06, Trade, 387685.367, 76, B06, S05, 1
B06, Trade, 400808.000, 76, B06, S05, 1
B06, Trade, 410564.767, 76, B06, S02, 1
B06, Trade, 410668.733, 76, B06, S03, 1
B06, Trade, 410710.850, 76, B06, S02, 1
B06, Trade, 411109.983, 76, B06, S00, 1
B06, Trade, 411211.967, 76, B06, S03, 1
B06, Trade, 411308.150, 76, B06, S02, 1
B06, Trade, 411322.567, 75, B06, S04, 1
B06, Trade, 411387.150, 76, B06, S04, 1
B06, Trade, 411455.000, 76, B06, S01, 1
B06, Trade, 411878.017, 76, B06, S00, 1
B06, Trade, 411946.117, 76, B06, S01, 1
B06, Trade, 412079.417, 76, B06, S00, 1
B06, Trade, 412395.583, 76, B06, S04, 1
B06, Trade, 412768.333, 76, B06, S03, 1
B06, Trade, 413552.183, 76, B06, S06, 1
B06, Trade, 414148.100, 76, B06, S02, 1
B06, Trade, 414260.733, 76, B06, S02, 1
B06, Trade, 414593.200, 76, B06, S01, 1
B06, Trade, 414612.717, 76, B06, S06, 1
B06, Trade, 414728.300, 76, B06, S04, 1
B06, Trade, 414997.133, 76, B06, S02, 1
B06, Trade, 415033.533, 76, B06, S04, 1
B06, Trade, 415371.017, 76, B06, S03, 1
B06, Trade, 415644.967, 76, B06, S03, 1
B06, Trade, 415746.083, 76, B06, S02, 1
B06, Trade, 415880.250, 76, B06, S01, 1
B06, Trade, 416300.533, 76, B06, S04, 1
B06, Trade, 416339.967, 76, B06, S03, 1
B06, Trade, 416671.750, 76, B06, S06, 1
B07, 100
B07, Trade, 366402.167, 78, B07, S05, 1
B07, Trade, 366428.983, 79, B07, S07, 1
B07, Trade, 366453.517, 78, B07, S05, 1
B07, Trade, 366478.550, 79, B07, S07, 1
B07, Trade, 366494.917, 79, B07, S05, 1
B07, Trade, 366635.483, 79, B07, S01, 1
B07, Trade, 366786.883, 79, B07, S05, 1
B07, Trade, 366810.817, 79, B07, S01, 1
B07, Trade, 366873.350, 78, B07, S04, 1
B07, Trade, 366888.600, 78, B07, S00, 1
B07, Trade, 366906.483, 78, B07, S00, 1
B07, Trade, 366926.283, 79, B07, S01, 1
B07, Trade, 366994.467, 79, B07, S01, 1
B07, Trade, 367017.317, 79, B07, S01, 1
B07, Trade, 367033.883, 79, B07, S07, 1
B07, Trade, 367042.167, 79, B07, S00, 1
B07, Trade, 367200.733, 78, B07, S00, 1
B07, Trade, 372315.317, 77, B07, S03, 1
B07, Trade, 372482.067, 79, B07, S01, 1
B07, Trade, 381924.967, 76, B07, S01, 1
B07, Trade, 382066.533, 78, B07, S02, 1
B07, Trade, 382648.450, 79, B07, S06, 1
B07, Trade, 382911.900, 79, B07, S03, 1
B07, Trade, 383107.400, 79, B07, S05, 1
B07, Trade, 384112.517, 79, B07, S00, 1
B07, Trade, 384495.917, 79, B07, S05, 1
B07, Trade, 384685.583, 78, B07, S01, 1
B07, Trade, 385095.200, 79, B07, S03, 1
B07, Trade, 385113.650, 76, B07, S00, 1
B07, Trade, 385455.717, 79, B07, S01, 1
B07, Trade, 385607.983, 78, B07, S00, 1
B07, Trade, 385660.883, 79, B07, S00, 1
B07, Trade, 386214.817, 79, B07, S01, 1
B07, Trade, 386300.467, 79, B07, S00, 1
B07, Trade, 386326.900, 79, B07, S04, 1
B07, Trade, 386409.717, 78, B07, S05, 1
B07, Trade, 386982.967, 79, B07, S05, 1
B07, Trade, 387685.167, 79, B07, S04, 1
B07, Trade, 387844.217, 79, B07, S03, 1
B07, Trade, 388303.833, 79, B07, S03, 1
B07, Trade, 388695.967, 78, B07, S01, 1
B07, Trade, 388718.883, 79, B07, S05, 1
B07, Trade, 388747.317, 79, B07, S05, 1
B07, Trade, 388833.367, 79, B07, S00, 1
B07, Trade, 388941.117, 79, B07, S04, 1
B07, Trade, 389791.967, 79, B07, S00, 1
B07, Trade, 389809.450, 79, B07, S00, 1
B07, Trade, 390142.817, 79, B07, S00, 1
B07, Trade, 390181.550, 79, B07, S05, 1
B07, Trade, 390330.833, 79, B07, S05, 1
B07, Trade, 390615.500, 79, B07, S04, 1
B07, Trade, 390862.883, 79, B07, S05, 1
B07, Trade, 390947.850, 79, B07, S05, 1
B07, Trade, 391238.750, 79, B07, S03, 1
B07, Trade, 391417.567, 79, B07, S05, 1
B07, Trade, 391974.383, 79, B07, S00, 1
B07, Trade, 392205.167, 79, B07, S04, 1
B07, Trade, 392248.117, 79, B07, S03, 1
B07, Trade, 393064.217, 79, B07, S04, 1
B07, Trade, 393156.300, 79, B07, S00, 1
B07, Trade, 393329.683, 73, B07, S01, 1
B07, Trade, 393371.883, 79, B07, S00, 1
B07, Trade, 393467.267, 79, B07, S03, 1
B07, Trade, 393852.150, 78, B07, S03, 1
B07, Trade, 393888.167, 79, B07, S03, 1
B07, Trade, 394284.400, 79, B07, S00, 1
B07, Trade, 394849.000, 79, B07, S05, 1
B07, Trade, 395691.600, 79, B07, S01, 1
B07, Trade, 395938.583, 79, B07, S05, 1
B07, Trade, 395980.250, 79, B07, S01, 1
B07, Trade, 400807.533, 79, B07, S06, 1
B07, Trade, 402302.567, 79, B07, S00, 1
B07, Trade, 403272.733, 79, B07, S04, 1
B07, Trade, 403859.850, 79, B07, S06, 1
B07, Trade, 403989.483, 79, B07, S00, 1
B07, Trade, 405153.750, 79, B07, S02, 1
B07, Trade, 405327.067, 79, B07, S06, 1
B07, Trade, 405797.417, 79, B07, S00, 1
B07, Trade, 407700.700, 79, B07, S04, 1
B07, Trade, 407793.667, 79, B07, S04, 1
B07, Trade, 408130.917, 79, B07, S03, 1
B07, Trade, 409056.533, 79, B07, S05, 1
B07, Trade, 409776.833, 79, B07, S05, 1
B07, Trade, 409780.450, 79, B07, S06, 1
B07, Trade, 410236.633, 79, B07, S03, 1
B07, Trade, 410433.617, 76, B07, S00, 1
B07, Trade, 410532.400, 79, B07, S04, 1
B07, Trade, 411454.000, 77, B07, S02, 1
B07, Trade, 411474.950, 77, B07, S01, 1
B07, Trade, 413462.983, 77, B07, S03, 1
B07, Trade, 413738.333, 78, B07, S04, 1
B07, Trade, 414152.000, 78, B07, S02, 1
B07, Trade, 415155.883, 78, B07, S00, 1
B07, Trade, 415348.517, 79, B07, S06, 1
B07, Trade, 415386.433, 79, B07, S01, 1
B07, Trade, 415569.017, 78, B07, S00, 1
B07, Trade, 415708.450, 77, B07, S04, 1
B07, Trade, 415835.783, 79, B07, S02, 1
B07, Trade, 416744.133, 79, B07, S06, 1
B07, Trade, 416903.883, 77, B07, S00, 1
B08, 100
B08, Trade, 385526.183, 82, B08, S05, 1
B08, Trade, 385602.100, 82, B08, S00, 1
B08, Trade, 385654.167, 82, B08, S06, 1
B08, Trade, 385699.550, 82, B08, S06, 1
B08, Trade, 385796.467, 82, B08, S01, 1
B08, Trade, 385840.317, 82, B08, S05, 1
B08, Trade, 385955.667, 82, B08, S05, 1
B08, Trade, 386039.217, 82, B08, S08, 1
B08, Trade, 386137.550, 82, B08, S02, 1
B08, Trade, 386203.983, 82, B08, S03, 1
B08, Trade, 386214.700, 82, B08, S03, 1
B08, Trade, 386299.767, 82, B08, S05, 1
B08, Trade, 386361.150, 82, B08, S06, 1
B08, Trade, 386443.700, 82, B08, S08, 1
B08, Trade, 386519.033, 82, B08, S04, 1
B08, Trade, 386600.733, 82, B08, S05, 1
B08, Trade, 386954.617, 82, B08, S01, 1
B08, Trade, 386981.783, 82, B08, S01, 1
B08, Trade, 387044.867, 82, B08, S08, 1
B08, Trade, 387142.767, 82, B08, S01, 1
B08, Trade, 387397.433, 82, B08, S03, 1
B08, Trade, 387425.617, 82, B08, S04, 1
B08, Trade, 387583.867, 82, B08, S07, 1
B08, Trade, 387593.950, 82, B08, S06, 1
B08, Trade, 387662.467, 82, B08, S01, 1
B08, Trade, 387685.150, 82, B08, S03, 1
B08, Trade, 387767.000, 82, B08, S03, 1
B08, Trade, 387844.167, 82, B08, S01, 1
B08, Trade, 387860.417, 82, B08, S05, 1
B08, Trade, 387868.233, 82, B08, S07, 1
B08, Trade, 388093.817, 82, B08, S03, 1
B08, Trade, 388303.817, 82, B08, S04, 1
B08, Trade, 388328.283, 82, B08, S00, 1
B08, Trade, 388400.367, 82, B08, S05, 1
B08, Trade, 388406.583, 81, B08, S00, 1
B08, Trade, 388485.700, 82, B08, S06, 1
B08, Trade, 388555.650, 82, B08, S00, 1
B08, Trade, 388572.733, 82, B08, S00, 1
B08, Trade, 388647.383, 82, B08, S07, 1
B08, Trade, 388695.017, 82, B08, S03, 1
B08, Trade, 388715.767, 82, B08, S08, 1
B08, Trade, 388746.533, 82, B08, S01, 1
B08, Trade, 388765.783, 82, B08, S05, 1
B08, Trade, 389791.783, 80, B08, S01, 1
B08, Trade, 395569.417, 81, S05, B08, 1
B08, Trade, 399342.400, 81, B08, S04, 1
B08, Trade, 401622.417, 82, B08, S01, 1
B08, Trade, 403272.133, 81, B08, S03, 1
B08, Trade, 410564.883, 75, B08, S00, 1
B08, Trade, 410578.050, 80, B08, S06, 1
B08, Trade, 410752.750, 82, B08, S06, 1
B08, Trade, 410842.800, 77, B08, S04, 1
B08, Trade, 410950.083, 76, B08, S03, 1
B08, Trade, 411321.250, 77, B08, S01, 1
B08, Trade, 411386.767, 78, B08, S06, 1
B08, Trade, 411525.867, 81, B08, S03, 1
B08, Trade, 411561.717, 77, B08, S04, 1
B08, Trade, 411915.333, 79, B08, S00, 1
B08, Trade, 412364.817, 81, B08, S06, 1
B08, Trade, 412528.800, 81, B08, S02, 1
B08, Trade, 412754.283, 80, B08, S02, 1
B08, Trade, 412885.883, 79, B08, S06, 1
B08, Trade, 413112.150, 80, B08, S06, 1
B08, Trade, 413298.783, 82, B08, S03, 1
B08, Trade, 413379.817, 81, B08, S03, 1
B08, Trade, 413551.150, 77, B08, S04, 1
B08, Trade, 413745.900, 82, B08, S01, 1
B08, Trade, 413901.017, 77, B08, S06, 1
B08, Trade, 413945.717, 78, B08, S03, 1
B08, Trade, 413965.700, 77, B08, S00, 1
B08, Trade, 414109.583, 77, B08, S02, 1
B08, Trade, 414149.850, 76, B08, S01, 1
B08, Trade, 414283.700, 80, B08, S00, 1
B08, Trade, 414487.600, 79, B08, S01, 1
B08, Trade, 414555.967, 79, B08, S00, 1
B08, Trade, 414815.333, 80, B08, S04, 1
B08, Trade, 415218.667, 80, B08, S03, 1
B08, Trade, 415387.467, 82, B08, S02, 1
B08, Trade, 415438.283, 78, B08, S02, 1
B08, Trade, 415477.317, 82, B08, S03, 1
B08, Trade, 415488.717, 81, B08, S01, 1
B08, Trade, 415645.433, 82, B08, S00, 1
B08, Trade, 415939.950, 79, B08, S03, 1
B08, Trade, 415998.133, 77, B08, S03, 1
B08, Trade, 416156.933, 82, B08, S00, 1
B08, Trade, 416282.383, 81, B08, S00, 1
B08, Trade, 416338.300, 78, B08, S00, 1
B08, Trade, 416422.067, 81, B08, S02, 1
