Trd, 430625.733, 98
Trd, 430626.833, 101
Trd, 430627.033, 104
Trd, 430627.100, 106
Trd, 430628.667, 114
Trd, 430628.850, 93
Trd, 430629.517, 90
Trd, 430630.083, 102
Trd, 430631.350, 93
Trd, 430631.967, 98
Trd, 430632.183, 98
Trd, 430633.633, 108
Trd, 430634.400, 120
Trd, 430635.500, 90
Trd, 430635.550, 123
Trd, 430635.883, 85
Trd, 430636.583, 98
Trd, 430638.000, 105
Trd, 430639.067, 95
Trd, 430639.900, 100
Trd, 430640.050, 103
Trd, 430640.083, 91
Trd, 430643.517, 109
Trd, 430644.217, 103
Trd, 430644.450, 107
Trd, 430644.967, 97
Trd, 430646.033, 93
Trd, 430646.500, 107
Trd, 430647.267, 91
Trd, 430648.183, 93
Trd, 430649.883, 102
Trd, 430651.367, 101
Trd, 430651.850, 93
Trd, 430653.217, 90
Trd, 430653.483, 95
Trd, 430653.917, 102
Trd, 430654.317, 88
Trd, 430654.567, 86
Trd, 430655.700, 85
Trd, 430656.817, 113
Trd, 430657.100, 118
Trd, 430657.367, 105
Trd, 430659.750, 90
Trd, 430661.000, 93
Trd, 430661.617, 90
Trd, 430661.733, 101
Trd, 430662.050, 79
Trd, 430663.433, 101
Trd, 430663.617, 105
Trd, 430666.617, 96
Trd, 430667.150, 100
Trd, 430667.217, 92
Trd, 430667.750, 110
Trd, 430669.533, 99
Trd, 430670.150, 106
Trd, 430670.250, 103
Trd, 430672.000, 112
Trd, 430672.267, 121
Trd, 430672.433, 113
Trd, 430673.667, 112
Trd, 430673.833, 92
Trd, 430675.667, 113
Trd, 430676.433, 105
Trd, 430677.483, 101
Trd, 430678.383, 90
Trd, 430678.550, 94
Trd, 430680.067, 100
Trd, 430680.133, 104
Trd, 430680.700, 99
Trd, 430681.933, 93
Trd, 430683.100, 91
Trd, 430683.500, 104
Trd, 430683.917, 91
Trd, 430684.783, 95
Trd, 430685.367, 114
Trd, 430685.633, 116
Trd, 430687.250, 113
