Trd, 258553.533, 139
Trd, 258553.683, 128
Trd, 258553.800, 121
Trd, 258554.067, 137
Trd, 258554.200, 127
Trd, 258554.233, 121
Trd, 258555.183, 140
Trd, 258555.583, 140
Trd, 258555.700, 140
Trd, 258555.833, 140
Trd, 258555.850, 138
Trd, 258556.700, 140
Trd, 258556.967, 140
Trd, 258557.467, 140
Trd, 258557.567, 139
Trd, 258557.750, 136
Trd, 258558.150, 133
Trd, 258558.383, 127
Trd, 258558.867, 127
Trd, 258559.200, 134
Trd, 258559.600, 136
Trd, 258559.733, 120
Trd, 258560.017, 138
Trd, 258560.683, 136
Trd, 258561.017, 135
Trd, 258561.283, 140
Trd, 258561.383, 134
Trd, 258561.750, 135
Trd, 258561.767, 134
Trd, 258562.617, 135
Trd, 258562.733, 138
Trd, 258562.917, 135
Trd, 258563.050, 134
Trd, 258564.483, 139
Trd, 258564.517, 138
Trd, 258565.000, 137
Trd, 258565.183, 136
Trd, 258565.200, 134
Trd, 258565.417, 136
Trd, 258565.800, 124
Trd, 258566.150, 120
Trd, 258566.267, 115
Trd, 258566.733, 135
Trd, 258566.783, 139
Trd, 258567.150, 123
Trd, 258567.750, 126
Trd, 258568.200, 119
Trd, 258568.267, 103
Trd, 258568.650, 98
Trd, 258568.750, 97
Trd, 258568.833, 111
Trd, 258570.083, 131
Trd, 258570.533, 124
Trd, 258570.967, 129
Trd, 258571.033, 129
Trd, 258571.233, 128
Trd, 258571.367, 127
Trd, 258571.417, 125
Trd, 258571.533, 124
Trd, 258571.750, 135
Trd, 258571.783, 134
Trd, 258571.933, 133
Trd, 258572.067, 131
Trd, 258572.183, 123
Trd, 258573.167, 136
Trd, 258573.350, 135
Trd, 258573.567, 130
Trd, 258573.750, 124
Trd, 258574.117, 140
Trd, 258574.800, 140
Trd, 258575.617, 140
Trd, 258576.050, 140
Trd, 258576.217, 140
Trd, 258576.533, 140
Trd, 258576.717, 137
Trd, 258576.767, 133
Trd, 258576.800, 129
Trd, 258576.850, 118
Trd, 258576.983, 113
Trd, 258577.367, 106
Trd, 258577.400, 105
Trd, 258577.467, 104
Trd, 258577.567, 99
Trd, 258577.783, 87
Trd, 258578.100, 92
Trd, 258578.150, 96
Trd, 258578.183, 97
Trd, 258578.250, 90
Trd, 258578.300, 81
Trd, 258578.733, 115
Trd, 258578.867, 113
Trd, 258578.900, 124
Trd, 258579.350, 116
Trd, 258579.467, 116
Trd, 258579.517, 110
Trd, 258579.833, 87
Trd, 258579.850, 129
Trd, 258580.350, 116
Trd, 258580.667, 117
Trd, 258580.967, 100
Trd, 258581.200, 100
Trd, 258581.283, 99
Trd, 258581.450, 115
Trd, 258581.533, 132
Trd, 258581.967, 136
Trd, 258582.250, 135
Trd, 258582.300, 133
Trd, 258582.667, 107
Trd, 258582.733, 109
Trd, 258583.217, 138
Trd, 258583.333, 119
Trd, 258583.467, 104
Trd, 258583.633, 104
Trd, 258584.167, 107
Trd, 258584.667, 123
Trd, 258584.717, 108
Trd, 258585.017, 122
Trd, 258585.383, 122
Trd, 258585.450, 119
Trd, 258585.750, 119
Trd, 258585.833, 124
Trd, 258586.083, 119
Trd, 258586.267, 117
Trd, 258586.400, 116
Trd, 258587.133, 133
Trd, 258587.267, 134
Trd, 258587.717, 130
Trd, 258587.767, 128
Trd, 258587.783, 127
Trd, 258588.333, 126
Trd, 258589.350, 140
Trd, 258589.383, 139
Trd, 258589.600, 138
Trd, 258589.883, 137
Trd, 258590.233, 136
Trd, 258590.450, 135
Trd, 258590.583, 130
Trd, 258591.033, 133
Trd, 258591.550, 114
Trd, 258591.600, 112
Trd, 258591.617, 102
Trd, 258591.633, 122
Trd, 258591.850, 139
Trd, 258592.600, 114
Trd, 258592.917, 113
Trd, 258593.450, 126
Trd, 258593.533, 129
Trd, 258593.750, 129
Trd, 258594.150, 121
Trd, 258594.250, 120
Trd, 258595.000, 140
Trd, 258595.250, 126
Trd, 258595.317, 125
Trd, 258595.517, 125
Trd, 258595.567, 124
Trd, 258595.783, 128
Trd, 258596.067, 123
Trd, 258596.750, 122
Trd, 258596.867, 121
Trd, 258597.600, 140
Trd, 258597.683, 137
Trd, 258597.900, 135
Trd, 258598.383, 136
Trd, 258598.800, 136
Trd, 258598.867, 133
Trd, 258598.900, 132
Trd, 258599.183, 120
Trd, 258599.383, 115
Trd, 258600.050, 120
Trd, 258600.150, 119
Trd, 258600.667, 119
Trd, 258600.750, 118
Trd, 258600.767, 123
Trd, 258600.800, 118
Trd, 258600.900, 117
Trd, 258601.100, 116
Trd, 258601.150, 110
Trd, 258601.900, 112
Trd, 258601.933, 111
Trd, 258602.133, 110
Trd, 258602.717, 140
Trd, 258603.433, 140
Trd, 258603.567, 137
Trd, 258603.667, 132
Trd, 258604.350, 137
Trd, 258604.717, 134
Trd, 258604.817, 133
Trd, 258605.167, 138
Trd, 258605.217, 137
Trd, 258605.500, 137
Trd, 258605.533, 136
Trd, 258606.383, 140
Trd, 258606.400, 140
Trd, 258606.733, 126
Trd, 258607.133, 134
Trd, 258607.650, 134
Trd, 258607.700, 131
Trd, 258607.967, 130
Trd, 258608.133, 124
Trd, 258608.317, 127
Trd, 258608.367, 123
Trd, 258608.733, 122
Trd, 258609.200, 123
Trd, 258609.383, 118
Trd, 258609.517, 117
Trd, 258609.633, 129
Trd, 258609.883, 107
Trd, 258609.933, 110
Trd, 258610.400, 136
Trd, 258610.933, 131
Trd, 258610.950, 130
Trd, 258611.117, 140
Trd, 258612.033, 136
Trd, 258612.083, 135
Trd, 258612.150, 119
Trd, 258612.500, 140
Trd, 258612.783, 137
Trd, 258613.533, 138
Trd, 258613.967, 125
Trd, 258614.883, 125
Trd, 258614.933, 124
Trd, 258615.133, 124
Trd, 258615.250, 123
Trd, 258615.367, 125
Trd, 258615.567, 128
Trd, 258616.050, 127
Trd, 258616.317, 126
Trd, 258616.333, 134
Trd, 258616.433, 129
Trd, 258616.667, 128
Trd, 258616.933, 128
Trd, 258617.583, 127
Trd, 258618.200, 135
Trd, 258618.217, 134
Trd, 258618.517, 135
Trd, 258619.167, 133
Trd, 258620.217, 139
Trd, 258620.283, 138
Trd, 258620.850, 125
Trd, 258622.000, 140
Trd, 258622.300, 140
Trd, 258622.417, 140
Trd, 258622.483, 138
Trd, 258622.500, 135
Trd, 258622.750, 134
Trd, 258623.200, 125
Trd, 258623.217, 124
Trd, 258623.367, 138
Trd, 258623.467, 119
Trd, 258624.667, 123
Trd, 258625.267, 120
Trd, 258625.333, 119
Trd, 258625.633, 126
Trd, 258625.867, 105
Trd, 258626.183, 111
Trd, 258626.233, 110
Trd, 258626.317, 101
Trd, 258626.450, 101
Trd, 258626.933, 115
Trd, 258626.967, 117
Trd, 258627.217, 124
Trd, 258627.333, 126
Trd, 258627.367, 118
Trd, 258627.467, 115
Trd, 258627.583, 111
Trd, 258627.767, 111
Trd, 258628.283, 130
Trd, 258628.750, 129
Trd, 258629.467, 131
Trd, 258629.517, 133
Trd, 258629.683, 136
Trd, 258629.950, 129
Trd, 258630.800, 135
Trd, 258631.117, 140
Trd, 258631.467, 140
Trd, 258631.633, 139
Trd, 258632.117, 139
Trd, 258632.200, 138
Trd, 258632.517, 135
Trd, 258632.617, 133
Trd, 258632.667, 125
Trd, 258632.883, 126
Trd, 258632.917, 117
Trd, 258632.933, 114
Trd, 258633.067, 114
Trd, 258633.083, 114
Trd, 258633.433, 124
Trd, 258633.833, 115
Trd, 258633.967, 114
Trd, 258634.317, 113
Trd, 258635.200, 114
Trd, 258635.550, 113
Trd, 258636.100, 131
Trd, 258636.283, 140
Trd, 258636.500, 140
Trd, 258636.600, 140
