B00, 100
B00, Trade, 258666.767, 117, B00, S08, 1
B00, Trade, 258673.100, 111, B00, S15, 1
B00, Trade, 258679.517, 139, B00, S04, 1
B00, Trade, 258685.800, 110, B00, S05, 1
B00, Trade, 258689.683, 109, B00, S17, 1
B00, Trade, 258698.100, 140, B00, S25, 1
B00, Trade, 258703.017, 113, B00, S25, 1
B00, Trade, 258705.317, 138, B00, S00, 1
B00, Trade, 258713.933, 126, B00, S04, 1
B00, Trade, 258717.200, 122, B00, S02, 1
B00, Trade, 258720.217, 132, B00, S15, 1
B00, Trade, 258726.700, 111, B00, S29, 1
B00, Trade, 258734.750, 140, B00, S29, 1
B00, Trade, 258736.733, 129, B00, S05, 1
B00, Trade, 258740.333, 82, B00, S19, 1
B00, Trade, 258749.367, 118, B00, S18, 1
B00, Trade, 258753.233, 118, B00, S12, 1
B00, Trade, 258759.633, 129, B00, S02, 1
B00, Trade, 258764.067, 140, B00, S20, 1
B00, Trade, 258768.600, 131, B00, S29, 1
B00, Trade, 258770.967, 118, B00, S25, 1
B00, Trade, 258777.450, 94, B00, S20, 1
B00, Trade, 258784.650, 138, B00, S15, 1
B00, Trade, 258790.283, 123, B00, S05, 1
B00, Trade, 258797.000, 136, B00, S05, 1
B00, Trade, 258804.083, 112, B00, S13, 1
B00, Trade, 258808.850, 105, B00, S11, 1
B00, Trade, 258811.867, 116, B00, S29, 1
B00, Trade, 258816.033, 120, B00, S02, 1
B00, Trade, 258820.550, 80, B00, S16, 1
B00, Trade, 258827.967, 114, B00, S22, 1
B00, Trade, 258832.700, 105, B00, S05, 1
B00, Trade, 258836.750, 135, B00, S05, 1
B00, Trade, 258841.483, 128, B00, S20, 1
B00, Trade, 258846.800, 140, B00, S23, 1
B00, Trade, 258849.400, 130, B00, S23, 1
B00, Trade, 258855.100, 140, B00, S15, 1
B00, Trade, 258862.267, 140, B00, S15, 1
B00, Trade, 258867.600, 100, B00, S13, 1
B00, Trade, 258873.717, 128, B00, S13, 1
B00, Trade, 258878.150, 92, B00, S10, 1
B00, Trade, 258880.583, 123, B00, S02, 1
B00, Trade, 258886.500, 131, B00, S20, 1
B00, Trade, 258890.717, 121, B00, S20, 1
B00, Trade, 258898.583, 139, B00, S20, 1
B00, Trade, 258903.400, 140, B00, S22, 1
B00, Trade, 258910.317, 140, B00, S10, 1
B00, Trade, 258917.767, 140, B00, S24, 1
B00, Trade, 258925.033, 125, B00, S02, 1
B00, Trade, 258929.750, 133, B00, S07, 1
B00, Trade, 258935.433, 124, B00, S16, 1
B00, Trade, 258940.883, 139, B00, S22, 1
B00, Trade, 258942.283, 136, B00, S11, 1
B00, Trade, 258949.500, 89, B00, S12, 1
B00, Trade, 258951.700, 140, B00, S11, 1
B00, Trade, 258961.283, 98, B00, S18, 1
B00, Trade, 258966.767, 121, B00, S05, 1
B00, Trade, 258975.300, 108, B00, S20, 1
B00, Trade, 258979.450, 76, B00, S05, 1
B00, Trade, 258984.000, 123, B00, S20, 1
B00, Trade, 258990.083, 103, B00, S22, 1
B00, Trade, 258994.683, 139, B00, S23, 1
B00, Trade, 258997.567, 131, B00, S27, 1
B00, Trade, 259002.200, 81, B00, S25, 1
B00, Trade, 259008.650, 112, B00, S13, 1
B00, Trade, 259016.800, 112, B00, S19, 1
B00, Trade, 259019.867, 136, B00, S05, 1
B00, Trade, 259020.500, 133, B00, S02, 1
B00, Trade, 259028.700, 109, B00, S11, 1
B00, Trade, 259031.617, 127, B00, S22, 1
B00, Trade, 259039.000, 134, B00, S25, 1
B00, Trade, 259042.683, 112, B00, S16, 1
B00, Trade, 259051.600, 140, B00, S20, 1
B00, Trade, 259053.300, 132, B00, S05, 1
B00, Trade, 259056.433, 111, B00, S04, 1
B00, Trade, 259062.467, 100, B00, S25, 1
B00, Trade, 259068.650, 130, B00, S20, 1
B00, Trade, 259074.300, 140, B00, S05, 1
B00, Trade, 259083.200, 74, B00, S16, 1
B00, Trade, 259085.767, 125, B00, S14, 1
B00, Trade, 259087.717, 119, B00, S21, 1
B00, Trade, 259092.700, 107, B00, S26, 1
B00, Trade, 259096.900, 140, B00, S17, 1
B00, Trade, 259106.233, 140, B00, S12, 1
B00, Trade, 259108.583, 140, B00, S15, 1
B00, Trade, 259115.567, 115, B00, S11, 1
B00, Trade, 259121.183, 134, B00, S04, 1
B00, Trade, 259126.183, 122, B00, S23, 1
B00, Trade, 259136.500, 126, B00, S25, 1
B00, Trade, 259138.800, 140, B00, S12, 1
B00, Trade, 259142.600, 140, B00, S22, 1
B00, Trade, 259148.983, 138, B00, S06, 1
B00, Trade, 259154.950, 81, B00, S22, 1
B00, Trade, 259160.500, 136, B00, S11, 1
B00, Trade, 259165.333, 131, B00, S26, 1
B00, Trade, 259168.017, 127, B00, S16, 1
B00, Trade, 259178.333, 135, B00, S05, 1
B00, Trade, 259183.800, 140, B00, S14, 1
B00, Trade, 259187.417, 127, B00, S29, 1
B00, Trade, 259195.233, 140, S21, B00, 1
B01, 100
B01, Trade, 258063.833, 121, B01, S15, 1
B01, Trade, 258069.850, 116, B01, S05, 1
B01, Trade, 258083.850, 116, B01, S26, 1
B01, Trade, 258097.600, 105, S26, B01, 1
B01, Trade, 258105.117, 120, B01, S13, 1
B01, Trade, 258110.217, 123, B01, S04, 1
B01, Trade, 258113.083, 118, B01, S05, 1
B01, Trade, 258142.267, 118, B01, S20, 1
B01, Trade, 258149.950, 113, B01, S29, 1
B01, Trade, 258152.867, 84, S10, B01, 1
B01, Trade, 258180.083, 132, B01, S24, 1
B01, Trade, 258180.817, 111, B01, S14, 1
B01, Trade, 258191.367, 76, B01, S02, 1
B01, Trade, 258203.100, 96, B01, S02, 1
B01, Trade, 258211.400, 115, B01, S15, 1
B01, Trade, 258222.833, 101, B01, S07, 1
B01, Trade, 258235.050, 117, B01, S18, 1
B01, Trade, 258245.333, 93, B01, S16, 1
B01, Trade, 258273.667, 81, B01, S15, 1
B01, Trade, 258275.850, 108, B01, S08, 1
B01, Trade, 258282.700, 125, B01, S28, 1
B01, Trade, 258307.033, 129, B01, S02, 1
B01, Trade, 258328.017, 103, B01, S22, 1
B01, Trade, 258341.650, 122, B01, S19, 1
B01, Trade, 258351.583, 120, B01, S11, 1
B01, Trade, 258362.150, 76, B01, S19, 1
B01, Trade, 258379.633, 114, S07, B01, 1
B01, Trade, 258380.100, 134, S21, B01, 1
B01, Trade, 258391.800, 123, B01, S02, 1
B01, Trade, 258414.417, 122, B01, S29, 1
B01, Trade, 258423.233, 117, B01, S25, 1
B01, Trade, 258430.283, 94, B01, S03, 1
B01, Trade, 258474.100, 123, B01, S23, 1
B01, Trade, 258483.183, 107, B01, S25, 1
B01, Trade, 258497.200, 113, B01, S18, 1
B01, Trade, 258504.583, 119, B01, S25, 1
B01, Trade, 258519.767, 116, B01, S12, 1
B01, Trade, 258526.500, 91, B01, S12, 1
B01, Trade, 258534.483, 95, B01, S05, 1
B01, Trade, 258539.733, 94, B01, S29, 1
B01, Trade, 258543.583, 96, B01, S06, 1
B01, Trade, 258557.400, 128, B01, S20, 1
B01, Trade, 258558.983, 111, B01, S13, 1
B01, Trade, 258570.433, 123, B01, S13, 1
B01, Trade, 258576.617, 115, S01, B01, 1
B01, Trade, 258586.450, 81, B01, S11, 1
B01, Trade, 258603.000, 97, B01, S10, 1
B01, Trade, 258609.833, 125, B01, S15, 1
B01, Trade, 258627.750, 87, B01, S20, 1
B01, Trade, 258636.300, 124, B01, S09, 1
B01, Trade, 258650.117, 117, B01, S10, 1
B01, Trade, 258656.400, 129, B01, S29, 1
B01, Trade, 258663.567, 110, B01, S25, 1
B01, Trade, 258667.633, 128, B01, S02, 1
B01, Trade, 258687.717, 68, B01, S04, 1
B01, Trade, 258692.217, 118, B01, S04, 1
B01, Trade, 258700.917, 123, B01, S07, 1
B01, Trade, 258707.750, 63, B01, S05, 1
B01, Trade, 258708.200, 112, B01, S19, 1
B01, Trade, 258723.750, 129, B01, S07, 1
B01, Trade, 258729.650, 100, B01, S02, 1
B01, Trade, 258733.650, 107, S18, B01, 1
B01, Trade, 258741.633, 112, B01, S14, 1
B01, Trade, 258747.550, 118, B01, S04, 1
B01, Trade, 258751.067, 103, B01, S05, 1
B01, Trade, 258762.567, 106, B01, S15, 1
B01, Trade, 258769.617, 135, S00, B01, 1
B01, Trade, 258781.267, 82, B01, S23, 1
B01, Trade, 258790.833, 109, B01, S19, 1
B01, Trade, 258793.300, 80, B01, S20, 1
B01, Trade, 258798.567, 112, B01, S16, 1
B01, Trade, 258830.483, 125, B01, S04, 1
B01, Trade, 258875.783, 105, B01, S11, 1
B01, Trade, 258897.517, 99, S01, B01, 1
B01, Trade, 258904.567, 128, B01, S14, 1
B01, Trade, 258947.033, 123, B01, S04, 1
B01, Trade, 258949.233, 89, B01, S14, 1
B01, Trade, 258958.367, 95, B01, S29, 1
B01, Trade, 258973.567, 97, B01, S22, 1
B01, Trade, 258978.433, 118, B01, S14, 1
B01, Trade, 258991.467, 100, B01, S29, 1
B01, Trade, 259008.800, 107, B01, S29, 1
B01, Trade, 259015.717, 118, B01, S16, 1
B01, Trade, 259025.933, 88, B01, S10, 1
B01, Trade, 259027.950, 109, B01, S04, 1
B01, Trade, 259039.883, 102, B01, S02, 1
B01, Trade, 259044.350, 127, B01, S04, 1
B01, Trade, 259054.367, 129, B01, S29, 1
B01, Trade, 259082.867, 90, B01, S27, 1
B01, Trade, 259087.917, 122, S13, B01, 1
B01, Trade, 259101.100, 78, B01, S11, 1
B01, Trade, 259113.383, 116, B01, S15, 1
