B00, 100
B00, Trade, 258629.083, 135, B00, S02, 1
B00, Trade, 258637.000, 138, B00, S21, 1
B00, Trade, 258641.800, 135, S02, B00, 1
B00, Trade, 258646.133, 140, B00, S10, 1
B00, Trade, 258650.417, 140, B00, S02, 1
B00, Trade, 258655.533, 128, S20, B00, 1
B00, Trade, 258659.650, 139, B00, S11, 1
B00, Trade, 258663.767, 134, S13, B00, 1
B00, Trade, 258670.917, 132, S13, B00, 1
B00, Trade, 258677.217, 134, S29, B00, 1
B00, Trade, 258681.167, 138, S13, B00, 1
B00, Trade, 258690.400, 113, S10, B00, 1
B00, Trade, 258697.967, 137, B00, S24, 1
B00, Trade, 258702.633, 140, B00, S25, 1
B00, Trade, 258704.317, 137, S09, B00, 1
B00, Trade, 258710.417, 125, S04, B00, 1
B00, Trade, 258717.300, 134, S13, B00, 1
B00, Trade, 258720.533, 140, B00, S25, 1
B00, Trade, 258729.400, 138, B00, S27, 1
B00, Trade, 258733.850, 140, B00, S15, 1
B00, Trade, 258744.683, 139, B00, S21, 1
B00, Trade, 258750.617, 140, B00, S12, 1
B00, Trade, 258755.617, 140, B00, S06, 1
B00, Trade, 258760.867, 133, S04, B00, 1
B00, Trade, 258765.567, 140, B00, S07, 1
B00, Trade, 258774.717, 139, B00, S12, 1
B00, Trade, 258776.833, 140, B00, S16, 1
B00, Trade, 258784.567, 140, B00, S23, 1
B00, Trade, 258791.350, 140, B00, S00, 1
B00, Trade, 258798.167, 140, B00, S05, 1
B00, Trade, 258801.017, 140, B00, S28, 1
B00, Trade, 258811.100, 140, S13, B00, 1
B00, Trade, 258819.033, 135, S14, B00, 1
B00, Trade, 258823.083, 140, B00, S00, 1
B00, Trade, 258830.450, 139, B00, S25, 1
B00, Trade, 258834.417, 139, B00, S08, 1
B00, Trade, 258837.167, 137, S02, B00, 1
B00, Trade, 258840.600, 140, B00, S26, 1
B00, Trade, 258848.200, 138, B00, S26, 1
B00, Trade, 258851.733, 139, B00, S04, 1
B00, Trade, 258856.350, 140, B00, S12, 1
B00, Trade, 258866.283, 140, B00, S20, 1
B00, Trade, 258879.217, 138, B00, S26, 1
B00, Trade, 258881.850, 139, B00, S27, 1
B00, Trade, 258885.900, 133, S13, B00, 1
B00, Trade, 258890.117, 137, S13, B00, 1
B00, Trade, 258900.500, 136, S10, B00, 1
B00, Trade, 258909.100, 136, B00, S21, 1
B00, Trade, 258912.667, 140, B00, S16, 1
B00, Trade, 258921.717, 137, B00, S14, 1
B00, Trade, 258928.783, 120, S13, B00, 1
B00, Trade, 258934.183, 120, S05, B00, 1
B00, Trade, 258935.733, 131, S29, B00, 1
B00, Trade, 258946.117, 137, S09, B00, 1
B00, Trade, 258948.933, 138, B00, S18, 1
B00, Trade, 258953.683, 140, B00, S20, 1
B00, Trade, 258957.117, 117, S01, B00, 1
B00, Trade, 258963.283, 139, B00, S16, 1
B00, Trade, 258974.750, 140, B00, S25, 1
B00, Trade, 258979.900, 97, S04, B00, 1
B00, Trade, 258982.450, 140, B00, S17, 1
B00, Trade, 258988.450, 126, S14, B00, 1
B00, Trade, 258995.033, 111, S05, B00, 1
B00, Trade, 258999.833, 140, B00, S28, 1
B00, Trade, 259003.000, 140, B00, S02, 1
B00, Trade, 259008.517, 126, S11, B00, 1
B00, Trade, 259013.350, 139, B00, S18, 1
B00, Trade, 259016.283, 140, B00, S29, 1
B00, Trade, 259021.550, 140, B00, S20, 1
B00, Trade, 259028.300, 140, B00, S23, 1
B00, Trade, 259031.550, 134, S17, B00, 1
B00, Trade, 259039.183, 121, S04, B00, 1
B00, Trade, 259045.650, 118, S10, B00, 1
B00, Trade, 259049.600, 140, B00, S28, 1
B00, Trade, 259057.867, 127, S20, B00, 1
B00, Trade, 259063.667, 140, B00, S01, 1
B00, Trade, 259070.500, 139, S13, B00, 1
B00, Trade, 259073.967, 126, S16, B00, 1
B00, Trade, 259078.400, 139, S13, B00, 1
B00, Trade, 259083.200, 126, S00, B00, 1
B00, Trade, 259090.350, 138, B00, S01, 1
B00, Trade, 259092.500, 139, B00, S16, 1
B00, Trade, 259099.283, 116, S08, B00, 1
B00, Trade, 259106.233, 140, B00, S02, 1
B00, Trade, 259108.183, 139, B00, S15, 1
B00, Trade, 259117.983, 139, S04, B00, 1
B00, Trade, 259122.417, 140, S09, B00, 1
B00, Trade, 259128.533, 138, B00, S26, 1
B00, Trade, 259134.333, 139, B00, S09, 1
B00, Trade, 259140.683, 140, B00, S24, 1
B00, Trade, 259144.517, 139, S28, B00, 1
B00, Trade, 259148.033, 139, B00, S29, 1
B00, Trade, 259152.267, 137, B00, S29, 1
B00, Trade, 259156.167, 117, S17, B00, 1
