B00, 100
B00, Trade, 258234.983, 110, B00, S15, 1
B00, Trade, 258243.117, 131, S07, B00, 1
B00, Trade, 258252.617, 131, B00, S13, 1
B00, Trade, 258253.783, 138, B00, S29, 1
B00, Trade, 258261.200, 121, B00, S24, 1
B00, Trade, 258264.400, 91, B00, S26, 1
B00, Trade, 258269.833, 118, S09, B00, 1
B00, Trade, 258276.233, 130, S21, B00, 1
B00, Trade, 258296.483, 113, S04, B00, 1
B00, Trade, 258300.133, 112, S15, B00, 1
B00, Trade, 258300.717, 118, B00, S06, 1
B00, Trade, 258307.167, 120, S20, B00, 1
B00, Trade, 258326.517, 117, B00, S19, 1
B00, Trade, 258340.883, 91, S07, B00, 1
B00, Trade, 258341.350, 120, S16, B00, 1
B00, Trade, 258351.983, 119, B00, S24, 1
B00, Trade, 258354.883, 135, S04, B00, 1
B00, Trade, 258360.917, 130, B00, S08, 1
B00, Trade, 258363.650, 138, B00, S20, 1
B00, Trade, 258378.683, 135, B00, S10, 1
B00, Trade, 258394.933, 126, B00, S26, 1
B00, Trade, 258402.600, 103, B00, S07, 1
B00, Trade, 258408.083, 132, B00, S13, 1
B00, Trade, 258420.100, 130, B00, S22, 1
B00, Trade, 258427.383, 129, S21, B00, 1
B00, Trade, 258436.850, 88, B00, S14, 1
B00, Trade, 258437.583, 100, S26, B00, 1
B00, Trade, 258458.600, 139, B00, S14, 1
B00, Trade, 258467.217, 123, B00, S11, 1
B00, Trade, 258472.883, 79, B00, S27, 1
B00, Trade, 258477.083, 121, S28, B00, 1
B00, Trade, 258488.500, 130, S07, B00, 1
B00, Trade, 258508.150, 96, S23, B00, 1
B00, Trade, 258511.033, 116, B00, S24, 1
B00, Trade, 258513.883, 135, B00, S14, 1
B00, Trade, 258527.967, 111, S05, B00, 1
B00, Trade, 258536.000, 125, S21, B00, 1
B00, Trade, 258541.950, 103, B00, S00, 1
B00, Trade, 258556.867, 113, B00, S03, 1
B00, Trade, 258564.583, 125, B00, S26, 1
B00, Trade, 258568.233, 121, S04, B00, 1
B00, Trade, 258577.750, 133, S21, B00, 1
B00, Trade, 258588.583, 93, B00, S24, 1
B00, Trade, 258610.317, 130, B00, S17, 1
B00, Trade, 258634.883, 129, B00, S12, 1
B00, Trade, 258643.750, 112, B00, S22, 1
B00, Trade, 258651.200, 127, B00, S06, 1
B00, Trade, 258656.367, 129, B00, S14, 1
B00, Trade, 258670.933, 117, S13, B00, 1
B00, Trade, 258674.383, 136, B00, S10, 1
B00, Trade, 258681.750, 112, B00, S17, 1
B00, Trade, 258687.833, 134, B00, S26, 1
B00, Trade, 258713.333, 116, B00, S08, 1
B00, Trade, 258718.617, 103, B00, S24, 1
B00, Trade, 258721.983, 119, B00, S22, 1
B00, Trade, 258731.850, 116, B00, S02, 1
B00, Trade, 258734.300, 135, B00, S25, 1
B00, Trade, 258739.000, 114, B00, S08, 1
B00, Trade, 258743.667, 110, B00, S11, 1
B00, Trade, 258748.117, 106, B00, S00, 1
B00, Trade, 258777.067, 100, B00, S10, 1
B00, Trade, 258779.800, 126, S16, B00, 1
B00, Trade, 258781.300, 118, B00, S02, 1
B00, Trade, 258792.333, 137, B00, S17, 1
B00, Trade, 258800.100, 128, B00, S25, 1
B00, Trade, 258817.900, 112, B00, S27, 1
B00, Trade, 258826.417, 139, B00, S13, 1
B00, Trade, 258856.050, 138, B00, S25, 1
B00, Trade, 258862.433, 117, S16, B00, 1
B00, Trade, 258869.233, 126, B00, S29, 1
B00, Trade, 258883.300, 139, B00, S03, 1
B00, Trade, 258890.317, 140, B00, S04, 1
B00, Trade, 258900.433, 128, B00, S00, 1
B00, Trade, 258912.083, 131, B00, S00, 1
B00, Trade, 258915.217, 132, B00, S01, 1
B00, Trade, 258920.417, 71, S00, B00, 1
B00, Trade, 258923.833, 116, S04, B00, 1
B00, Trade, 258931.583, 135, B00, S26, 1
B00, Trade, 258936.750, 105, B00, S08, 1
B00, Trade, 258979.050, 110, B00, S18, 1
B00, Trade, 258982.400, 134, S09, B00, 1
B00, Trade, 258989.567, 112, B00, S27, 1
B00, Trade, 258996.583, 131, S16, B00, 1
B00, Trade, 258999.000, 99, B00, S22, 1
B00, Trade, 259004.300, 138, B00, S24, 1
B00, Trade, 259024.950, 128, B00, S11, 1
B00, Trade, 259028.917, 123, B00, S07, 1
B00, Trade, 259043.583, 117, B00, S27, 1
B00, Trade, 259056.300, 118, S08, B00, 1
B00, Trade, 259059.217, 122, B00, S26, 1
B00, Trade, 259066.700, 129, B00, S22, 1
B00, Trade, 259097.017, 128, B00, S19, 1
B00, Trade, 259119.333, 109, S09, B00, 1
B00, Trade, 259125.700, 137, S04, B00, 1
B00, Trade, 259128.883, 126, B00, S11, 1
B00, Trade, 259132.383, 118, S01, B00, 1
B00, Trade, 259152.150, 130, B00, S02, 1
B00, Trade, 259172.617, 127, S16, B00, 1
B00, Trade, 259181.250, 113, B00, S12, 1
B00, Trade, 259191.783, 129, B00, S13, 1
B01, 100
B01, Trade, 258410.950, 91, B01, S02, 1
B01, Trade, 258413.850, 120, B01, S25, 1
B01, Trade, 258425.650, 121, B01, S11, 1
B01, Trade, 258432.617, 127, B01, S12, 1
B01, Trade, 258442.417, 118, B01, S12, 1
B01, Trade, 258453.083, 105, B01, S06, 1
B01, Trade, 258456.000, 126, B01, S02, 1
B01, Trade, 258463.600, 113, B01, S17, 1
B01, Trade, 258474.567, 73, B01, S08, 1
B01, Trade, 258478.350, 127, B01, S24, 1
B01, Trade, 258484.317, 124, B01, S23, 1
B01, Trade, 258489.000, 118, B01, S19, 1
B01, Trade, 258498.233, 120, B01, S13, 1
B01, Trade, 258500.617, 102, B01, S07, 1
B01, Trade, 258507.450, 112, B01, S06, 1
B01, Trade, 258511.017, 120, B01, S17, 1
B01, Trade, 258523.933, 94, B01, S10, 1
B01, Trade, 258530.500, 103, B01, S10, 1
B01, Trade, 258536.483, 108, B01, S24, 1
B01, Trade, 258541.333, 113, B01, S02, 1
B01, Trade, 258551.000, 96, B01, S19, 1
B01, Trade, 258559.750, 106, B01, S11, 1
B01, Trade, 258561.983, 121, B01, S14, 1
B01, Trade, 258566.617, 116, B01, S05, 1
B01, Trade, 258578.750, 124, B01, S13, 1
B01, Trade, 258582.050, 119, B01, S28, 1
B01, Trade, 258583.750, 109, B01, S06, 1
B01, Trade, 258594.917, 106, B01, S12, 1
B01, Trade, 258600.967, 100, B01, S26, 1
B01, Trade, 258612.133, 116, B01, S07, 1
B01, Trade, 258618.317, 107, B01, S02, 1
B01, Trade, 258624.900, 125, B01, S28, 1
B01, Trade, 258638.050, 105, B01, S13, 1
B01, Trade, 258643.483, 123, B01, S19, 1
B01, Trade, 258659.217, 126, B01, S10, 1
B01, Trade, 258664.700, 106, B01, S24, 1
B01, Trade, 258676.983, 108, B01, S17, 1
B01, Trade, 258683.767, 96, B01, S06, 1
B01, Trade, 258690.167, 96, B01, S14, 1
B01, Trade, 258695.583, 126, B01, S13, 1
B01, Trade, 258698.817, 119, B01, S00, 1
B01, Trade, 258708.250, 120, B01, S11, 1
B01, Trade, 258712.100, 106, B01, S27, 1
B01, Trade, 258721.650, 102, B01, S08, 1
B01, Trade, 258726.933, 113, B01, S21, 1
B01, Trade, 258737.650, 89, B01, S22, 1
B01, Trade, 258742.717, 127, B01, S18, 1
B01, Trade, 258751.183, 109, B01, S01, 1
B01, Trade, 258764.150, 129, B01, S03, 1
B01, Trade, 258776.000, 111, B01, S26, 1
B01, Trade, 258782.867, 105, B01, S11, 1
B01, Trade, 258789.183, 116, B01, S07, 1
B01, Trade, 258794.950, 105, B01, S27, 1
B01, Trade, 258807.083, 130, B01, S02, 1
B01, Trade, 258809.567, 112, B01, S27, 1
B01, Trade, 258813.883, 110, B01, S00, 1
B01, Trade, 258821.333, 124, B01, S24, 1
B01, Trade, 258829.400, 127, B01, S10, 1
B01, Trade, 258833.483, 124, B01, S19, 1
B01, Trade, 258843.167, 124, B01, S01, 1
B01, Trade, 258852.350, 104, B01, S12, 1
B01, Trade, 258868.117, 109, B01, S08, 1
B01, Trade, 258877.250, 112, B01, S10, 1
B01, Trade, 258889.517, 120, B01, S13, 1
B01, Trade, 258898.783, 127, B01, S02, 1
B01, Trade, 258914.483, 125, B01, S24, 1
B01, Trade, 258919.583, 85, B01, S10, 1
B01, Trade, 258938.083, 97, B01, S25, 1
B01, Trade, 258947.267, 110, B01, S05, 1
B01, Trade, 258952.217, 119, B01, S28, 1
B01, Trade, 258954.267, 101, B01, S24, 1
B01, Trade, 258959.917, 101, B01, S10, 1
B01, Trade, 258970.033, 103, B01, S25, 1
B01, Trade, 258976.033, 123, B01, S08, 1
B01, Trade, 258980.233, 112, B01, S02, 1
B01, Trade, 258982.017, 118, B01, S26, 1
B01, Trade, 258991.317, 100, B01, S06, 1
B01, Trade, 259005.017, 117, B01, S02, 1
B01, Trade, 259013.550, 128, B01, S23, 1
B01, Trade, 259028.033, 112, B01, S08, 1
B01, Trade, 259039.150, 81, B01, S26, 1
B01, Trade, 259044.867, 118, B01, S12, 1
B01, Trade, 259055.350, 100, B01, S11, 1
B01, Trade, 259066.117, 102, B01, S10, 1
B01, Trade, 259078.800, 115, B01, S24, 1
B01, Trade, 259088.267, 106, B01, S08, 1
B01, Trade, 259093.783, 121, B01, S12, 1
B01, Trade, 259099.083, 124, B01, S12, 1
B01, Trade, 259110.683, 123, B01, S04, 1
B01, Trade, 259116.300, 116, B01, S24, 1
B01, Trade, 259120.750, 85, B01, S10, 1
B01, Trade, 259126.350, 124, B01, S12, 1
B01, Trade, 259130.650, 108, B01, S22, 1
B01, Trade, 259133.267, 79, B01, S10, 1
B01, Trade, 259152.717, 114, B01, S00, 1
B01, Trade, 259156.850, 115, B01, S22, 1
B01, Trade, 259158.050, 122, B01, S25, 1
B01, Trade, 259172.133, 114, B01, S17, 1
B01, Trade, 259175.283, 112, B01, S08, 1
B01, Trade, 259182.467, 100, B01, S14, 1
B02, 100
B02, Trade, 258672.133, 122, B02, S08, 1
B02, Trade, 258675.367, 130, B02, S00, 1
B02, Trade, 258681.850, 107, B02, S26, 1
B02, Trade, 258685.017, 125, B02, S17, 1
B02, Trade, 258690.800, 108, B02, S00, 1
B02, Trade, 258694.267, 118, B02, S27, 1
B02, Trade, 258700.300, 105, B02, S15, 1
B02, Trade, 258707.233, 130, B02, S02, 1
B02, Trade, 258710.483, 117, B02, S13, 1
B02, Trade, 258714.550, 125, B02, S03, 1
B02, Trade, 258719.617, 103, B02, S12, 1
B02, Trade, 258727.917, 102, S04, B02, 1
B02, Trade, 258732.933, 128, B02, S13, 1
B02, Trade, 258733.617, 131, B02, S05, 1
B02, Trade, 258739.400, 140, B02, S03, 1
B02, Trade, 258750.217, 140, B02, S11, 1
B02, Trade, 258758.183, 79, B02, S08, 1
B02, Trade, 258762.700, 140, B02, S13, 1
B02, Trade, 258768.167, 123, S16, B02, 1
B02, Trade, 258770.733, 135, B02, S02, 1
B02, Trade, 258775.050, 122, B02, S17, 1
B02, Trade, 258784.550, 104, B02, S25, 1
B02, Trade, 258784.717, 105, B02, S05, 1
B02, Trade, 258794.917, 105, B02, S02, 1
B02, Trade, 258796.017, 118, B02, S22, 1
B02, Trade, 258804.300, 119, B02, S25, 1
B02, Trade, 258808.200, 128, B02, S22, 1
B02, Trade, 258811.200, 121, B02, S14, 1
B02, Trade, 258815.317, 118, B02, S07, 1
B02, Trade, 258823.333, 66, B02, S02, 1
B02, Trade, 258828.167, 139, B02, S14, 1
B02, Trade, 258832.250, 140, B02, S08, 1
B02, Trade, 258836.917, 140, B02, S27, 1
B02, Trade, 258843.250, 124, B02, S05, 1
B02, Trade, 258844.833, 128, B02, S03, 1
B02, Trade, 258854.917, 108, B02, S06, 1
B02, Trade, 258856.150, 99, B02, S17, 1
B02, Trade, 258870.200, 126, B02, S26, 1
B02, Trade, 258876.600, 130, B02, S23, 1
B02, Trade, 258886.433, 123, B02, S14, 1
B02, Trade, 258888.067, 132, B02, S06, 1
B02, Trade, 258891.533, 116, B02, S10, 1
B02, Trade, 258898.483, 131, B02, S05, 1
B02, Trade, 258909.083, 135, B02, S02, 1
B02, Trade, 258912.533, 132, B02, S22, 1
B02, Trade, 258919.517, 93, B02, S22, 1
B02, Trade, 258924.133, 95, B02, S24, 1
B02, Trade, 258928.267, 106, B02, S02, 1
B02, Trade, 258934.050, 119, B02, S24, 1
B02, Trade, 258937.983, 98, B02, S17, 1
B02, Trade, 258942.650, 134, B02, S10, 1
B02, Trade, 258946.283, 106, B02, S06, 1
B02, Trade, 258954.033, 103, B02, S27, 1
B02, Trade, 258958.350, 97, B02, S27, 1
B02, Trade, 258965.833, 117, B02, S12, 1
B02, Trade, 258967.133, 106, B02, S17, 1
B02, Trade, 258971.217, 102, B02, S14, 1
B02, Trade, 258976.867, 130, B02, S22, 1
B02, Trade, 258985.683, 114, B02, S11, 1
B02, Trade, 258996.633, 121, B02, S26, 1
B02, Trade, 259000.383, 139, B02, S08, 1
B02, Trade, 259002.033, 125, B02, S23, 1
B02, Trade, 259010.717, 130, B02, S10, 1
B02, Trade, 259014.350, 127, B02, S05, 1
B02, Trade, 259018.383, 132, B02, S26, 1
B02, Trade, 259024.250, 140, B02, S24, 1
B02, Trade, 259025.617, 113, B02, S01, 1
B02, Trade, 259037.783, 67, B02, S13, 1
B02, Trade, 259039.850, 128, B02, S08, 1
B02, Trade, 259044.283, 130, B02, S00, 1
B02, Trade, 259054.150, 109, B02, S00, 1
B02, Trade, 259055.017, 106, B02, S22, 1
B02, Trade, 259062.533, 140, B02, S07, 1
B02, Trade, 259064.867, 109, B02, S19, 1
B02, Trade, 259069.717, 140, B02, S16, 1
B02, Trade, 259073.983, 113, B02, S02, 1
B02, Trade, 259077.450, 116, B02, S10, 1
B02, Trade, 259084.850, 132, B02, S13, 1
B02, Trade, 259087.583, 119, B02, S13, 1
B02, Trade, 259092.083, 134, B02, S14, 1
B02, Trade, 259100.700, 105, B02, S06, 1
B02, Trade, 259104.200, 84, B02, S12, 1
B02, Trade, 259106.933, 133, B02, S15, 1
B02, Trade, 259114.950, 105, B02, S17, 1
B02, Trade, 259119.233, 85, B02, S27, 1
B02, Trade, 259125.383, 127, B02, S27, 1
B02, Trade, 259129.267, 119, B02, S06, 1
B02, Trade, 259132.217, 109, B02, S08, 1
B02, Trade, 259139.883, 136, B02, S13, 1
B02, Trade, 259145.050, 139, B02, S28, 1
B02, Trade, 259149.417, 140, B02, S23, 1
B02, Trade, 259153.633, 131, B02, S06, 1
B02, Trade, 259160.667, 140, B02, S27, 1
B02, Trade, 259165.317, 139, B02, S27, 1
B02, Trade, 259168.500, 140, B02, S13, 1
B02, Trade, 259175.833, 115, B02, S23, 1
B02, Trade, 259180.367, 95, B02, S06, 1
B02, Trade, 259183.367, 139, B02, S11, 1
B02, Trade, 259189.433, 135, B02, S22, 1
B02, Trade, 259195.600, 128, B02, S06, 1
B03, 100
B03, Trade, 258522.000, 114, B03, S15, 1
B03, Trade, 258524.900, 96, S21, B03, 1
B03, Trade, 258529.267, 84, S22, B03, 1
B03, Trade, 258537.950, 116, B03, S26, 1
B03, Trade, 258541.767, 105, B03, S12, 1
B03, Trade, 258547.467, 98, S06, B03, 1
B03, Trade, 258562.317, 110, B03, S17, 1
B03, Trade, 258567.133, 108, B03, S22, 1
B03, Trade, 258575.583, 115, B03, S12, 1
B03, Trade, 258578.917, 121, B03, S06, 1
B03, Trade, 258579.750, 122, B03, S27, 1
B03, Trade, 258584.683, 94, B03, S27, 1
B03, Trade, 258591.500, 125, B03, S08, 1
B03, Trade, 258607.833, 91, B03, S17, 1
B03, Trade, 258611.533, 139, B03, S05, 1
B03, Trade, 258617.950, 118, B03, S13, 1
B03, Trade, 258619.717, 125, B03, S05, 1
B03, Trade, 258630.833, 139, B03, S15, 1
B03, Trade, 258640.800, 110, B03, S24, 1
B03, Trade, 258655.617, 125, S04, B03, 1
B03, Trade, 258667.517, 124, S17, B03, 1
B03, Trade, 258670.383, 108, B03, S14, 1
B03, Trade, 258674.567, 130, S25, B03, 1
B03, Trade, 258689.900, 103, B03, S10, 1
B03, Trade, 258698.000, 134, S18, B03, 1
B03, Trade, 258700.500, 81, B03, S28, 1
B03, Trade, 258710.067, 128, B03, S25, 1
B03, Trade, 258718.250, 117, S04, B03, 1
B03, Trade, 258722.300, 122, B03, S10, 1
B03, Trade, 258728.050, 101, B03, S22, 1
B03, Trade, 258736.417, 120, S04, B03, 1
B03, Trade, 258738.383, 88, S23, B03, 1
B03, Trade, 258745.417, 111, B03, S26, 1
B03, Trade, 258757.817, 133, B03, S26, 1
B03, Trade, 258765.733, 102, B03, S13, 1
B03, Trade, 258768.267, 121, B03, S14, 1
B03, Trade, 258771.717, 137, B03, S10, 1
B03, Trade, 258775.733, 129, S29, B03, 1
B03, Trade, 258784.417, 110, B03, S10, 1
B03, Trade, 258794.050, 106, B03, S14, 1
B03, Trade, 258798.483, 137, B03, S22, 1
B03, Trade, 258808.933, 116, B03, S10, 1
B03, Trade, 258811.783, 103, S23, B03, 1
B03, Trade, 258816.950, 110, B03, S19, 1
B03, Trade, 258823.783, 109, S29, B03, 1
B03, Trade, 258832.650, 128, B03, S13, 1
B03, Trade, 258833.717, 123, B03, S26, 1
B03, Trade, 258834.300, 140, B03, S27, 1
B03, Trade, 258842.333, 132, B03, S08, 1
B03, Trade, 258850.617, 125, S04, B03, 1
B03, Trade, 258858.217, 98, S26, B03, 1
B03, Trade, 258866.067, 119, B03, S17, 1
B03, Trade, 258878.267, 112, B03, S27, 1
B03, Trade, 258895.033, 122, B03, S12, 1
B03, Trade, 258902.550, 139, B03, S29, 1
B03, Trade, 258907.850, 127, B03, S24, 1
B03, Trade, 258912.867, 130, B03, S11, 1
B03, Trade, 258917.217, 111, B03, S14, 1
B03, Trade, 258920.483, 72, S10, B03, 1
B03, Trade, 258930.267, 134, B03, S06, 1
B03, Trade, 258931.867, 114, B03, S13, 1
B03, Trade, 258942.583, 136, B03, S03, 1
B03, Trade, 258948.283, 92, B03, S24, 1
B03, Trade, 258957.050, 115, S04, B03, 1
B03, Trade, 258965.983, 115, B03, S26, 1
B03, Trade, 258974.367, 132, B03, S12, 1
B03, Trade, 258978.150, 132, B03, S19, 1
B03, Trade, 258985.583, 121, S21, B03, 1
B03, Trade, 258993.600, 77, S21, B03, 1
B03, Trade, 259000.867, 137, B03, S12, 1
B03, Trade, 259004.233, 140, B03, S19, 1
B03, Trade, 259007.717, 123, B03, S22, 1
B03, Trade, 259013.400, 136, B03, S01, 1
B03, Trade, 259019.167, 129, B03, S07, 1
B03, Trade, 259027.800, 117, B03, S27, 1
B03, Trade, 259035.433, 109, B03, S06, 1
B03, Trade, 259046.667, 126, B03, S08, 1
B03, Trade, 259050.483, 119, B03, S17, 1
B03, Trade, 259055.067, 117, S04, B03, 1
B03, Trade, 259057.767, 124, B03, S13, 1
B03, Trade, 259067.150, 135, S29, B03, 1
B03, Trade, 259093.200, 131, S04, B03, 1
B03, Trade, 259095.517, 126, B03, S13, 1
B03, Trade, 259103.883, 91, B03, S13, 1
B03, Trade, 259106.583, 133, B03, S07, 1
B03, Trade, 259113.700, 135, B03, S02, 1
B03, Trade, 259119.100, 99, S13, B03, 1
B03, Trade, 259129.967, 119, S13, B03, 1
B03, Trade, 259134.450, 131, B03, S17, 1
B03, Trade, 259137.250, 134, B03, S18, 1
B03, Trade, 259151.000, 123, B03, S24, 1
B03, Trade, 259153.217, 127, B03, S14, 1
B03, Trade, 259160.350, 137, B03, S00, 1
B03, Trade, 259163.183, 132, B03, S17, 1
B03, Trade, 259171.850, 129, S25, B03, 1
B03, Trade, 259176.717, 129, B03, S24, 1
B03, Trade, 259181.450, 126, S01, B03, 1
B03, Trade, 259186.650, 128, S16, B03, 1
B03, Trade, 259194.350, 135, S21, B03, 1
B03, Trade, 259195.867, 127, B03, S00, 1
B04, 100
B04, Trade, 258285.283, 122, B04, S23, 1
B04, Trade, 258298.867, 82, B04, S10, 1
B04, Trade, 258313.467, 106, B04, S12, 1
B04, Trade, 258329.200, 96, B04, S12, 1
B04, Trade, 258334.967, 112, B04, S13, 1
B04, Trade, 258340.533, 115, B04, S05, 1
B04, Trade, 258352.400, 120, B04, S22, 1
B04, Trade, 258357.283, 117, B04, S26, 1
B04, Trade, 258371.850, 110, B04, S24, 1
B04, Trade, 258377.117, 87, B04, S26, 1
B04, Trade, 258391.500, 122, B04, S15, 1
B04, Trade, 258398.300, 105, B04, S19, 1
B04, Trade, 258410.417, 91, B04, S08, 1
B04, Trade, 258412.600, 120, B04, S14, 1
B04, Trade, 258421.417, 96, B04, S19, 1
B04, Trade, 258428.683, 131, S04, B04, 1
B04, Trade, 258451.733, 113, B04, S02, 1
B04, Trade, 258460.050, 112, B04, S28, 1
B04, Trade, 258469.750, 121, B04, S11, 1
B04, Trade, 258475.967, 79, B04, S14, 1
B04, Trade, 258484.333, 114, B04, S27, 1
B04, Trade, 258498.183, 123, B04, S25, 1
B04, Trade, 258502.867, 110, B04, S23, 1
B04, Trade, 258511.367, 91, B04, S10, 1
B04, Trade, 258522.183, 107, B04, S24, 1
B04, Trade, 258523.583, 94, B04, S23, 1
B04, Trade, 258529.867, 107, B04, S16, 1
B04, Trade, 258538.850, 115, B04, S14, 1
B04, Trade, 258544.550, 95, B04, S07, 1
B04, Trade, 258549.900, 93, B04, S06, 1
B04, Trade, 258560.717, 116, B04, S22, 1
B04, Trade, 258563.617, 121, B04, S24, 1
B04, Trade, 258577.983, 130, B04, S02, 1
B04, Trade, 258594.817, 107, B04, S17, 1
B04, Trade, 258600.933, 100, B04, S13, 1
B04, Trade, 258607.750, 96, B04, S12, 1
B04, Trade, 258610.783, 126, B04, S06, 1
B04, Trade, 258618.383, 105, B04, S14, 1
B04, Trade, 258628.250, 107, B04, S19, 1
B04, Trade, 258640.950, 100, B04, S17, 1
B04, Trade, 258645.983, 120, B04, S26, 1
B04, Trade, 258672.517, 119, B04, S11, 1
B04, Trade, 258673.433, 106, B04, S11, 1
B04, Trade, 258676.867, 109, B04, S02, 1
B04, Trade, 258685.050, 107, B04, S07, 1
B04, Trade, 258692.200, 112, B04, S23, 1
B04, Trade, 258697.100, 106, B04, S26, 1
B04, Trade, 258712.017, 110, B04, S14, 1
B04, Trade, 258734.800, 113, B04, S17, 1
B04, Trade, 258736.583, 109, B04, S27, 1
B04, Trade, 258746.000, 73, B04, S13, 1
B04, Trade, 258749.667, 115, S08, B04, 1
B04, Trade, 258751.483, 100, B04, S22, 1
B04, Trade, 258765.617, 107, B04, S10, 1
B04, Trade, 258767.583, 83, B04, S25, 1
B04, Trade, 258778.983, 112, B04, S27, 1
B04, Trade, 258799.617, 112, B04, S17, 1
B04, Trade, 258809.550, 115, B04, S06, 1
B04, Trade, 258815.417, 102, B04, S10, 1
B04, Trade, 258822.983, 88, B04, S26, 1
B04, Trade, 258843.400, 105, B04, S13, 1
B04, Trade, 258852.267, 115, B04, S17, 1
B04, Trade, 258875.433, 111, B04, S22, 1
B04, Trade, 258883.317, 108, B04, S26, 1
B04, Trade, 258899.350, 114, B04, S23, 1
B04, Trade, 258903.250, 101, B04, S13, 1
B04, Trade, 258915.750, 116, B04, S27, 1
B04, Trade, 258918.083, 103, S21, B04, 1
B04, Trade, 258923.667, 101, B04, S12, 1
B04, Trade, 258944.300, 107, B04, S27, 1
B04, Trade, 258953.933, 106, B04, S13, 1
B04, Trade, 258955.650, 110, B04, S17, 1
B04, Trade, 258960.400, 104, B04, S26, 1
B04, Trade, 258965.917, 115, B04, S13, 1
B04, Trade, 258969.133, 118, B04, S27, 1
B04, Trade, 258988.767, 121, B04, S26, 1
B04, Trade, 258989.283, 112, S01, B04, 1
B04, Trade, 258993.100, 109, B04, S24, 1
B04, Trade, 259005.200, 111, B04, S17, 1
B04, Trade, 259008.400, 101, B04, S27, 1
B04, Trade, 259020.183, 114, B04, S15, 1
B04, Trade, 259026.333, 111, B04, S19, 1
B04, Trade, 259033.783, 101, B04, S13, 1
B04, Trade, 259035.817, 66, B04, S19, 1
B04, Trade, 259051.083, 109, B04, S03, 1
B04, Trade, 259059.533, 101, B04, S10, 1
B04, Trade, 259079.383, 116, B04, S02, 1
B04, Trade, 259088.383, 103, B04, S00, 1
B04, Trade, 259099.133, 116, B04, S10, 1
B04, Trade, 259115.483, 117, B04, S15, 1
B04, Trade, 259118.817, 80, B04, S23, 1
B04, Trade, 259131.050, 106, B04, S06, 1
B04, Trade, 259132.750, 88, B04, S02, 1
B04, Trade, 259142.333, 106, B04, S10, 1
B04, Trade, 259149.683, 118, B04, S14, 1
B04, Trade, 259153.783, 115, B04, S05, 1
B04, Trade, 259158.650, 117, B04, S18, 1
B04, Trade, 259182.517, 100, B04, S13, 1
B04, Trade, 259186.467, 116, B04, S15, 1
B04, Trade, 259194.400, 114, B04, S19, 1
B05, 100
B05, Trade, 257993.367, 93, B05, S13, 1
B05, Trade, 258006.383, 93, B05, S11, 1
B05, Trade, 258012.883, 132, B05, S07, 1
B05, Trade, 258030.917, 118, B05, S08, 1
B05, Trade, 258040.000, 123, S21, B05, 1
B05, Trade, 258043.600, 121, B05, S15, 1
B05, Trade, 258055.517, 130, B05, S28, 1
B05, Trade, 258063.017, 128, S21, B05, 1
B05, Trade, 258072.833, 117, B05, S06, 1
B05, Trade, 258087.250, 100, B05, S22, 1
B05, Trade, 258112.800, 94, B05, S02, 1
B05, Trade, 258138.400, 118, S20, B05, 1
B05, Trade, 258144.783, 108, B05, S26, 1
B05, Trade, 258159.633, 107, B05, S19, 1
B05, Trade, 258166.250, 133, B05, S20, 1
B05, Trade, 258168.033, 121, B05, S22, 1
B05, Trade, 258183.783, 110, B05, S19, 1
B05, Trade, 258188.833, 125, B05, S19, 1
B05, Trade, 258204.067, 119, B05, S08, 1
B05, Trade, 258226.833, 125, B05, S23, 1
B05, Trade, 258240.233, 109, B05, S00, 1
B05, Trade, 258246.833, 92, B05, S06, 1
B05, Trade, 258275.400, 113, B05, S10, 1
B05, Trade, 258278.550, 92, B05, S24, 1
B05, Trade, 258297.500, 103, B05, S12, 1
B05, Trade, 258303.683, 109, B05, S28, 1
B05, Trade, 258319.167, 119, B05, S02, 1
B05, Trade, 258336.633, 107, B05, S15, 1
