B00, 100
B00, Trade, 257721.783, 127, B00, S11, 1
B00, Trade, 257734.350, 124, B00, S08, 1
B00, Trade, 257743.517, 97, B00, S06, 1
B00, Trade, 257745.733, 103, B00, S07, 1
B00, Trade, 257752.350, 130, B00, S06, 1
B00, Trade, 257776.983, 106, S09, B00, 1
B00, Trade, 257781.983, 118, B00, S21, 1
B00, Trade, 257793.333, 75, B00, S14, 1
B00, Trade, 257795.750, 106, S23, B00, 1
B00, Trade, 257836.783, 113, B00, S00, 1
B00, Trade, 257843.383, 104, B00, S13, 1
B00, Trade, 257849.100, 133, S23, B00, 1
B00, Trade, 257853.917, 101, B00, S06, 1
B00, Trade, 257860.733, 121, S27, B00, 1
B00, Trade, 257871.483, 114, S29, B00, 1
B00, Trade, 257878.567, 134, S01, B00, 1
B00, Trade, 257883.283, 115, B00, S18, 1
B00, Trade, 257893.950, 137, B00, S08, 1
B00, Trade, 257901.850, 109, B00, S21, 1
B00, Trade, 257906.417, 128, B00, S18, 1
B00, Trade, 257931.733, 130, S20, B00, 1
B00, Trade, 257950.683, 113, B00, S22, 1
B00, Trade, 257959.833, 115, S29, B00, 1
B00, Trade, 257965.300, 94, B00, S17, 1
B00, Trade, 257995.833, 129, B00, S06, 1
B00, Trade, 258023.667, 106, S01, B00, 1
B00, Trade, 258077.133, 128, S26, B00, 1
B00, Trade, 258088.283, 129, B00, S18, 1
B00, Trade, 258097.417, 118, B00, S05, 1
B00, Trade, 258108.550, 89, B00, S18, 1
B00, Trade, 258114.050, 119, S25, B00, 1
B00, Trade, 258121.983, 127, B00, S18, 1
B00, Trade, 258127.033, 137, B00, S23, 1
B00, Trade, 258136.717, 118, B00, S00, 1
B00, Trade, 258155.883, 108, S06, B00, 1
B00, Trade, 258161.633, 127, B00, S04, 1
B00, Trade, 258175.483, 104, B00, S28, 1
B00, Trade, 258212.650, 131, B00, S08, 1
B00, Trade, 258219.300, 127, B00, S28, 1
B00, Trade, 258223.483, 94, B00, S04, 1
B00, Trade, 258255.317, 108, B00, S28, 1
B00, Trade, 258260.333, 103, B00, S20, 1
B00, Trade, 258260.783, 95, S05, B00, 1
B00, Trade, 258322.067, 129, B00, S24, 1
B00, Trade, 258346.300, 98, B00, S11, 1
B00, Trade, 258350.833, 115, B00, S00, 1
B00, Trade, 258369.967, 111, S19, B00, 1
B00, Trade, 258400.083, 117, B00, S10, 1
B00, Trade, 258410.900, 114, S23, B00, 1
B00, Trade, 258447.383, 108, B00, S24, 1
B00, Trade, 258461.800, 119, S29, B00, 1
B00, Trade, 258470.150, 134, S13, B00, 1
B00, Trade, 258482.283, 115, B00, S07, 1
B00, Trade, 258499.333, 117, S23, B00, 1
B00, Trade, 258512.033, 133, B00, S13, 1
B00, Trade, 258521.767, 113, B00, S07, 1
B00, Trade, 258532.600, 123, B00, S02, 1
B00, Trade, 258547.283, 123, S26, B00, 1
B00, Trade, 258561.150, 98, B00, S00, 1
B00, Trade, 258563.533, 129, S29, B00, 1
B00, Trade, 258578.567, 106, B00, S14, 1
B00, Trade, 258587.833, 113, B00, S03, 1
B00, Trade, 258593.400, 106, S17, B00, 1
B00, Trade, 258611.167, 122, B00, S16, 1
B00, Trade, 258627.483, 132, B00, S05, 1
B00, Trade, 258638.733, 110, S26, B00, 1
B00, Trade, 258670.167, 121, S23, B00, 1
B00, Trade, 258706.933, 128, B00, S27, 1
