B00, 100
B00, Trade, 257999.050, 117, B00, S27, 1
B00, Trade, 258014.517, 124, S23, B00, 1
B00, Trade, 258016.333, 95, B00, S19, 1
B00, Trade, 258040.617, 117, B00, S10, 1
B00, Trade, 258047.683, 106, B00, S20, 1
B00, Trade, 258055.700, 99, S08, B00, 1
B00, Trade, 258071.083, 105, B00, S16, 1
B00, Trade, 258081.900, 120, B00, S19, 1
B00, Trade, 258086.950, 118, S07, B00, 1
B00, Trade, 258099.017, 108, B00, S08, 1
B00, Trade, 258106.067, 113, B00, S27, 1
B00, Trade, 258114.967, 106, B00, S15, 1
B00, Trade, 258128.567, 132, B00, S01, 1
B00, Trade, 258137.983, 96, B00, S22, 1
B00, Trade, 258144.617, 128, B00, S14, 1
B00, Trade, 258153.117, 123, B00, S14, 1
B00, Trade, 258156.100, 84, B00, S04, 1
B00, Trade, 258176.517, 111, B00, S19, 1
B00, Trade, 258190.417, 114, B00, S10, 1
B00, Trade, 258199.483, 112, B00, S19, 1
B00, Trade, 258214.767, 100, B00, S07, 1
B00, Trade, 258220.417, 123, B00, S24, 1
B00, Trade, 258226.400, 135, B00, S28, 1
B00, Trade, 258246.217, 122, B00, S04, 1
B00, Trade, 258249.550, 127, B00, S17, 1
B00, Trade, 258252.567, 118, B00, S15, 1
B00, Trade, 258260.517, 135, B00, S20, 1
B00, Trade, 258263.100, 100, S09, B00, 1
B00, Trade, 258287.000, 92, B00, S14, 1
B00, Trade, 258293.767, 129, B00, S25, 1
B00, Trade, 258300.250, 114, B00, S29, 1
B00, Trade, 258304.183, 119, B00, S22, 1
B00, Trade, 258331.150, 92, B00, S14, 1
B00, Trade, 258340.750, 121, B00, S06, 1
B00, Trade, 258352.167, 98, B00, S29, 1
B00, Trade, 258364.133, 93, B00, S05, 1
B00, Trade, 258372.983, 116, B00, S19, 1
B00, Trade, 258374.650, 111, B00, S10, 1
B00, Trade, 258403.417, 107, B00, S17, 1
B00, Trade, 258412.600, 103, B00, S24, 1
B00, Trade, 258417.217, 106, B00, S21, 1
B00, Trade, 258423.317, 120, B00, S16, 1
B00, Trade, 258428.517, 112, B00, S22, 1
B00, Trade, 258441.783, 102, B00, S08, 1
B00, Trade, 258446.067, 95, B00, S12, 1
B00, Trade, 258453.750, 97, B00, S19, 1
B00, Trade, 258456.550, 77, B00, S16, 1
B00, Trade, 258470.633, 108, B00, S17, 1
B00, Trade, 258474.983, 91, B00, S28, 1
B00, Trade, 258487.150, 96, B00, S07, 1
B00, Trade, 258520.800, 109, B00, S25, 1
B00, Trade, 258525.283, 103, B00, S04, 1
B00, Trade, 258555.267, 112, S22, B00, 1
B00, Trade, 258564.567, 119, B00, S17, 1
B00, Trade, 258569.700, 98, B00, S14, 1
B00, Trade, 258585.683, 120, B00, S24, 1
B00, Trade, 258592.417, 116, B00, S18, 1
B00, Trade, 258601.700, 109, S09, B00, 1
B00, Trade, 258603.483, 86, B00, S28, 1
B00, Trade, 258618.500, 122, B00, S07, 1
B00, Trade, 258624.183, 103, S12, B00, 1
