B00, 100
B00, Trade, 258471.533, 132, B00, S09, 1
B00, Trade, 258479.217, 114, B00, S07, 1
B00, Trade, 258485.833, 100, B00, S07, 1
B00, Trade, 258489.917, 104, B00, S04, 1
B00, Trade, 258496.367, 105, S03, B00, 1
B00, Trade, 258507.150, 79, S10, B00, 1
B00, Trade, 258511.783, 119, B00, S26, 1
B00, Trade, 258518.283, 114, B00, S25, 1
B00, Trade, 258521.550, 111, B00, S16, 1
B00, Trade, 258527.633, 126, B00, S28, 1
B00, Trade, 258533.533, 73, B00, S25, 1
B00, Trade, 258540.583, 121, S19, B00, 1
B00, Trade, 258548.200, 135, B00, S24, 1
B00, Trade, 258558.667, 123, B00, S04, 1
B00, Trade, 258562.300, 122, B00, S26, 1
B00, Trade, 258564.733, 107, B00, S05, 1
B00, Trade, 258572.817, 115, B00, S26, 1
B00, Trade, 258581.167, 127, B00, S28, 1
B00, Trade, 258588.433, 90, B00, S27, 1
B00, Trade, 258594.783, 118, B00, S11, 1
B00, Trade, 258598.817, 123, B00, S07, 1
B00, Trade, 258604.733, 102, B00, S14, 1
B00, Trade, 258615.817, 130, B00, S26, 1
B00, Trade, 258622.567, 132, S06, B00, 1
B00, Trade, 258626.100, 98, S10, B00, 1
B00, Trade, 258629.967, 107, B00, S12, 1
B00, Trade, 258639.517, 115, B00, S24, 1
B00, Trade, 258650.183, 130, B00, S11, 1
B00, Trade, 258655.517, 109, B00, S11, 1
B00, Trade, 258666.783, 105, B00, S25, 1
B00, Trade, 258674.633, 137, S19, B00, 1
B00, Trade, 258681.417, 66, B00, S07, 1
B00, Trade, 258688.333, 130, S28, B00, 1
B00, Trade, 258691.433, 136, B00, S25, 1
B00, Trade, 258696.833, 128, B00, S23, 1
B00, Trade, 258712.867, 99, B00, S09, 1
B00, Trade, 258719.500, 140, B00, S23, 1
B00, Trade, 258729.533, 116, S18, B00, 1
B00, Trade, 258733.300, 137, S15, B00, 1
B00, Trade, 258751.317, 126, B00, S10, 1
B00, Trade, 258760.883, 131, B00, S12, 1
B00, Trade, 258765.167, 117, B00, S12, 1
B00, Trade, 258776.117, 112, B00, S27, 1
B00, Trade, 258785.683, 139, B00, S25, 1
B00, Trade, 258798.967, 98, B00, S08, 1
B00, Trade, 258804.350, 125, B00, S03, 1
B00, Trade, 258810.333, 133, B00, S07, 1
B00, Trade, 258814.683, 128, B00, S16, 1
B00, Trade, 258822.700, 128, B00, S16, 1
B00, Trade, 258837.450, 134, B00, S28, 1
B00, Trade, 258841.233, 98, B00, S28, 1
B00, Trade, 258846.267, 101, B00, S03, 1
B00, Trade, 258853.783, 94, S22, B00, 1
B00, Trade, 258856.117, 123, B00, S02, 1
B00, Trade, 258864.833, 101, B00, S07, 1
B00, Trade, 258865.400, 127, B00, S04, 1
B00, Trade, 258874.250, 132, B00, S02, 1
B00, Trade, 258889.067, 131, B00, S09, 1
B00, Trade, 258890.033, 116, B00, S12, 1
B00, Trade, 258895.333, 108, S10, B00, 1
B00, Trade, 258904.100, 106, B00, S05, 1
B00, Trade, 258909.817, 113, S06, B00, 1
B00, Trade, 258911.550, 99, B00, S08, 1
B00, Trade, 258925.733, 126, B00, S02, 1
B00, Trade, 258934.900, 96, B00, S25, 1
B00, Trade, 258945.683, 126, B00, S11, 1
B00, Trade, 258954.850, 122, B00, S06, 1
B00, Trade, 258957.983, 103, B00, S16, 1
B00, Trade, 258966.617, 126, B00, S29, 1
B00, Trade, 258974.067, 114, B00, S23, 1
B00, Trade, 258979.550, 119, B00, S29, 1
B00, Trade, 258985.967, 103, B00, S11, 1
B00, Trade, 258991.600, 100, B00, S24, 1
B00, Trade, 259001.550, 133, B00, S04, 1
B00, Trade, 259005.683, 124, B00, S17, 1
B00, Trade, 259009.450, 81, B00, S16, 1
B00, Trade, 259011.883, 128, B00, S29, 1
B00, Trade, 259023.550, 105, B00, S26, 1
B00, Trade, 259029.750, 116, B00, S22, 1
B00, Trade, 259045.633, 112, S00, B00, 1
B00, Trade, 259050.017, 102, B00, S28, 1
B00, Trade, 259071.650, 139, B00, S00, 1
B00, Trade, 259079.900, 97, B00, S18, 1
B00, Trade, 259087.000, 119, B00, S11, 1
B00, Trade, 259091.300, 117, B00, S16, 1
B00, Trade, 259092.850, 104, B00, S24, 1
B00, Trade, 259100.567, 124, B00, S20, 1
B00, Trade, 259106.400, 93, B00, S29, 1
B00, Trade, 259111.517, 133, B00, S21, 1
B00, Trade, 259127.050, 129, B00, S00, 1
B00, Trade, 259131.967, 138, B00, S05, 1
B00, Trade, 259133.967, 128, B00, S24, 1
B00, Trade, 259144.733, 126, B00, S16, 1
B00, Trade, 259147.333, 132, S12, B00, 1
B00, Trade, 259159.250, 130, B00, S02, 1
B00, Trade, 259164.233, 126, B00, S10, 1
B00, Trade, 259177.000, 118, B00, S02, 1
B00, Trade, 259183.250, 105, B00, S24, 1
B00, Trade, 259190.400, 126, B00, S10, 1
B00, Trade, 259194.150, 103, S17, B00, 1
B01, 100
B01, Trade, 258676.017, 133, B01, S24, 1
B01, Trade, 258683.650, 129, B01, S08, 1
B01, Trade, 258684.417, 124, B01, S05, 1
B01, Trade, 258694.817, 128, B01, S04, 1
B01, Trade, 258698.200, 130, S21, B01, 1
B01, Trade, 258700.283, 139, B01, S26, 1
B01, Trade, 258705.050, 137, B01, S13, 1
B01, Trade, 258712.300, 120, S02, B01, 1
B01, Trade, 258715.717, 119, B01, S26, 1
B01, Trade, 258719.750, 139, B01, S10, 1
B01, Trade, 258725.367, 125, S15, B01, 1
B01, Trade, 258734.100, 140, B01, S29, 1
B01, Trade, 258739.383, 138, B01, S15, 1
B01, Trade, 258741.983, 102, S02, B01, 1
B01, Trade, 258745.500, 117, B01, S25, 1
B01, Trade, 258752.983, 140, B01, S24, 1
B01, Trade, 258756.817, 98, B01, S03, 1
B01, Trade, 258764.600, 138, S06, B01, 1
B01, Trade, 258767.933, 138, B01, S26, 1
B01, Trade, 258772.267, 134, B01, S26, 1
B01, Trade, 258779.017, 130, B01, S13, 1
B01, Trade, 258780.383, 117, B01, S02, 1
B01, Trade, 258789.283, 132, S19, B01, 1
B01, Trade, 258795.583, 135, B01, S17, 1
B01, Trade, 258798.933, 138, B01, S19, 1
B01, Trade, 258802.900, 135, B01, S18, 1
B01, Trade, 258807.067, 140, B01, S06, 1
B01, Trade, 258812.117, 124, B01, S22, 1
B01, Trade, 258818.667, 139, S17, B01, 1
B01, Trade, 258826.183, 104, S23, B01, 1
B01, Trade, 258830.850, 138, B01, S22, 1
B01, Trade, 258834.283, 127, B01, S25, 1
B01, Trade, 258845.300, 108, B01, S16, 1
B01, Trade, 258850.283, 115, S14, B01, 1
B01, Trade, 258855.267, 119, B01, S24, 1
B01, Trade, 258858.817, 109, B01, S03, 1
B01, Trade, 258863.700, 132, B01, S08, 1
B01, Trade, 258868.250, 131, B01, S06, 1
B01, Trade, 258873.083, 136, B01, S07, 1
B01, Trade, 258876.467, 132, B01, S22, 1
B01, Trade, 258883.100, 117, B01, S14, 1
B01, Trade, 258886.183, 130, B01, S18, 1
B01, Trade, 258896.633, 93, S08, B01, 1
B01, Trade, 258905.633, 136, B01, S16, 1
B01, Trade, 258908.017, 126, B01, S29, 1
B01, Trade, 258914.550, 134, B01, S08, 1
B01, Trade, 258918.300, 131, B01, S20, 1
B01, Trade, 258922.250, 111, S23, B01, 1
B01, Trade, 258928.450, 120, B01, S22, 1
B01, Trade, 258934.983, 118, S02, B01, 1
B01, Trade, 258935.750, 112, B01, S13, 1
B01, Trade, 258940.550, 132, B01, S08, 1
B01, Trade, 258946.233, 117, B01, S25, 1
B01, Trade, 258952.033, 110, B01, S23, 1
B01, Trade, 258959.583, 123, B01, S25, 1
B01, Trade, 258963.150, 137, B01, S23, 1
B01, Trade, 258966.317, 123, B01, S05, 1
B01, Trade, 258975.167, 103, S29, B01, 1
B01, Trade, 258980.183, 111, B01, S05, 1
B01, Trade, 258991.300, 126, B01, S26, 1
B01, Trade, 258994.450, 122, B01, S27, 1
B01, Trade, 258999.983, 106, S22, B01, 1
B01, Trade, 259003.733, 137, B01, S16, 1
B01, Trade, 259008.967, 84, S04, B01, 1
B01, Trade, 259012.283, 140, B01, S28, 1
B01, Trade, 259019.550, 118, B01, S10, 1
B01, Trade, 259025.567, 117, B01, S13, 1
B01, Trade, 259031.067, 139, B01, S29, 1
B01, Trade, 259033.517, 135, B01, S13, 1
B01, Trade, 259041.133, 132, S04, B01, 1
B01, Trade, 259044.417, 117, B01, S18, 1
B01, Trade, 259048.167, 131, S23, B01, 1
B01, Trade, 259053.383, 137, B01, S26, 1
B01, Trade, 259057.383, 127, B01, S07, 1
B01, Trade, 259064.233, 140, B01, S07, 1
B01, Trade, 259069.883, 116, B01, S16, 1
B01, Trade, 259072.633, 126, B01, S04, 1
B01, Trade, 259081.300, 120, B01, S20, 1
B01, Trade, 259086.033, 130, S27, B01, 1
B01, Trade, 259089.267, 135, B01, S06, 1
B01, Trade, 259093.233, 140, B01, S26, 1
B01, Trade, 259099.417, 140, S27, B01, 1
B01, Trade, 259107.583, 117, B01, S18, 1
B01, Trade, 259109.550, 122, S06, B01, 1
B01, Trade, 259113.333, 135, B01, S14, 1
B01, Trade, 259121.050, 135, B01, S08, 1
B01, Trade, 259126.567, 136, B01, S08, 1
B01, Trade, 259133.983, 124, B01, S28, 1
B01, Trade, 259137.967, 138, B01, S26, 1
B01, Trade, 259140.600, 123, B01, S10, 1
B01, Trade, 259141.717, 121, B01, S24, 1
B01, Trade, 259147.933, 123, B01, S10, 1
B01, Trade, 259157.767, 107, B01, S13, 1
B01, Trade, 259170.400, 135, B01, S09, 1
B01, Trade, 259174.617, 128, B01, S28, 1
B01, Trade, 259175.717, 135, B01, S26, 1
B01, Trade, 259180.333, 134, B01, S04, 1
B01, Trade, 259188.850, 103, B01, S07, 1
B01, Trade, 259189.467, 134, B01, S03, 1
B01, Trade, 259196.583, 115, B01, S17, 1
B02, 100
B02, Trade, 258161.400, 113, B02, S03, 1
B02, Trade, 258172.917, 93, B02, S08, 1
B02, Trade, 258188.650, 116, B02, S20, 1
B02, Trade, 258196.933, 100, S18, B02, 1
B02, Trade, 258202.267, 91, B02, S13, 1
B02, Trade, 258208.067, 92, B02, S07, 1
B02, Trade, 258230.783, 115, B02, S10, 1
B02, Trade, 258242.567, 118, B02, S26, 1
B02, Trade, 258246.467, 111, B02, S00, 1
