B00, 100
B00, Trade, 257535.667, 134, B00, S26, 1
B00, Trade, 257540.067, 131, B00, S17, 1
B00, Trade, 257553.100, 105, B00, S20, 1
B00, Trade, 257581.783, 118, B00, S29, 1
B00, Trade, 257609.867, 86, B00, S24, 1
B00, Trade, 257628.533, 130, S09, B00, 1
B00, Trade, 257636.133, 130, B00, S12, 1
B00, Trade, 257649.550, 119, B00, S19, 1
B00, Trade, 257655.250, 130, B00, S12, 1
B00, Trade, 257676.583, 124, B00, S01, 1
B00, Trade, 257690.933, 119, B00, S15, 1
B00, Trade, 257696.133, 103, B00, S16, 1
B00, Trade, 257698.167, 124, B00, S17, 1
B00, Trade, 257712.183, 113, B00, S29, 1
B00, Trade, 257751.550, 109, B00, S20, 1
B00, Trade, 257757.883, 116, B00, S15, 1
B00, Trade, 257766.550, 111, S28, B00, 1
B00, Trade, 257790.517, 120, B00, S04, 1
B00, Trade, 257796.033, 125, S22, B00, 1
B00, Trade, 257807.567, 121, B00, S23, 1
B00, Trade, 257822.867, 129, S25, B00, 1
B00, Trade, 257876.083, 111, B00, S17, 1
B00, Trade, 257907.200, 106, B00, S04, 1
B00, Trade, 257911.300, 118, B00, S12, 1
B00, Trade, 257932.717, 125, B00, S20, 1
B00, Trade, 257957.667, 125, B00, S04, 1
B00, Trade, 258010.017, 122, B00, S00, 1
B00, Trade, 258064.067, 124, B00, S02, 1
B00, Trade, 258084.067, 94, B00, S26, 1
B00, Trade, 258091.667, 119, S22, B00, 1
B00, Trade, 258112.167, 111, B00, S23, 1
B00, Trade, 258128.083, 125, B00, S25, 1
B00, Trade, 258135.717, 120, B00, S22, 1
B00, Trade, 258154.983, 131, B00, S01, 1
B00, Trade, 258161.350, 123, S10, B00, 1
B00, Trade, 258176.600, 125, B00, S17, 1
B00, Trade, 258185.450, 113, B00, S19, 1
B00, Trade, 258227.933, 131, B00, S20, 1
B00, Trade, 258238.067, 124, S06, B00, 1
B00, Trade, 258254.567, 116, B00, S20, 1
B00, Trade, 258265.350, 116, B00, S03, 1
B00, Trade, 258273.517, 126, B00, S04, 1
B00, Trade, 258289.400, 125, B00, S18, 1
B00, Trade, 258302.700, 102, B00, S26, 1
B00, Trade, 258311.400, 122, B00, S20, 1
B00, Trade, 258341.617, 131, B00, S13, 1
B00, Trade, 258348.567, 111, B00, S24, 1
B00, Trade, 258350.817, 121, S06, B00, 1
B00, Trade, 258353.050, 122, B00, S11, 1
B00, Trade, 258369.167, 109, B00, S16, 1
B00, Trade, 258403.850, 116, S10, B00, 1
B00, Trade, 258411.883, 122, B00, S26, 1
B00, Trade, 258416.033, 113, S10, B00, 1
B00, Trade, 258431.083, 118, B00, S14, 1
B00, Trade, 258441.600, 113, B00, S24, 1
B00, Trade, 258445.700, 119, B00, S26, 1
B00, Trade, 258483.167, 108, B00, S04, 1
B00, Trade, 258523.200, 116, B00, S21, 1
B00, Trade, 258543.617, 131, B00, S01, 1
B00, Trade, 258558.117, 118, B00, S19, 1
B00, Trade, 258570.883, 114, B00, S17, 1
B00, Trade, 258605.667, 111, B00, S12, 1
B00, Trade, 258618.150, 123, B00, S24, 1
B00, Trade, 258639.350, 110, B00, S07, 1
B00, Trade, 258666.333, 125, B00, S18, 1
B00, Trade, 258675.933, 136, B00, S01, 1
B00, Trade, 258688.533, 137, S10, B00, 1
B00, Trade, 258697.850, 132, B00, S24, 1
B00, Trade, 258713.233, 127, B00, S17, 1
B00, Trade, 258717.367, 107, B00, S05, 1
B00, Trade, 258722.650, 116, S16, B00, 1
B00, Trade, 258741.550, 137, B00, S22, 1
B00, Trade, 258759.383, 102, B00, S24, 1
B00, Trade, 258802.783, 126, B00, S23, 1
B00, Trade, 258821.817, 121, B00, S07, 1
B00, Trade, 258826.033, 124, B00, S07, 1
B00, Trade, 258834.333, 130, B00, S27, 1
B00, Trade, 258844.083, 127, B00, S00, 1
B00, Trade, 258852.733, 112, S22, B00, 1
B00, Trade, 258872.333, 118, B00, S28, 1
B00, Trade, 258874.850, 114, B00, S11, 1
B00, Trade, 258903.283, 111, B00, S18, 1
B00, Trade, 258912.267, 96, B00, S26, 1
B00, Trade, 258953.817, 101, B00, S17, 1
B00, Trade, 258972.467, 125, B00, S17, 1
B00, Trade, 258985.200, 108, B00, S02, 1
B00, Trade, 258987.233, 134, B00, S23, 1
B00, Trade, 259010.900, 123, B00, S21, 1
B00, Trade, 259031.500, 114, B00, S04, 1
B00, Trade, 259050.300, 120, B00, S03, 1
B00, Trade, 259063.700, 126, S09, B00, 1
B00, Trade, 259080.417, 123, B00, S18, 1
B00, Trade, 259087.683, 118, B00, S25, 1
B00, Trade, 259130.383, 125, B00, S07, 1
B00, Trade, 259147.300, 120, B00, S24, 1
B00, Trade, 259149.400, 113, B00, S28, 1
B00, Trade, 259160.383, 109, B00, S23, 1
B00, Trade, 259171.133, 117, B00, S12, 1
B00, Trade, 259183.333, 120, B00, S24, 1
B00, Trade, 259192.617, 123, B00, S04, 1
B01, 100
B01, Trade, 257437.800, 105, B01, S19, 1
B01, Trade, 257460.067, 115, B01, S26, 1
B01, Trade, 257477.783, 132, B01, S24, 1
B01, Trade, 257489.200, 123, B01, S11, 1
B01, Trade, 257499.700, 125, B01, S29, 1
B01, Trade, 257505.183, 113, B01, S20, 1
B01, Trade, 257543.783, 117, B01, S17, 1
B01, Trade, 257552.067, 121, B01, S19, 1
B01, Trade, 257586.400, 134, B01, S22, 1
B01, Trade, 257607.900, 109, S09, B01, 1
B01, Trade, 257629.800, 114, B01, S20, 1
B01, Trade, 257630.217, 118, B01, S26, 1
B01, Trade, 257644.433, 101, B01, S12, 1
B01, Trade, 257647.883, 111, S15, B01, 1
B01, Trade, 257683.200, 130, B01, S17, 1
B01, Trade, 257701.183, 115, B01, S12, 1
B01, Trade, 257707.583, 118, B01, S16, 1
B01, Trade, 257728.033, 124, S00, B01, 1
B01, Trade, 257746.350, 119, B01, S05, 1
B01, Trade, 257751.117, 124, B01, S04, 1
B01, Trade, 257754.183, 126, B01, S24, 1
B01, Trade, 257765.317, 106, B01, S19, 1
B01, Trade, 257772.617, 120, B01, S18, 1
B01, Trade, 257781.300, 116, B01, S04, 1
B01, Trade, 257798.317, 132, B01, S14, 1
B01, Trade, 257820.367, 135, B01, S21, 1
B01, Trade, 257875.983, 117, B01, S22, 1
B01, Trade, 257889.150, 128, B01, S05, 1
B01, Trade, 257906.800, 131, B01, S26, 1
B01, Trade, 257918.100, 111, B01, S05, 1
B01, Trade, 257932.517, 133, B01, S17, 1
B01, Trade, 257961.150, 100, B01, S16, 1
B01, Trade, 257966.517, 115, B01, S19, 1
B01, Trade, 257995.900, 125, B01, S17, 1
B01, Trade, 258025.033, 127, B01, S12, 1
B01, Trade, 258033.700, 95, B01, S24, 1
B01, Trade, 258040.033, 101, B01, S16, 1
B01, Trade, 258077.300, 100, B01, S20, 1
B01, Trade, 258108.117, 125, B01, S19, 1
B01, Trade, 258137.167, 124, B01, S21, 1
B01, Trade, 258153.017, 123, B01, S24, 1
B01, Trade, 258162.850, 107, B01, S21, 1
B01, Trade, 258167.317, 108, B01, S25, 1
B01, Trade, 258185.817, 124, B01, S16, 1
B01, Trade, 258196.733, 117, B01, S03, 1
B01, Trade, 258203.033, 114, B01, S14, 1
B01, Trade, 258206.300, 106, B01, S19, 1
B01, Trade, 258241.417, 86, B01, S19, 1
B01, Trade, 258252.600, 113, B01, S22, 1
B01, Trade, 258278.000, 94, B01, S16, 1
B01, Trade, 258286.833, 123, B01, S11, 1
B01, Trade, 258303.200, 97, B01, S24, 1
B01, Trade, 258313.100, 118, B01, S07, 1
B01, Trade, 258330.767, 90, B01, S21, 1
B01, Trade, 258332.150, 116, S16, B01, 1
B01, Trade, 258346.417, 110, B01, S26, 1
B01, Trade, 258356.567, 80, B01, S29, 1
B01, Trade, 258367.433, 84, B01, S20, 1
B01, Trade, 258377.467, 117, B01, S25, 1
B01, Trade, 258434.467, 116, B01, S03, 1
B01, Trade, 258447.833, 134, B01, S04, 1
B01, Trade, 258461.800, 126, B01, S15, 1
B01, Trade, 258464.200, 114, B01, S12, 1
B01, Trade, 258472.917, 91, B01, S28, 1
B01, Trade, 258514.017, 112, B01, S28, 1
B01, Trade, 258542.133, 118, B01, S24, 1
B01, Trade, 258549.667, 120, B01, S19, 1
B01, Trade, 258555.983, 111, B01, S05, 1
B01, Trade, 258563.867, 133, B01, S12, 1
B01, Trade, 258568.367, 119, B01, S24, 1
B01, Trade, 258579.900, 125, B01, S23, 1
B01, Trade, 258585.817, 118, B01, S17, 1
B01, Trade, 258602.450, 97, B01, S11, 1
B01, Trade, 258609.283, 103, B01, S23, 1
B01, Trade, 258638.267, 109, S12, B01, 1
B01, Trade, 258654.850, 121, B01, S04, 1
B01, Trade, 258668.667, 125, B01, S17, 1
B01, Trade, 258685.283, 132, B01, S17, 1
B01, Trade, 258710.133, 73, B01, S05, 1
B01, Trade, 258726.400, 126, B01, S27, 1
B01, Trade, 258740.833, 100, B01, S11, 1
B01, Trade, 258744.917, 110, B01, S12, 1
B01, Trade, 258759.417, 100, B01, S19, 1
B01, Trade, 258768.883, 108, B01, S19, 1
