B00, 100
B00, Trade, 258622.517, 138, B00, S05, 1
B00, Trade, 258627.367, 107, B00, S24, 1
B00, Trade, 258633.683, 136, B00, S24, 1
B00, Trade, 258643.233, 115, B00, S21, 1
B00, Trade, 258652.050, 112, B00, S22, 1
B00, Trade, 258653.567, 129, B00, S19, 1
B00, Trade, 258663.500, 134, B00, S04, 1
B00, Trade, 258666.417, 139, B00, S02, 1
B00, Trade, 258672.650, 122, S09, B00, 1
B00, Trade, 258680.583, 125, B00, S02, 1
B00, Trade, 258688.833, 139, B00, S20, 1
B00, Trade, 258694.667, 122, B00, S13, 1
B00, Trade, 258704.017, 104, B00, S12, 1
B00, Trade, 258707.683, 137, B00, S05, 1
B00, Trade, 258711.867, 137, B00, S03, 1
B00, Trade, 258719.183, 138, B00, S06, 1
B00, Trade, 258720.867, 116, B00, S04, 1
B00, Trade, 258728.933, 133, B00, S26, 1
B00, Trade, 258733.033, 113, B00, S28, 1
B00, Trade, 258736.533, 125, B00, S04, 1
B00, Trade, 258740.017, 123, B00, S12, 1
B00, Trade, 258748.600, 118, B00, S04, 1
B00, Trade, 258750.533, 136, B00, S10, 1
B00, Trade, 258755.050, 140, B00, S15, 1
B00, Trade, 258762.150, 92, B00, S21, 1
B00, Trade, 258766.867, 140, B00, S13, 1
B00, Trade, 258774.217, 121, B00, S28, 1
B00, Trade, 258781.267, 120, B00, S27, 1
B00, Trade, 258789.533, 121, B00, S26, 1
B00, Trade, 258793.433, 135, B00, S28, 1
B00, Trade, 258800.233, 127, B00, S24, 1
B00, Trade, 258802.333, 135, B00, S08, 1
B00, Trade, 258812.300, 140, B00, S29, 1
B00, Trade, 258819.333, 128, B00, S06, 1
B00, Trade, 258825.717, 90, B00, S10, 1
B00, Trade, 258832.400, 130, B00, S19, 1
B00, Trade, 258836.317, 140, B00, S21, 1
B00, Trade, 258851.933, 90, B00, S19, 1
B00, Trade, 258859.317, 126, B00, S10, 1
B00, Trade, 258865.300, 140, B00, S06, 1
B00, Trade, 258874.183, 127, B00, S10, 1
B00, Trade, 258876.967, 125, B00, S20, 1
B00, Trade, 258882.233, 140, B00, S12, 1
B00, Trade, 258893.333, 128, B00, S19, 1
B00, Trade, 258894.183, 130, B00, S06, 1
B00, Trade, 258902.183, 140, B00, S12, 1
B00, Trade, 258911.083, 140, B00, S26, 1
B00, Trade, 258918.267, 140, B00, S28, 1
B00, Trade, 258924.683, 140, B00, S18, 1
B00, Trade, 258928.883, 125, B00, S00, 1
B00, Trade, 258931.933, 139, B00, S23, 1
B00, Trade, 258939.250, 116, B00, S29, 1
B00, Trade, 258943.083, 129, B00, S06, 1
B00, Trade, 258953.583, 104, B00, S21, 1
B00, Trade, 258963.400, 116, B00, S28, 1
B00, Trade, 258970.900, 134, B00, S03, 1
B00, Trade, 258975.267, 103, B00, S07, 1
B00, Trade, 258977.867, 126, B00, S04, 1
B00, Trade, 258982.033, 136, B00, S03, 1
B00, Trade, 258987.533, 126, B00, S16, 1
B00, Trade, 258990.217, 140, B00, S08, 1
B00, Trade, 258999.650, 107, B00, S20, 1
B00, Trade, 259002.650, 79, B00, S28, 1
B00, Trade, 259011.933, 140, B00, S00, 1
B00, Trade, 259015.167, 125, B00, S09, 1
B00, Trade, 259017.000, 107, B00, S22, 1
B00, Trade, 259025.050, 106, B00, S25, 1
B00, Trade, 259028.067, 115, B00, S00, 1
B00, Trade, 259035.100, 140, B00, S23, 1
B00, Trade, 259042.200, 113, B00, S05, 1
B00, Trade, 259052.067, 135, B00, S13, 1
B00, Trade, 259055.733, 123, B00, S00, 1
B00, Trade, 259060.350, 114, B00, S16, 1
B00, Trade, 259064.617, 116, B00, S21, 1
B00, Trade, 259070.883, 140, B00, S19, 1
B00, Trade, 259073.017, 115, B00, S16, 1
B00, Trade, 259080.250, 135, B00, S25, 1
B00, Trade, 259083.117, 140, B00, S29, 1
B00, Trade, 259088.200, 116, B00, S21, 1
B00, Trade, 259093.667, 106, B00, S05, 1
B00, Trade, 259100.533, 138, B00, S07, 1
B00, Trade, 259104.600, 130, B00, S21, 1
B00, Trade, 259106.767, 140, B00, S12, 1
B00, Trade, 259113.333, 132, B00, S21, 1
B00, Trade, 259119.200, 111, B00, S15, 1
B00, Trade, 259124.450, 117, B00, S26, 1
B00, Trade, 259127.667, 127, B00, S08, 1
B00, Trade, 259135.550, 140, B00, S09, 1
B00, Trade, 259142.300, 137, B00, S28, 1
B00, Trade, 259143.333, 112, B00, S18, 1
B00, Trade, 259146.367, 116, B00, S20, 1
B00, Trade, 259153.583, 97, B00, S28, 1
B00, Trade, 259159.600, 131, S01, B00, 1
B00, Trade, 259169.883, 132, S27, B00, 1
B00, Trade, 259170.283, 135, S01, B00, 1
B00, Trade, 259175.183, 116, B00, S15, 1
B00, Trade, 259178.617, 129, B00, S12, 1
B00, Trade, 259183.250, 127, B00, S12, 1
B00, Trade, 259190.150, 117, B00, S18, 1
B00, Trade, 259198.183, 103, B00, S15, 1
B01, 100
B01, Trade, 258609.500, 140, B01, S29, 1
B01, Trade, 258613.733, 109, B01, S21, 1
B01, Trade, 258616.583, 133, B01, S12, 1
B01, Trade, 258622.500, 139, B01, S06, 1
B01, Trade, 258622.850, 140, B01, S18, 1
B01, Trade, 258633.633, 137, B01, S15, 1
B01, Trade, 258637.233, 140, B01, S16, 1
B01, Trade, 258642.600, 138, B01, S13, 1
B01, Trade, 258648.083, 111, B01, S02, 1
B01, Trade, 258654.600, 136, B01, S06, 1
B01, Trade, 258662.967, 130, B01, S00, 1
B01, Trade, 258667.967, 122, B01, S02, 1
B01, Trade, 258673.017, 140, B01, S22, 1
B01, Trade, 258678.633, 109, B01, S19, 1
B01, Trade, 258686.917, 134, B01, S19, 1
B01, Trade, 258689.700, 126, B01, S20, 1
B01, Trade, 258694.333, 120, B01, S09, 1
B01, Trade, 258701.533, 110, B01, S11, 1
B01, Trade, 258708.667, 135, B01, S02, 1
B01, Trade, 258714.883, 100, B01, S15, 1
B01, Trade, 258723.700, 87, B01, S24, 1
B01, Trade, 258726.367, 92, B01, S04, 1
B01, Trade, 258732.433, 128, B01, S29, 1
B01, Trade, 258740.500, 122, B01, S07, 1
B01, Trade, 258744.283, 126, B01, S15, 1
B01, Trade, 258746.400, 123, B01, S00, 1
B01, Trade, 258752.550, 140, B01, S02, 1
B01, Trade, 258754.200, 127, B01, S18, 1
B01, Trade, 258765.783, 140, B01, S04, 1
B01, Trade, 258767.783, 140, B01, S12, 1
B01, Trade, 258769.467, 133, B01, S29, 1
B01, Trade, 258778.367, 115, B01, S20, 1
B01, Trade, 258785.833, 113, B01, S02, 1
B01, Trade, 258790.917, 130, B01, S00, 1
B01, Trade, 258805.350, 133, B01, S27, 1
B01, Trade, 258811.450, 140, B01, S20, 1
B01, Trade, 258819.167, 129, B01, S12, 1
B01, Trade, 258825.617, 90, B01, S15, 1
B01, Trade, 258833.683, 140, B01, S23, 1
B01, Trade, 258837.350, 140, B01, S07, 1
B01, Trade, 258842.600, 108, B01, S04, 1
B01, Trade, 258848.933, 127, B01, S06, 1
B01, Trade, 258856.767, 121, B01, S04, 1
B01, Trade, 258861.950, 125, B01, S02, 1
B01, Trade, 258868.867, 118, B01, S07, 1
B01, Trade, 258874.083, 127, B01, S05, 1
B01, Trade, 258881.300, 140, B01, S15, 1
B01, Trade, 258883.250, 133, B01, S03, 1
B01, Trade, 258886.917, 136, B01, S14, 1
B01, Trade, 258891.500, 111, B01, S18, 1
B01, Trade, 258900.650, 140, B01, S01, 1
B01, Trade, 258902.967, 140, B01, S10, 1
B01, Trade, 258905.500, 108, B01, S05, 1
B01, Trade, 258916.967, 140, B01, S05, 1
B01, Trade, 258921.833, 111, B01, S02, 1
B01, Trade, 258929.567, 127, S07, B01, 1
B01, Trade, 258934.783, 140, B01, S03, 1
B01, Trade, 258939.150, 121, B01, S18, 1
B01, Trade, 258944.267, 128, B01, S21, 1
B01, Trade, 258946.650, 106, B01, S13, 1
B01, Trade, 258955.550, 140, B01, S26, 1
B01, Trade, 258965.700, 140, B01, S02, 1
B01, Trade, 258967.633, 113, B01, S05, 1
B01, Trade, 258974.283, 115, B01, S27, 1
B01, Trade, 258977.417, 140, B01, S24, 1
B01, Trade, 258981.950, 137, B01, S22, 1
B01, Trade, 258985.450, 139, B01, S26, 1
B01, Trade, 258990.017, 140, B01, S04, 1
B01, Trade, 258999.450, 96, B01, S18, 1
B01, Trade, 259005.150, 116, B01, S10, 1
B01, Trade, 259012.283, 140, B01, S18, 1
B01, Trade, 259016.300, 124, B01, S28, 1
B01, Trade, 259023.317, 140, B01, S15, 1
B01, Trade, 259030.583, 128, B01, S13, 1
B01, Trade, 259035.133, 140, B01, S05, 1
B01, Trade, 259045.233, 140, B01, S28, 1
B01, Trade, 259049.217, 136, B01, S23, 1
B01, Trade, 259051.150, 138, B01, S00, 1
B01, Trade, 259061.400, 130, B01, S18, 1
B01, Trade, 259065.300, 116, B01, S13, 1
B01, Trade, 259068.417, 126, B01, S02, 1
B01, Trade, 259071.850, 138, B01, S09, 1
B01, Trade, 259082.017, 140, B01, S15, 1
B01, Trade, 259084.517, 107, B01, S23, 1
B01, Trade, 259087.917, 117, B01, S19, 1
B01, Trade, 259098.817, 140, B01, S12, 1
B01, Trade, 259100.367, 139, S01, B01, 1
B01, Trade, 259102.700, 124, B01, S21, 1
B01, Trade, 259107.317, 140, B01, S18, 1
B01, Trade, 259117.133, 115, B01, S04, 1
B01, Trade, 259124.250, 125, B01, S03, 1
B01, Trade, 259130.850, 134, B01, S04, 1
B01, Trade, 259137.883, 131, B01, S08, 1
B01, Trade, 259146.450, 115, B01, S29, 1
B01, Trade, 259158.650, 129, B01, S26, 1
B01, Trade, 259167.617, 121, B01, S26, 1
B01, Trade, 259175.167, 117, B01, S20, 1
B01, Trade, 259178.367, 128, B01, S07, 1
B01, Trade, 259184.783, 131, B01, S10, 1
B01, Trade, 259188.800, 122, B01, S28, 1
B02, 100
B02, Trade, 258524.783, 129, B02, S12, 1
B02, Trade, 258527.483, 132, S14, B02, 1
B02, Trade, 258537.683, 124, S14, B02, 1
B02, Trade, 258541.717, 131, B02, S21, 1
B02, Trade, 258549.117, 101, S26, B02, 1
B02, Trade, 258559.933, 137, B02, S05, 1
B02, Trade, 258560.433, 140, B02, S29, 1
B02, Trade, 258566.417, 131, S16, B02, 1
B02, Trade, 258572.183, 121, B02, S19, 1
B02, Trade, 258578.517, 135, B02, S00, 1
B02, Trade, 258586.800, 130, S14, B02, 1
B02, Trade, 258593.983, 110, B02, S25, 1
B02, Trade, 258610.400, 132, B02, S02, 1
B02, Trade, 258617.467, 135, B02, S19, 1
B02, Trade, 258626.267, 125, S01, B02, 1
B02, Trade, 258634.050, 117, B02, S20, 1
B02, Trade, 258638.467, 138, B02, S11, 1
B02, Trade, 258643.783, 135, B02, S05, 1
B02, Trade, 258650.417, 92, S10, B02, 1
B02, Trade, 258656.717, 139, B02, S19, 1
B02, Trade, 258662.433, 126, S22, B02, 1
B02, Trade, 258669.833, 140, B02, S21, 1
B02, Trade, 258674.633, 111, B02, S21, 1
B02, Trade, 258676.100, 139, B02, S23, 1
B02, Trade, 258678.833, 119, S14, B02, 1
B02, Trade, 258698.767, 109, S01, B02, 1
B02, Trade, 258702.767, 109, B02, S22, 1
B02, Trade, 258708.817, 133, B02, S28, 1
B02, Trade, 258713.967, 123, B02, S19, 1
B02, Trade, 258716.317, 135, B02, S04, 1
B02, Trade, 258720.333, 131, B02, S07, 1
B02, Trade, 258726.733, 136, B02, S02, 1
B02, Trade, 258732.150, 132, B02, S15, 1
B02, Trade, 258734.283, 126, S29, B02, 1
B02, Trade, 258743.683, 124, B02, S16, 1
B02, Trade, 258745.567, 128, S14, B02, 1
B02, Trade, 258757.583, 137, B02, S12, 1
B02, Trade, 258759.267, 122, B02, S11, 1
B02, Trade, 258760.733, 126, B02, S29, 1
B02, Trade, 258768.833, 120, B02, S05, 1
B02, Trade, 258777.500, 134, B02, S23, 1
B02, Trade, 258784.333, 134, B02, S27, 1
B02, Trade, 258786.367, 115, S14, B02, 1
B02, Trade, 258800.150, 132, S01, B02, 1
B02, Trade, 258804.283, 115, B02, S21, 1
B02, Trade, 258808.433, 128, B02, S23, 1
B02, Trade, 258813.700, 138, B02, S25, 1
B02, Trade, 258819.467, 138, B02, S13, 1
B02, Trade, 258826.817, 103, S00, B02, 1
B02, Trade, 258832.483, 122, B02, S28, 1
B02, Trade, 258837.717, 128, B02, S23, 1
B02, Trade, 258849.117, 130, S01, B02, 1
B02, Trade, 258855.050, 126, B02, S12, 1
B02, Trade, 258858.767, 126, S02, B02, 1
B02, Trade, 258873.850, 135, B02, S00, 1
B02, Trade, 258877.317, 131, S11, B02, 1
B02, Trade, 258883.833, 132, B02, S26, 1
B02, Trade, 258887.183, 133, B02, S03, 1
B02, Trade, 258898.800, 118, B02, S21, 1
B02, Trade, 258906.200, 92, B02, S20, 1
B02, Trade, 258908.850, 139, S16, B02, 1
B02, Trade, 258919.583, 126, B02, S15, 1
B02, Trade, 258925.650, 129, S03, B02, 1
B02, Trade, 258926.883, 116, S22, B02, 1
B02, Trade, 258937.467, 132, S01, B02, 1
B02, Trade, 258941.083, 119, S01, B02, 1
B02, Trade, 258948.367, 126, S14, B02, 1
B02, Trade, 258950.817, 96, B02, S15, 1
B02, Trade, 258957.967, 121, B02, S27, 1
B02, Trade, 258962.983, 117, S00, B02, 1
B02, Trade, 258972.083, 130, B02, S25, 1
B02, Trade, 258998.650, 140, S14, B02, 1
B02, Trade, 259003.533, 110, S27, B02, 1
B02, Trade, 259006.333, 140, B02, S21, 1
B02, Trade, 259017.183, 130, B02, S13, 1
