B00, 100
B00, Trade, 258515.517, 120, B00, S19, 1
B00, Trade, 258520.250, 112, B00, S26, 1
B00, Trade, 258530.667, 140, B00, S21, 1
B00, Trade, 258543.100, 124, B00, S01, 1
B00, Trade, 258550.967, 126, B00, S14, 1
B00, Trade, 258559.933, 124, S06, B00, 1
B00, Trade, 258567.500, 122, B00, S17, 1
B00, Trade, 258577.167, 128, B00, S10, 1
B00, Trade, 258581.317, 97, B00, S23, 1
B00, Trade, 258587.733, 139, B00, S00, 1
B00, Trade, 258592.900, 107, S12, B00, 1
B00, Trade, 258598.583, 112, B00, S14, 1
B00, Trade, 258603.367, 117, B00, S25, 1
B00, Trade, 258609.817, 134, S17, B00, 1
B00, Trade, 258617.233, 138, B00, S21, 1
B00, Trade, 258618.833, 106, B00, S09, 1
B00, Trade, 258635.833, 128, B00, S09, 1
B00, Trade, 258637.850, 108, S26, B00, 1
B00, Trade, 258639.300, 123, S22, B00, 1
B00, Trade, 258645.550, 112, S10, B00, 1
B00, Trade, 258657.717, 113, S15, B00, 1
B00, Trade, 258662.983, 126, B00, S02, 1
B00, Trade, 258667.783, 132, S22, B00, 1
B00, Trade, 258672.950, 108, S06, B00, 1
B00, Trade, 258679.500, 124, B00, S10, 1
B00, Trade, 258689.033, 128, B00, S13, 1
B00, Trade, 258698.883, 118, S19, B00, 1
B00, Trade, 258712.983, 128, B00, S21, 1
B00, Trade, 258717.350, 140, B00, S20, 1
B00, Trade, 258718.833, 133, B00, S13, 1
B00, Trade, 258727.550, 123, B00, S14, 1
B00, Trade, 258733.800, 130, B00, S27, 1
B00, Trade, 258741.133, 95, S06, B00, 1
B00, Trade, 258746.350, 121, B00, S18, 1
B00, Trade, 258753.183, 139, B00, S23, 1
B00, Trade, 258756.400, 103, S12, B00, 1
B00, Trade, 258767.517, 119, S06, B00, 1
B00, Trade, 258781.317, 121, B00, S11, 1
B00, Trade, 258790.383, 111, S10, B00, 1
B00, Trade, 258800.200, 116, B00, S04, 1
B00, Trade, 258806.217, 138, B00, S14, 1
B00, Trade, 258813.933, 103, B00, S04, 1
B00, Trade, 258818.033, 127, B00, S09, 1
B00, Trade, 258822.917, 121, S06, B00, 1
B00, Trade, 258825.917, 135, B00, S05, 1
B00, Trade, 258834.367, 125, B00, S18, 1
B00, Trade, 258839.083, 121, B00, S15, 1
B00, Trade, 258844.317, 118, B00, S10, 1
B00, Trade, 258846.300, 133, B00, S11, 1
B00, Trade, 258854.533, 126, B00, S25, 1
B00, Trade, 258859.550, 123, B00, S27, 1
B00, Trade, 258865.083, 140, B00, S22, 1
B00, Trade, 258870.133, 96, B00, S23, 1
B00, Trade, 258872.550, 122, S25, B00, 1
B00, Trade, 258882.617, 136, S06, B00, 1
B00, Trade, 258887.933, 130, B00, S20, 1
B00, Trade, 258903.383, 118, B00, S14, 1
B00, Trade, 258909.567, 118, S28, B00, 1
B00, Trade, 258911.967, 136, B00, S21, 1
B00, Trade, 258921.417, 127, B00, S28, 1
B00, Trade, 258930.683, 129, B00, S29, 1
B00, Trade, 258934.483, 117, S27, B00, 1
B00, Trade, 258948.350, 127, B00, S23, 1
B00, Trade, 258957.667, 134, B00, S15, 1
B00, Trade, 258964.533, 114, B00, S07, 1
