B00, 100
B00, Trade, 258195.000, 132, B00, S03, 1
B00, Trade, 258203.833, 126, B00, S25, 1
B00, Trade, 258209.717, 106, B00, S28, 1
B00, Trade, 258229.567, 127, B00, S08, 1
B00, Trade, 258232.000, 120, B00, S14, 1
B00, Trade, 258238.100, 125, S24, B00, 1
B00, Trade, 258250.850, 134, B00, S16, 1
B00, Trade, 258252.000, 119, B00, S22, 1
B00, Trade, 258273.417, 103, B00, S00, 1
B00, Trade, 258276.617, 126, B00, S02, 1
B00, Trade, 258298.567, 115, B00, S27, 1
B00, Trade, 258311.767, 107, B00, S12, 1
B00, Trade, 258328.383, 121, B00, S10, 1
B00, Trade, 258340.583, 120, S26, B00, 1
B00, Trade, 258348.750, 104, B00, S00, 1
B00, Trade, 258359.650, 85, S27, B00, 1
B00, Trade, 258362.933, 123, B00, S23, 1
B00, Trade, 258376.417, 123, B00, S08, 1
B00, Trade, 258385.267, 98, B00, S14, 1
B00, Trade, 258395.850, 126, B00, S09, 1
B00, Trade, 258405.050, 137, B00, S05, 1
B00, Trade, 258417.633, 114, B00, S00, 1
B00, Trade, 258438.817, 131, B00, S00, 1
B00, Trade, 258446.483, 104, B00, S04, 1
B00, Trade, 258460.467, 102, B00, S26, 1
B00, Trade, 258467.983, 73, B00, S18, 1
B00, Trade, 258476.833, 134, S16, B00, 1
B00, Trade, 258483.333, 114, S01, B00, 1
B00, Trade, 258495.833, 107, B00, S28, 1
B00, Trade, 258515.317, 123, B00, S19, 1
B00, Trade, 258531.350, 130, B00, S24, 1
B00, Trade, 258536.267, 125, B00, S08, 1
B00, Trade, 258542.033, 121, B00, S11, 1
B00, Trade, 258552.083, 108, B00, S28, 1
B00, Trade, 258559.833, 132, B00, S19, 1
B00, Trade, 258566.533, 134, B00, S06, 1
B00, Trade, 258577.150, 128, B00, S02, 1
B00, Trade, 258583.900, 78, B00, S11, 1
B00, Trade, 258588.983, 103, B00, S29, 1
B00, Trade, 258595.767, 112, B00, S25, 1
B00, Trade, 258607.650, 115, S06, B00, 1
B00, Trade, 258618.717, 101, B00, S29, 1
B00, Trade, 258622.317, 136, B00, S02, 1
B00, Trade, 258627.783, 120, B00, S19, 1
B00, Trade, 258634.100, 99, B00, S24, 1
B00, Trade, 258642.717, 109, B00, S21, 1
B00, Trade, 258669.667, 103, B00, S01, 1
B00, Trade, 258680.450, 125, B00, S03, 1
B00, Trade, 258693.817, 119, B00, S12, 1
B00, Trade, 258701.650, 120, S29, B00, 1
B00, Trade, 258710.700, 120, B00, S12, 1
B00, Trade, 258738.283, 120, B00, S23, 1
B00, Trade, 258743.783, 111, B00, S21, 1
B00, Trade, 258747.300, 106, B00, S24, 1
B00, Trade, 258750.833, 138, B00, S23, 1
B00, Trade, 258758.933, 130, B00, S02, 1
B00, Trade, 258768.567, 113, B00, S08, 1
B00, Trade, 258779.567, 111, B00, S04, 1
B00, Trade, 258796.050, 102, B00, S25, 1
B00, Trade, 258803.367, 124, B00, S04, 1
B00, Trade, 258805.817, 81, B00, S02, 1
B00, Trade, 258813.050, 125, B00, S24, 1
B00, Trade, 258831.033, 112, B00, S00, 1
B00, Trade, 258841.033, 107, S27, B00, 1
B00, Trade, 258850.250, 125, B00, S28, 1
B00, Trade, 258852.950, 101, B00, S05, 1
B00, Trade, 258855.183, 132, B00, S10, 1
B00, Trade, 258873.583, 123, S22, B00, 1
B00, Trade, 258877.817, 112, B00, S20, 1
B00, Trade, 258883.683, 111, S23, B00, 1
B00, Trade, 258888.733, 111, B00, S11, 1
B00, Trade, 258897.450, 120, B00, S29, 1
B00, Trade, 258905.767, 102, B00, S29, 1
B00, Trade, 258919.317, 136, B00, S06, 1
B00, Trade, 258930.200, 131, B00, S05, 1
B00, Trade, 258945.983, 112, B00, S02, 1
B00, Trade, 258953.100, 117, B00, S13, 1
B00, Trade, 258964.500, 131, B00, S06, 1
B00, Trade, 258990.017, 97, B00, S01, 1
B00, Trade, 258998.200, 121, S28, B00, 1
B00, Trade, 259003.450, 118, B00, S00, 1
B00, Trade, 259016.167, 108, S18, B00, 1
B00, Trade, 259026.933, 112, B00, S25, 1
B00, Trade, 259039.267, 120, B00, S03, 1
B00, Trade, 259052.500, 123, B00, S16, 1
B00, Trade, 259060.533, 116, B00, S18, 1
B00, Trade, 259063.217, 112, B00, S13, 1
B00, Trade, 259081.250, 114, B00, S26, 1
B00, Trade, 259083.767, 124, B00, S19, 1
B00, Trade, 259091.167, 116, B00, S15, 1
B00, Trade, 259122.817, 103, B00, S23, 1
B00, Trade, 259131.267, 116, B00, S10, 1
B00, Trade, 259134.100, 101, B00, S29, 1
B00, Trade, 259143.350, 115, B00, S22, 1
B00, Trade, 259150.467, 116, S21, B00, 1
B00, Trade, 259157.300, 108, B00, S15, 1
B00, Trade, 259162.017, 118, B00, S22, 1
B00, Trade, 259169.850, 129, B00, S10, 1
B00, Trade, 259191.950, 102, B00, S09, 1
B00, Trade, 259198.517, 136, B00, S14, 1
B01, 100
B01, Trade, 258483.983, 140, B01, S04, 1
B01, Trade, 258491.300, 126, S26, B01, 1
B01, Trade, 258498.000, 133, S16, B01, 1
B01, Trade, 258500.017, 112, B01, S20, 1
B01, Trade, 258509.333, 108, S21, B01, 1
B01, Trade, 258518.433, 138, B01, S25, 1
B01, Trade, 258525.517, 118, B01, S21, 1
B01, Trade, 258532.417, 137, B01, S07, 1
B01, Trade, 258536.667, 131, B01, S27, 1
B01, Trade, 258541.650, 114, S12, B01, 1
B01, Trade, 258547.117, 135, S09, B01, 1
B01, Trade, 258552.600, 120, S26, B01, 1
B01, Trade, 258558.250, 139, B01, S22, 1
B01, Trade, 258564.417, 124, B01, S12, 1
B01, Trade, 258567.900, 126, S24, B01, 1
B01, Trade, 258579.917, 129, B01, S19, 1
B01, Trade, 258587.150, 133, S19, B01, 1
B01, Trade, 258590.800, 128, B01, S02, 1
B01, Trade, 258595.150, 109, B01, S20, 1
B01, Trade, 258597.817, 101, B01, S01, 1
B01, Trade, 258603.117, 140, B01, S20, 1
B01, Trade, 258615.717, 121, B01, S27, 1
B01, Trade, 258622.750, 107, B01, S28, 1
B01, Trade, 258627.500, 140, B01, S15, 1
B01, Trade, 258632.750, 113, B01, S21, 1
B01, Trade, 258639.200, 137, B01, S10, 1
B01, Trade, 258645.367, 137, B01, S04, 1
B01, Trade, 258652.283, 130, S25, B01, 1
B01, Trade, 258655.067, 130, B01, S00, 1
B01, Trade, 258662.217, 132, B01, S14, 1
B01, Trade, 258665.850, 138, B01, S22, 1
B01, Trade, 258676.267, 111, B01, S18, 1
B01, Trade, 258679.633, 133, B01, S00, 1
B01, Trade, 258687.933, 118, B01, S02, 1
B01, Trade, 258693.350, 128, B01, S06, 1
B01, Trade, 258699.900, 103, B01, S24, 1
B01, Trade, 258710.467, 118, B01, S10, 1
B01, Trade, 258717.733, 123, B01, S14, 1
B01, Trade, 258725.117, 136, B01, S27, 1
B01, Trade, 258733.217, 121, B01, S02, 1
B01, Trade, 258735.117, 135, B01, S28, 1
B01, Trade, 258745.183, 117, B01, S12, 1
B01, Trade, 258749.167, 135, S03, B01, 1
B01, Trade, 258753.200, 115, S19, B01, 1
B01, Trade, 258761.983, 133, S03, B01, 1
B01, Trade, 258768.933, 107, B01, S12, 1
B01, Trade, 258773.733, 129, B01, S25, 1
B01, Trade, 258785.933, 117, B01, S25, 1
B01, Trade, 258790.150, 136, B01, S01, 1
B01, Trade, 258797.117, 116, B01, S21, 1
B01, Trade, 258804.900, 96, S22, B01, 1
B01, Trade, 258806.817, 95, B01, S25, 1
B01, Trade, 258816.350, 101, S26, B01, 1
B01, Trade, 258821.867, 106, B01, S07, 1
B01, Trade, 258826.550, 75, S09, B01, 1
B01, Trade, 258831.583, 119, B01, S19, 1
B01, Trade, 258850.683, 102, B01, S14, 1
B01, Trade, 258873.533, 128, B01, S27, 1
B01, Trade, 258879.050, 138, B01, S14, 1
B01, Trade, 258881.200, 124, S24, B01, 1
B01, Trade, 258888.917, 118, B01, S27, 1
B01, Trade, 258893.983, 123, S15, B01, 1
B01, Trade, 258897.683, 132, S25, B01, 1
B01, Trade, 258903.317, 128, B01, S00, 1
B01, Trade, 258911.150, 125, B01, S09, 1
B01, Trade, 258925.833, 114, B01, S06, 1
B01, Trade, 258930.133, 133, B01, S07, 1
B01, Trade, 258938.717, 94, B01, S20, 1
B01, Trade, 258946.633, 124, B01, S09, 1
B01, Trade, 258953.650, 125, S18, B01, 1
B01, Trade, 258957.633, 139, B01, S23, 1
B01, Trade, 258973.067, 131, B01, S08, 1
B01, Trade, 258974.767, 110, S17, B01, 1
B01, Trade, 258979.233, 109, S08, B01, 1
B01, Trade, 258994.733, 108, B01, S19, 1
B01, Trade, 258999.117, 108, S23, B01, 1
B01, Trade, 259003.417, 127, B01, S06, 1
B01, Trade, 259010.600, 133, S03, B01, 1
B01, Trade, 259019.717, 109, B01, S11, 1
B01, Trade, 259026.267, 120, B01, S18, 1
B01, Trade, 259029.683, 93, B01, S10, 1
B01, Trade, 259044.533, 127, S20, B01, 1
B01, Trade, 259063.200, 124, B01, S06, 1
B01, Trade, 259076.117, 106, B01, S17, 1
B01, Trade, 259084.500, 103, B01, S06, 1
B01, Trade, 259094.133, 92, B01, S05, 1
B01, Trade, 259098.333, 135, B01, S27, 1
B01, Trade, 259106.033, 139, B01, S17, 1
B01, Trade, 259108.250, 134, B01, S29, 1
B01, Trade, 259116.317, 115, S14, B01, 1
B01, Trade, 259118.433, 122, B01, S27, 1
B01, Trade, 259126.117, 136, B01, S21, 1
B01, Trade, 259139.567, 91, B01, S28, 1
