B00, 100
B00, Trade, 258620.817, 140, B00, S25, 1
B00, Trade, 258625.150, 140, B00, S29, 1
B00, Trade, 258635.550, 140, B00, S06, 1
B00, Trade, 258643.517, 139, B00, S12, 1
B00, Trade, 258649.500, 140, B00, S02, 1
B00, Trade, 258659.617, 140, B00, S28, 1
B00, Trade, 258663.650, 140, B00, S10, 1
B00, Trade, 258671.700, 140, B00, S23, 1
B00, Trade, 258681.483, 140, B00, S16, 1
B00, Trade, 258687.683, 139, B00, S12, 1
B00, Trade, 258691.300, 140, B00, S03, 1
B00, Trade, 258702.267, 140, S02, B00, 1
B00, Trade, 258710.000, 137, B00, S06, 1
B00, Trade, 258712.500, 139, B00, S07, 1
B00, Trade, 258721.117, 140, B00, S16, 1
B00, Trade, 258723.000, 140, B00, S20, 1
B00, Trade, 258725.933, 140, B00, S23, 1
B00, Trade, 258729.433, 140, B00, S12, 1
B00, Trade, 258739.517, 140, B00, S10, 1
B00, Trade, 258750.550, 140, B00, S17, 1
B00, Trade, 258756.017, 140, B00, S18, 1
B00, Trade, 258761.917, 140, B00, S10, 1
B00, Trade, 258764.950, 140, B00, S26, 1
B00, Trade, 258772.167, 139, B00, S13, 1
B00, Trade, 258778.300, 62, S05, B00, 1
B00, Trade, 258780.900, 60, S19, B00, 1
B00, Trade, 258793.017, 139, B00, S06, 1
B00, Trade, 258800.400, 140, S08, B00, 1
B00, Trade, 258806.833, 140, S04, B00, 1
B00, Trade, 258816.200, 139, B00, S20, 1
B00, Trade, 258820.667, 140, B00, S11, 1
B00, Trade, 258826.300, 140, B00, S03, 1
B00, Trade, 258835.283, 140, B00, S02, 1
B00, Trade, 258837.733, 140, B00, S18, 1
B00, Trade, 258841.483, 138, B00, S20, 1
B00, Trade, 258851.650, 140, B00, S28, 1
B00, Trade, 258858.017, 140, B00, S00, 1
B00, Trade, 258859.650, 138, S17, B00, 1
B00, Trade, 258870.400, 138, B00, S02, 1
B00, Trade, 258877.233, 139, B00, S10, 1
B00, Trade, 258884.450, 138, B00, S15, 1
B00, Trade, 258890.450, 140, B00, S09, 1
B00, Trade, 258894.917, 139, B00, S16, 1
B00, Trade, 258902.800, 140, B00, S26, 1
B00, Trade, 258907.950, 139, B00, S27, 1
B00, Trade, 258913.667, 140, B00, S06, 1
B00, Trade, 258917.600, 140, B00, S08, 1
B00, Trade, 258928.850, 140, B00, S13, 1
B00, Trade, 258933.000, 136, S17, B00, 1
B00, Trade, 258937.733, 69, S07, B00, 1
B00, Trade, 258942.917, 109, S10, B00, 1
B00, Trade, 258947.967, 140, B00, S03, 1
B00, Trade, 258953.483, 140, B00, S12, 1
B00, Trade, 258956.450, 140, B00, S28, 1
B00, Trade, 258961.317, 139, B00, S07, 1
B00, Trade, 258967.150, 140, B00, S08, 1
B00, Trade, 258976.133, 140, B00, S20, 1
B00, Trade, 258980.850, 140, B00, S14, 1
B00, Trade, 258988.433, 139, B00, S18, 1
B00, Trade, 258990.367, 140, B00, S28, 1
B00, Trade, 258995.417, 140, B00, S14, 1
B00, Trade, 258999.117, 133, S27, B00, 1
B00, Trade, 259002.067, 140, B00, S03, 1
B00, Trade, 259012.050, 139, B00, S12, 1
B00, Trade, 259017.917, 140, B00, S22, 1
B00, Trade, 259023.217, 139, S19, B00, 1
B00, Trade, 259030.083, 131, S04, B00, 1
B00, Trade, 259033.600, 64, S20, B00, 1
B00, Trade, 259038.100, 140, B00, S25, 1
B00, Trade, 259047.867, 140, B00, S12, 1
B00, Trade, 259051.750, 140, B00, S20, 1
B00, Trade, 259053.017, 140, B00, S05, 1
B00, Trade, 259057.517, 140, B00, S23, 1
B00, Trade, 259064.783, 139, B00, S06, 1
B00, Trade, 259071.550, 138, B00, S28, 1
B00, Trade, 259077.100, 140, B00, S20, 1
B00, Trade, 259080.883, 113, S01, B00, 1
B00, Trade, 259089.750, 140, B00, S20, 1
B00, Trade, 259091.283, 138, B00, S21, 1
B00, Trade, 259093.200, 136, S19, B00, 1
B00, Trade, 259098.367, 140, B00, S14, 1
B00, Trade, 259105.383, 138, B00, S07, 1
B00, Trade, 259109.217, 140, B00, S25, 1
B00, Trade, 259116.917, 140, B00, S08, 1
B00, Trade, 259120.200, 140, B00, S18, 1
B00, Trade, 259124.400, 139, B00, S05, 1
B00, Trade, 259128.900, 139, B00, S06, 1
B00, Trade, 259136.567, 139, B00, S05, 1
B00, Trade, 259139.750, 139, B00, S16, 1
B00, Trade, 259142.083, 140, B00, S12, 1
B00, Trade, 259149.550, 140, B00, S28, 1
B00, Trade, 259153.517, 139, B00, S06, 1
B00, Trade, 259159.667, 140, B00, S00, 1
B00, Trade, 259166.167, 120, S20, B00, 1
B00, Trade, 259169.717, 140, B00, S09, 1
B00, Trade, 259172.033, 140, B00, S08, 1
B00, Trade, 259182.883, 140, B00, S00, 1
B00, Trade, 259185.850, 137, B00, S27, 1
B00, Trade, 259192.250, 139, B00, S27, 1
B00, Trade, 259199.483, 140, B00, S07, 1
B01, 100
B01, Trade, 258663.333, 140, B01, S07, 1
B01, Trade, 258664.367, 132, B01, S15, 1
B01, Trade, 258671.183, 140, B01, S17, 1
B01, Trade, 258678.833, 140, B01, S26, 1
B01, Trade, 258679.600, 139, B01, S03, 1
B01, Trade, 258685.183, 140, B01, S05, 1
B01, Trade, 258691.533, 101, B01, S07, 1
B01, Trade, 258696.950, 140, B01, S07, 1
B01, Trade, 258703.700, 140, B01, S09, 1
B01, Trade, 258704.117, 138, S11, B01, 1
B01, Trade, 258714.683, 140, B01, S25, 1
B01, Trade, 258723.267, 140, B01, S28, 1
B01, Trade, 258728.150, 126, B01, S24, 1
B01, Trade, 258733.633, 140, B01, S23, 1
B01, Trade, 258742.900, 140, B01, S23, 1
B01, Trade, 258749.833, 140, B01, S16, 1
B01, Trade, 258752.567, 140, B01, S09, 1
B01, Trade, 258756.383, 140, B01, S10, 1
B01, Trade, 258763.733, 140, B01, S24, 1
B01, Trade, 258768.333, 134, B01, S25, 1
B01, Trade, 258769.617, 102, B01, S00, 1
B01, Trade, 258777.567, 115, B01, S09, 1
B01, Trade, 258784.167, 68, B01, S25, 1
B01, Trade, 258786.650, 103, B01, S06, 1
B01, Trade, 258793.683, 133, B01, S26, 1
B01, Trade, 258798.717, 140, B01, S05, 1
B01, Trade, 258805.283, 135, B01, S26, 1
B01, Trade, 258806.850, 138, B01, S18, 1
B01, Trade, 258811.017, 133, B01, S25, 1
B01, Trade, 258816.000, 140, B01, S02, 1
