B00, 100
B00, Trade, 258634.550, 140, B00, S29, 1
B00, Trade, 258637.850, 135, B00, S09, 1
B00, Trade, 258644.350, 140, B00, S05, 1
B00, Trade, 258645.483, 140, B00, S00, 1
B00, Trade, 258650.583, 140, B00, S23, 1
B00, Trade, 258654.983, 140, B00, S11, 1
B00, Trade, 258664.417, 139, B00, S15, 1
B00, Trade, 258678.233, 139, B00, S02, 1
B00, Trade, 258683.033, 140, B00, S02, 1
B00, Trade, 258688.567, 127, B00, S29, 1
B00, Trade, 258698.317, 140, B00, S20, 1
B00, Trade, 258703.483, 77, B00, S09, 1
B00, Trade, 258710.517, 140, B00, S08, 1
B00, Trade, 258717.783, 106, B00, S11, 1
B00, Trade, 258719.717, 140, B00, S29, 1
B00, Trade, 258724.850, 138, B00, S22, 1
B00, Trade, 258732.217, 140, B00, S20, 1
B00, Trade, 258734.033, 138, S24, B00, 1
B00, Trade, 258741.083, 140, B00, S09, 1
B00, Trade, 258744.150, 134, B00, S01, 1
B00, Trade, 258757.450, 130, B00, S27, 1
B00, Trade, 258766.100, 102, B00, S10, 1
B00, Trade, 258767.667, 140, B00, S23, 1
B00, Trade, 258773.117, 76, B00, S01, 1
B00, Trade, 258776.917, 140, B00, S17, 1
B00, Trade, 258783.767, 140, B00, S16, 1
B00, Trade, 258789.667, 140, B00, S07, 1
B00, Trade, 258791.483, 140, B00, S08, 1
B00, Trade, 258799.367, 93, B00, S22, 1
B00, Trade, 258804.083, 93, B00, S25, 1
B00, Trade, 258807.983, 132, B00, S08, 1
B00, Trade, 258812.400, 140, B00, S08, 1
B00, Trade, 258818.533, 138, B00, S01, 1
B00, Trade, 258821.367, 140, B00, S16, 1
B00, Trade, 258825.250, 140, B00, S02, 1
B00, Trade, 258834.183, 140, B00, S11, 1
B00, Trade, 258837.933, 133, B00, S05, 1
B00, Trade, 258840.750, 140, B00, S22, 1
B00, Trade, 258846.500, 140, B00, S02, 1
B00, Trade, 258855.133, 140, B00, S22, 1
B00, Trade, 258859.900, 140, S21, B00, 1
B00, Trade, 258863.267, 127, B00, S27, 1
B00, Trade, 258868.467, 139, B00, S18, 1
B00, Trade, 258875.750, 129, B00, S02, 1
B00, Trade, 258883.867, 77, B00, S02, 1
B00, Trade, 258888.533, 140, B00, S19, 1
B00, Trade, 258896.533, 140, B00, S27, 1
B00, Trade, 258899.167, 140, B00, S14, 1
B00, Trade, 258904.817, 140, B00, S18, 1
B00, Trade, 258909.333, 140, B00, S16, 1
B00, Trade, 258915.200, 140, B00, S21, 1
B00, Trade, 258924.333, 140, B00, S02, 1
B00, Trade, 258931.467, 140, B00, S07, 1
B00, Trade, 258935.550, 102, B00, S11, 1
B00, Trade, 258940.967, 140, B00, S26, 1
B00, Trade, 258942.550, 140, B00, S02, 1
B00, Trade, 258949.050, 140, B00, S21, 1
B00, Trade, 258957.017, 60, S15, B00, 1
B00, Trade, 258964.850, 140, B00, S08, 1
B00, Trade, 258966.400, 136, B00, S23, 1
B00, Trade, 258975.183, 140, B00, S12, 1
B00, Trade, 258978.067, 139, B00, S06, 1
B00, Trade, 258984.567, 126, B00, S25, 1
B00, Trade, 258987.517, 108, B00, S13, 1
B00, Trade, 258997.533, 140, B00, S09, 1
B00, Trade, 259004.800, 82, B00, S09, 1
B00, Trade, 259008.700, 137, B00, S00, 1
B00, Trade, 259017.750, 65, B00, S15, 1
B00, Trade, 259021.650, 60, B00, S14, 1
B00, Trade, 259029.183, 140, B00, S27, 1
B00, Trade, 259035.333, 140, B00, S22, 1
B00, Trade, 259043.483, 140, B00, S11, 1
B00, Trade, 259051.783, 133, B00, S11, 1
B00, Trade, 259063.317, 73, B00, S08, 1
B00, Trade, 259069.350, 140, B00, S22, 1
B00, Trade, 259072.317, 139, S00, B00, 1
B00, Trade, 259082.567, 140, B00, S27, 1
B00, Trade, 259088.967, 140, B00, S23, 1
B00, Trade, 259093.850, 140, B00, S02, 1
B00, Trade, 259098.917, 123, B00, S28, 1
B00, Trade, 259105.167, 62, S22, B00, 1
B00, Trade, 259109.017, 140, B00, S10, 1
B00, Trade, 259113.367, 132, B00, S07, 1
B00, Trade, 259119.767, 83, B00, S07, 1
B00, Trade, 259124.183, 140, B00, S20, 1
B00, Trade, 259132.350, 140, B00, S21, 1
B00, Trade, 259134.633, 139, B00, S24, 1
B00, Trade, 259140.350, 140, S03, B00, 1
B00, Trade, 259145.750, 106, B00, S27, 1
B00, Trade, 259150.700, 135, B00, S04, 1
B00, Trade, 259154.317, 140, B00, S06, 1
B00, Trade, 259162.350, 140, B00, S11, 1
B00, Trade, 259165.667, 120, B00, S06, 1
B00, Trade, 259170.900, 139, B00, S09, 1
B00, Trade, 259175.000, 138, B00, S03, 1
B00, Trade, 259180.700, 137, B00, S11, 1
B00, Trade, 259182.133, 138, B00, S01, 1
B00, Trade, 259190.617, 139, B00, S26, 1
B00, Trade, 259196.533, 140, B00, S27, 1
B00, Trade, 259197.833, 140, B00, S07, 1
B01, 100
B01, Trade, 258634.850, 138, B01, S13, 1
B01, Trade, 258643.117, 135, S04, B01, 1
B01, Trade, 258651.150, 139, B01, S09, 1
B01, Trade, 258654.683, 138, B01, S22, 1
B01, Trade, 258661.967, 140, B01, S25, 1
B01, Trade, 258666.083, 135, S17, B01, 1
B01, Trade, 258673.800, 60, S17, B01, 1
B01, Trade, 258677.567, 60, S08, B01, 1
B01, Trade, 258678.550, 140, B01, S17, 1
B01, Trade, 258686.433, 139, B01, S12, 1
B01, Trade, 258691.550, 140, B01, S02, 1
B01, Trade, 258698.817, 139, B01, S08, 1
B01, Trade, 258702.883, 130, S21, B01, 1
B01, Trade, 258706.883, 140, B01, S13, 1
B01, Trade, 258711.983, 140, S18, B01, 1
B01, Trade, 258719.283, 140, B01, S25, 1
B01, Trade, 258723.133, 140, B01, S17, 1
B01, Trade, 258725.150, 140, B01, S03, 1
B01, Trade, 258734.833, 137, B01, S08, 1
B01, Trade, 258739.117, 140, B01, S27, 1
B01, Trade, 258744.017, 138, B01, S15, 1
B01, Trade, 258748.400, 95, S21, B01, 1
B01, Trade, 258750.367, 65, S16, B01, 1
B01, Trade, 258755.783, 139, B01, S11, 1
B01, Trade, 258763.933, 133, S17, B01, 1
B01, Trade, 258770.183, 139, B01, S10, 1
B01, Trade, 258778.667, 137, B01, S10, 1
B01, Trade, 258782.567, 140, B01, S06, 1
B01, Trade, 258785.133, 140, S00, B01, 1
B01, Trade, 258789.933, 140, B01, S02, 1
B01, Trade, 258794.500, 123, S19, B01, 1
B01, Trade, 258799.950, 140, B01, S08, 1
B01, Trade, 258808.367, 140, B01, S22, 1
B01, Trade, 258813.617, 140, B01, S29, 1
B01, Trade, 258820.167, 140, B01, S04, 1
B01, Trade, 258827.517, 138, S14, B01, 1
B01, Trade, 258831.800, 140, B01, S10, 1
B01, Trade, 258839.367, 140, B01, S09, 1
B01, Trade, 258841.267, 139, B01, S24, 1
B01, Trade, 258848.850, 131, S12, B01, 1
B01, Trade, 258859.683, 140, B01, S02, 1
B01, Trade, 258863.917, 126, S17, B01, 1
