B00, 100
B00, Trade, 258641.767, 121, B00, S25, 1
B00, Trade, 258646.267, 92, B00, S26, 1
B00, Trade, 258653.817, 106, B00, S20, 1
B00, Trade, 258661.867, 137, B00, S25, 1
B00, Trade, 258668.083, 113, B00, S26, 1
B00, Trade, 258672.983, 106, B00, S04, 1
B00, Trade, 258684.217, 122, B00, S25, 1
B00, Trade, 258687.950, 140, B00, S29, 1
B00, Trade, 258697.883, 124, B00, S00, 1
B00, Trade, 258699.683, 113, B00, S24, 1
B00, Trade, 258706.517, 126, B00, S26, 1
B00, Trade, 258712.867, 125, B00, S18, 1
B00, Trade, 258715.117, 121, B00, S04, 1
B00, Trade, 258720.417, 108, B00, S11, 1
B00, Trade, 258723.667, 136, B00, S12, 1
B00, Trade, 258731.883, 131, B00, S27, 1
B00, Trade, 258736.067, 113, B00, S25, 1
B00, Trade, 258744.233, 104, B00, S00, 1
B00, Trade, 258752.200, 99, B00, S28, 1
B00, Trade, 258754.833, 132, B00, S29, 1
B00, Trade, 258766.767, 113, B00, S19, 1
B00, Trade, 258769.083, 136, B00, S17, 1
B00, Trade, 258774.417, 126, B00, S09, 1
B00, Trade, 258783.150, 130, B00, S27, 1
B00, Trade, 258786.183, 109, B00, S10, 1
B00, Trade, 258792.567, 101, B00, S27, 1
B00, Trade, 258798.900, 140, B00, S14, 1
B00, Trade, 258805.167, 124, B00, S14, 1
B00, Trade, 258808.933, 128, B00, S24, 1
B00, Trade, 258818.850, 137, B00, S00, 1
B00, Trade, 258821.950, 131, B00, S26, 1
B00, Trade, 258826.000, 115, B00, S20, 1
B00, Trade, 258832.050, 121, B00, S27, 1
B00, Trade, 258837.983, 124, B00, S14, 1
B00, Trade, 258846.100, 97, B00, S22, 1
B00, Trade, 258851.417, 104, B00, S10, 1
B00, Trade, 258858.750, 126, B00, S10, 1
B00, Trade, 258864.667, 96, B00, S10, 1
B00, Trade, 258873.800, 133, B00, S28, 1
B00, Trade, 258875.900, 122, B00, S17, 1
B00, Trade, 258885.367, 118, B00, S20, 1
B00, Trade, 258887.717, 111, B00, S13, 1
B00, Trade, 258895.967, 120, B00, S28, 1
B00, Trade, 258903.033, 119, B00, S27, 1
B00, Trade, 258903.917, 138, B00, S26, 1
B00, Trade, 258909.150, 140, B00, S27, 1
B00, Trade, 258911.017, 140, B00, S19, 1
B00, Trade, 258918.817, 123, B00, S13, 1
B00, Trade, 258921.800, 117, B00, S21, 1
B00, Trade, 258927.433, 92, B00, S19, 1
B00, Trade, 258934.133, 128, B00, S29, 1
B00, Trade, 258941.083, 122, B00, S09, 1
B00, Trade, 258945.117, 132, B00, S26, 1
B00, Trade, 258949.067, 123, B00, S18, 1
B00, Trade, 258953.717, 133, B00, S05, 1
B00, Trade, 258959.117, 134, B00, S26, 1
B00, Trade, 258966.600, 115, B00, S13, 1
B00, Trade, 258968.417, 111, B00, S21, 1
B00, Trade, 258973.600, 105, B00, S19, 1
B00, Trade, 258979.483, 134, B00, S13, 1
B00, Trade, 258981.067, 131, B00, S28, 1
B00, Trade, 258990.667, 116, B00, S13, 1
B00, Trade, 258993.267, 122, B00, S11, 1
B00, Trade, 258997.533, 123, B00, S13, 1
B00, Trade, 259001.467, 139, B00, S14, 1
B00, Trade, 259010.567, 133, B00, S16, 1
B00, Trade, 259012.783, 129, B00, S27, 1
B00, Trade, 259017.883, 121, B00, S14, 1
B00, Trade, 259023.100, 132, B00, S04, 1
B00, Trade, 259033.183, 91, B00, S18, 1
B00, Trade, 259036.667, 130, B00, S13, 1
B00, Trade, 259044.683, 99, B00, S09, 1
B00, Trade, 259049.733, 133, B00, S22, 1
B00, Trade, 259051.533, 140, B00, S18, 1
B00, Trade, 259059.283, 133, B00, S20, 1
B00, Trade, 259065.783, 117, B00, S28, 1
B00, Trade, 259071.167, 129, B00, S11, 1
B00, Trade, 259075.083, 140, B00, S01, 1
B00, Trade, 259081.533, 126, B00, S11, 1
B00, Trade, 259086.400, 129, B00, S27, 1
B00, Trade, 259093.267, 137, B00, S21, 1
B00, Trade, 259102.983, 139, B00, S23, 1
B00, Trade, 259111.233, 140, B00, S07, 1
B00, Trade, 259116.250, 127, B00, S11, 1
B00, Trade, 259121.117, 136, B00, S06, 1
B00, Trade, 259126.233, 140, B00, S02, 1
B00, Trade, 259129.067, 140, B00, S21, 1
B00, Trade, 259133.867, 107, B00, S13, 1
B00, Trade, 259141.083, 101, B00, S10, 1
B00, Trade, 259145.600, 133, B00, S15, 1
B00, Trade, 259148.833, 105, B00, S27, 1
B00, Trade, 259154.933, 126, B00, S21, 1
B00, Trade, 259159.567, 107, B00, S13, 1
B00, Trade, 259162.933, 130, B00, S15, 1
B00, Trade, 259169.700, 100, B00, S26, 1
B00, Trade, 259175.933, 134, B00, S29, 1
B00, Trade, 259178.400, 91, B00, S12, 1
B00, Trade, 259183.250, 122, B00, S15, 1
B00, Trade, 259187.700, 106, B00, S14, 1
B00, Trade, 259196.117, 106, B00, S28, 1
B01, 100
B01, Trade, 258098.500, 120, B01, S01, 1
B01, Trade, 258103.617, 110, B01, S27, 1
B01, Trade, 258119.617, 76, B01, S27, 1
B01, Trade, 258121.867, 130, B01, S12, 1
B01, Trade, 258140.000, 118, B01, S14, 1
B01, Trade, 258152.133, 121, B01, S14, 1
B01, Trade, 258160.600, 119, S08, B01, 1
B01, Trade, 258192.467, 126, B01, S13, 1
B01, Trade, 258197.650, 125, S08, B01, 1
B01, Trade, 258206.017, 96, B01, S19, 1
B01, Trade, 258212.283, 109, B01, S00, 1
B01, Trade, 258236.567, 125, B01, S13, 1
B01, Trade, 258244.067, 128, B01, S10, 1
B01, Trade, 258253.717, 129, B01, S27, 1
B01, Trade, 258259.983, 98, B01, S13, 1
B01, Trade, 258265.000, 122, S07, B01, 1
B01, Trade, 258295.183, 129, S03, B01, 1
B01, Trade, 258300.050, 108, B01, S02, 1
B01, Trade, 258307.150, 93, B01, S06, 1
B01, Trade, 258315.667, 133, B01, S13, 1
B01, Trade, 258318.483, 116, B01, S13, 1
B01, Trade, 258329.317, 79, B01, S10, 1
B01, Trade, 258330.717, 83, B01, S09, 1
B01, Trade, 258331.767, 115, S17, B01, 1
B01, Trade, 258353.950, 119, S03, B01, 1
B01, Trade, 258363.150, 105, B01, S00, 1
B01, Trade, 258370.917, 91, B01, S19, 1
B01, Trade, 258383.650, 106, B01, S09, 1
B01, Trade, 258387.467, 110, B01, S15, 1
B01, Trade, 258393.667, 131, B01, S02, 1
B01, Trade, 258402.417, 95, B01, S27, 1
B01, Trade, 258447.183, 134, B01, S28, 1
B01, Trade, 258457.167, 116, B01, S25, 1
B01, Trade, 258463.133, 82, B01, S12, 1
B01, Trade, 258470.100, 110, B01, S14, 1
B01, Trade, 258477.667, 128, B01, S11, 1
B01, Trade, 258481.050, 88, B01, S18, 1
B01, Trade, 258499.833, 125, B01, S19, 1
B01, Trade, 258518.050, 123, B01, S27, 1
B01, Trade, 258524.967, 71, S05, B01, 1
B01, Trade, 258532.033, 115, B01, S22, 1
B01, Trade, 258540.750, 99, B01, S27, 1
B01, Trade, 258549.583, 64, B01, S13, 1
B01, Trade, 258555.867, 124, B01, S26, 1
B01, Trade, 258562.433, 120, B01, S27, 1
B01, Trade, 258565.067, 95, B01, S02, 1
B01, Trade, 258590.400, 107, B01, S04, 1
B01, Trade, 258593.583, 109, B01, S15, 1
B01, Trade, 258600.817, 109, S19, B01, 1
B01, Trade, 258624.200, 113, B01, S11, 1
B01, Trade, 258629.683, 131, B01, S15, 1
B01, Trade, 258640.100, 81, B01, S15, 1
B01, Trade, 258644.017, 95, B01, S19, 1
B01, Trade, 258646.750, 102, B01, S09, 1
B01, Trade, 258683.017, 108, B01, S27, 1
B01, Trade, 258686.600, 124, B01, S20, 1
B01, Trade, 258710.100, 129, B01, S06, 1
B01, Trade, 258714.983, 130, S05, B01, 1
B01, Trade, 258720.750, 112, B01, S24, 1
B01, Trade, 258741.650, 127, B01, S04, 1
B01, Trade, 258756.033, 102, B01, S24, 1
B01, Trade, 258760.167, 114, B01, S04, 1
B01, Trade, 258777.850, 124, B01, S18, 1
B01, Trade, 258787.017, 118, B01, S15, 1
B01, Trade, 258790.383, 120, B01, S19, 1
B01, Trade, 258791.317, 104, B01, S14, 1
B01, Trade, 258800.817, 125, B01, S26, 1
B01, Trade, 258816.950, 113, B01, S16, 1
B01, Trade, 258822.117, 130, B01, S23, 1
B01, Trade, 258829.950, 106, B01, S10, 1
B01, Trade, 258837.967, 134, B01, S13, 1
B01, Trade, 258845.000, 101, B01, S00, 1
B01, Trade, 258848.633, 113, S01, B01, 1
B01, Trade, 258854.367, 101, S04, B01, 1
B01, Trade, 258861.383, 111, B01, S29, 1
B01, Trade, 258863.767, 92, S08, B01, 1
B01, Trade, 258878.250, 110, B01, S14, 1
B01, Trade, 258936.967, 106, S23, B01, 1
B01, Trade, 258945.533, 123, B01, S12, 1
