B00, 100
B00, Trade, 258507.600, 103, B00, S11, 1
B00, Trade, 258508.617, 139, B00, S09, 1
B00, Trade, 258518.167, 136, S27, B00, 1
B00, Trade, 258527.133, 125, B00, S25, 1
B00, Trade, 258531.133, 84, B00, S25, 1
B00, Trade, 258538.867, 127, B00, S17, 1
B00, Trade, 258541.850, 139, B00, S03, 1
B00, Trade, 258546.567, 132, B00, S15, 1
B00, Trade, 258551.900, 109, S03, B00, 1
B00, Trade, 258557.100, 134, B00, S11, 1
B00, Trade, 258563.333, 108, B00, S11, 1
B00, Trade, 258566.167, 112, B00, S04, 1
B00, Trade, 258573.867, 129, S20, B00, 1
B00, Trade, 258575.083, 119, B00, S05, 1
B00, Trade, 258583.450, 124, B00, S10, 1
B00, Trade, 258590.283, 122, B00, S21, 1
B00, Trade, 258593.783, 110, B00, S10, 1
B00, Trade, 258602.033, 140, B00, S15, 1
B00, Trade, 258604.400, 90, B00, S19, 1
B00, Trade, 258614.733, 117, B00, S06, 1
B00, Trade, 258619.833, 107, B00, S11, 1
B00, Trade, 258627.117, 133, B00, S29, 1
B00, Trade, 258629.717, 60, S15, B00, 1
B00, Trade, 258634.267, 115, B00, S17, 1
B00, Trade, 258639.700, 102, B00, S01, 1
B00, Trade, 258648.533, 140, B00, S28, 1
B00, Trade, 258652.383, 125, B00, S19, 1
B00, Trade, 258658.033, 134, B00, S00, 1
B00, Trade, 258666.483, 102, B00, S24, 1
B00, Trade, 258673.083, 82, B00, S04, 1
B00, Trade, 258676.750, 63, S10, B00, 1
B00, Trade, 258703.133, 121, B00, S22, 1
B00, Trade, 258709.933, 117, S21, B00, 1
B00, Trade, 258713.000, 104, B00, S22, 1
B00, Trade, 258720.167, 129, B00, S06, 1
B00, Trade, 258729.317, 138, B00, S17, 1
B00, Trade, 258735.683, 138, S14, B00, 1
B00, Trade, 258744.367, 118, S14, B00, 1
B00, Trade, 258749.550, 102, S21, B00, 1
B00, Trade, 258754.867, 83, S26, B00, 1
B00, Trade, 258771.317, 140, B00, S06, 1
B00, Trade, 258779.217, 132, B00, S11, 1
B00, Trade, 258794.067, 136, B00, S04, 1
B00, Trade, 258802.417, 125, S21, B00, 1
B00, Trade, 258812.800, 135, B00, S08, 1
B00, Trade, 258816.350, 106, B00, S01, 1
B00, Trade, 258823.733, 137, S27, B00, 1
B00, Trade, 258829.817, 129, S21, B00, 1
B00, Trade, 258834.633, 138, S26, B00, 1
B00, Trade, 258840.533, 70, S22, B00, 1
B00, Trade, 258854.033, 137, B00, S25, 1
B00, Trade, 258863.650, 133, S00, B00, 1
B00, Trade, 258871.500, 90, B00, S12, 1
B00, Trade, 258873.333, 125, S20, B00, 1
B00, Trade, 258881.667, 81, S29, B00, 1
B00, Trade, 258886.417, 61, S23, B00, 1
B00, Trade, 258895.517, 134, B00, S28, 1
B00, Trade, 258898.833, 132, S00, B00, 1
B00, Trade, 258904.050, 96, B00, S15, 1
B00, Trade, 258908.200, 101, B00, S06, 1
B00, Trade, 258915.350, 125, B00, S17, 1
B00, Trade, 258920.800, 116, B00, S19, 1
B00, Trade, 258935.233, 108, B00, S19, 1
B00, Trade, 258938.400, 137, B00, S04, 1
B00, Trade, 258944.800, 60, S12, B00, 1
B00, Trade, 258949.333, 119, B00, S16, 1
B00, Trade, 258954.833, 120, B00, S18, 1
B00, Trade, 258967.717, 126, B00, S05, 1
B00, Trade, 258972.333, 111, B00, S04, 1
B00, Trade, 258982.850, 130, B00, S24, 1
B00, Trade, 258995.300, 118, B00, S08, 1
B00, Trade, 259004.717, 118, B00, S24, 1
B00, Trade, 259012.583, 128, S00, B00, 1
B00, Trade, 259026.617, 82, B00, S22, 1
B00, Trade, 259036.617, 136, B00, S10, 1
B00, Trade, 259043.600, 140, B00, S07, 1
B00, Trade, 259048.017, 121, B00, S17, 1
B00, Trade, 259058.083, 117, S20, B00, 1
B00, Trade, 259061.350, 60, S04, B00, 1
B00, Trade, 259062.483, 60, S04, B00, 1
B00, Trade, 259069.750, 140, B00, S26, 1
B00, Trade, 259073.483, 134, B00, S06, 1
B00, Trade, 259083.167, 139, S27, B00, 1
B00, Trade, 259086.633, 124, B00, S12, 1
B00, Trade, 259096.817, 132, B00, S25, 1
B00, Trade, 259099.867, 60, S11, B00, 1
B00, Trade, 259106.083, 139, B00, S10, 1
B00, Trade, 259117.583, 138, S13, B00, 1
B00, Trade, 259120.617, 63, S04, B00, 1
B00, Trade, 259121.967, 75, S02, B00, 1
B00, Trade, 259141.817, 84, B00, S24, 1
B00, Trade, 259145.817, 95, S00, B00, 1
B00, Trade, 259152.183, 134, S26, B00, 1
B00, Trade, 259157.567, 140, S14, B00, 1
B00, Trade, 259162.317, 88, B00, S10, 1
B00, Trade, 259163.550, 101, B00, S09, 1
B00, Trade, 259174.683, 138, B00, S15, 1
B00, Trade, 259180.983, 66, S12, B00, 1
B00, Trade, 259188.167, 121, B00, S28, 1
B00, Trade, 259192.583, 130, B00, S01, 1
B01, 100
B01, Trade, 258323.217, 68, S12, B01, 1
B01, Trade, 258338.117, 93, B01, S19, 1
B01, Trade, 258354.083, 116, S26, B01, 1
B01, Trade, 258357.450, 60, S26, B01, 1
B01, Trade, 258369.867, 104, B01, S04, 1
B01, Trade, 258382.433, 92, B01, S29, 1
B01, Trade, 258395.917, 103, B01, S04, 1
B01, Trade, 258404.667, 95, B01, S19, 1
B01, Trade, 258406.450, 129, S20, B01, 1
B01, Trade, 258426.233, 122, B01, S11, 1
B01, Trade, 258434.167, 125, B01, S11, 1
B01, Trade, 258445.767, 63, S04, B01, 1
B01, Trade, 258451.517, 102, S00, B01, 1
B01, Trade, 258458.167, 134, B01, S01, 1
B01, Trade, 258461.500, 137, S29, B01, 1
B01, Trade, 258465.267, 126, B01, S16, 1
B01, Trade, 258480.683, 135, B01, S25, 1
B01, Trade, 258486.217, 98, B01, S28, 1
B01, Trade, 258487.517, 125, B01, S17, 1
B01, Trade, 258503.550, 123, S23, B01, 1
B01, Trade, 258527.000, 135, B01, S06, 1
B01, Trade, 258539.450, 105, B01, S28, 1
B01, Trade, 258546.433, 138, B01, S04, 1
B01, Trade, 258548.267, 91, B01, S15, 1
B01, Trade, 258558.767, 140, B01, S06, 1
B01, Trade, 258566.800, 140, B01, S18, 1
B01, Trade, 258576.467, 131, B01, S25, 1
B01, Trade, 258578.817, 131, B01, S19, 1
B01, Trade, 258583.767, 119, B01, S08, 1
B01, Trade, 258590.567, 95, B01, S22, 1
B01, Trade, 258605.000, 122, B01, S29, 1
B01, Trade, 258609.817, 118, B01, S20, 1
B01, Trade, 258618.533, 111, B01, S17, 1
B01, Trade, 258629.050, 63, B01, S01, 1
B01, Trade, 258640.033, 104, B01, S11, 1
B01, Trade, 258658.583, 129, B01, S28, 1
B01, Trade, 258670.817, 125, S23, B01, 1
B01, Trade, 258678.000, 66, S14, B01, 1
B01, Trade, 258679.133, 81, S22, B01, 1
