B00, 100
B00, Trade, 257677.617, 109, B00, S25, 1
B00, Trade, 257683.783, 125, S29, B00, 1
B00, Trade, 257719.150, 105, B00, S20, 1
B00, Trade, 257728.650, 128, B00, S03, 1
B00, Trade, 257745.900, 135, B00, S11, 1
B00, Trade, 257747.750, 117, B00, S27, 1
B00, Trade, 257763.800, 121, B00, S26, 1
B00, Trade, 257773.433, 108, B00, S10, 1
B00, Trade, 257783.917, 113, B00, S18, 1
B00, Trade, 257792.383, 125, B00, S10, 1
B00, Trade, 257816.967, 120, B00, S16, 1
B00, Trade, 257820.517, 112, B00, S27, 1
B00, Trade, 257841.533, 120, B00, S27, 1
B00, Trade, 257857.317, 77, B00, S27, 1
B00, Trade, 257861.050, 111, B00, S18, 1
B00, Trade, 257889.917, 136, B00, S05, 1
B00, Trade, 257944.900, 125, B00, S29, 1
B00, Trade, 257952.550, 107, B00, S25, 1
B00, Trade, 257959.533, 106, B00, S26, 1
B00, Trade, 257977.233, 124, B00, S20, 1
B00, Trade, 257989.000, 121, B00, S17, 1
B00, Trade, 257992.550, 91, S04, B00, 1
B00, Trade, 258002.983, 107, B00, S14, 1
B00, Trade, 258011.867, 126, B00, S23, 1
B00, Trade, 258026.983, 117, B00, S16, 1
B00, Trade, 258033.650, 113, B00, S02, 1
B00, Trade, 258055.917, 114, B00, S25, 1
B00, Trade, 258059.883, 103, B00, S16, 1
B00, Trade, 258070.883, 111, B00, S11, 1
B00, Trade, 258076.567, 87, B00, S27, 1
B00, Trade, 258079.867, 123, B00, S27, 1
B00, Trade, 258134.100, 129, B00, S14, 1
B00, Trade, 258137.917, 111, B00, S02, 1
B00, Trade, 258144.750, 122, B00, S03, 1
B00, Trade, 258182.267, 105, B00, S23, 1
B00, Trade, 258197.500, 105, B00, S22, 1
B00, Trade, 258198.067, 131, B00, S29, 1
B00, Trade, 258210.133, 110, B00, S28, 1
B00, Trade, 258232.183, 117, S06, B00, 1
B00, Trade, 258262.967, 124, B00, S18, 1
B00, Trade, 258275.433, 91, S25, B00, 1
B00, Trade, 258300.950, 128, B00, S20, 1
B00, Trade, 258312.867, 100, B00, S10, 1
B00, Trade, 258327.083, 124, B00, S14, 1
B00, Trade, 258352.650, 135, B00, S20, 1
B00, Trade, 258357.983, 127, B00, S28, 1
B00, Trade, 258387.750, 108, B00, S12, 1
B00, Trade, 258402.217, 123, B00, S23, 1
B00, Trade, 258442.950, 133, S08, B00, 1
B00, Trade, 258444.033, 118, B00, S11, 1
B00, Trade, 258449.750, 130, B00, S23, 1
B00, Trade, 258476.017, 109, B00, S02, 1
B00, Trade, 258479.283, 118, B00, S04, 1
B00, Trade, 258485.700, 110, B00, S28, 1
B00, Trade, 258495.450, 79, B00, S11, 1
B00, Trade, 258510.500, 127, B00, S26, 1
B00, Trade, 258517.900, 113, B00, S12, 1
B00, Trade, 258522.033, 127, S09, B00, 1
B00, Trade, 258533.600, 81, B00, S06, 1
B00, Trade, 258537.767, 127, B00, S06, 1
B00, Trade, 258558.200, 114, B00, S20, 1
B00, Trade, 258578.983, 118, B00, S02, 1
B00, Trade, 258608.783, 99, B00, S19, 1
B00, Trade, 258616.717, 113, B00, S12, 1
B00, Trade, 258641.767, 131, B00, S02, 1
B00, Trade, 258680.733, 65, S20, B00, 1
B00, Trade, 258687.183, 105, B00, S22, 1
B00, Trade, 258692.150, 124, B00, S26, 1
B00, Trade, 258699.017, 123, B00, S29, 1
B00, Trade, 258705.017, 97, B00, S19, 1
B00, Trade, 258736.500, 121, B00, S16, 1
B00, Trade, 258779.450, 117, B00, S14, 1
B00, Trade, 258798.850, 133, B00, S12, 1
B00, Trade, 258812.900, 92, S13, B00, 1
B00, Trade, 258817.933, 123, B00, S17, 1
B00, Trade, 258830.050, 107, B00, S05, 1
B00, Trade, 258831.600, 110, B00, S17, 1
B00, Trade, 258856.750, 125, B00, S20, 1
B00, Trade, 258875.517, 119, B00, S03, 1
B00, Trade, 258891.433, 100, B00, S05, 1
B00, Trade, 258895.617, 117, B00, S20, 1
B00, Trade, 258896.567, 121, B00, S26, 1
B00, Trade, 258901.683, 130, S22, B00, 1
B00, Trade, 258910.200, 110, B00, S06, 1
B00, Trade, 258915.383, 100, B00, S28, 1
B00, Trade, 258926.567, 123, B00, S07, 1
B00, Trade, 258993.983, 119, B00, S02, 1
B00, Trade, 258997.517, 115, B00, S12, 1
B00, Trade, 259003.900, 134, B00, S23, 1
B00, Trade, 259023.817, 130, B00, S05, 1
B00, Trade, 259034.150, 123, B00, S04, 1
B00, Trade, 259046.967, 113, B00, S27, 1
B00, Trade, 259084.917, 106, B00, S29, 1
B00, Trade, 259101.167, 114, B00, S23, 1
B00, Trade, 259102.850, 111, S25, B00, 1
B00, Trade, 259112.417, 124, B00, S16, 1
B00, Trade, 259118.117, 86, B00, S16, 1
B00, Trade, 259138.550, 129, B00, S07, 1
B00, Trade, 259154.067, 86, S09, B00, 1
B00, Trade, 259197.917, 122, B00, S23, 1
B01, 100
B01, Trade, 258643.183, 120, B01, S14, 1
B01, Trade, 258646.133, 133, B01, S25, 1
B01, Trade, 258652.333, 138, S07, B01, 1
B01, Trade, 258657.567, 131, S19, B01, 1
B01, Trade, 258659.567, 132, B01, S18, 1
B01, Trade, 258666.800, 138, B01, S18, 1
B01, Trade, 258673.283, 133, B01, S13, 1
B01, Trade, 258676.417, 118, S05, B01, 1
B01, Trade, 258690.433, 131, B01, S05, 1
B01, Trade, 258696.100, 124, B01, S03, 1
B01, Trade, 258701.050, 140, B01, S22, 1
B01, Trade, 258705.133, 96, S28, B01, 1
B01, Trade, 258711.283, 136, B01, S26, 1
B01, Trade, 258715.483, 140, B01, S10, 1
B01, Trade, 258729.750, 109, B01, S17, 1
B01, Trade, 258731.233, 127, S12, B01, 1
B01, Trade, 258735.650, 130, B01, S12, 1
B01, Trade, 258743.667, 108, B01, S03, 1
B01, Trade, 258746.217, 138, B01, S07, 1
B01, Trade, 258749.017, 123, S08, B01, 1
B01, Trade, 258757.150, 140, B01, S02, 1
B01, Trade, 258762.983, 118, B01, S07, 1
B01, Trade, 258768.300, 131, B01, S20, 1
B01, Trade, 258772.750, 134, B01, S03, 1
B01, Trade, 258778.767, 129, B01, S19, 1
B01, Trade, 258781.533, 116, S22, B01, 1
B01, Trade, 258786.567, 136, B01, S12, 1
B01, Trade, 258790.467, 136, B01, S12, 1
