B00, 100
B00, Trade, 258677.383, 140, B00, S15, 1
B00, Trade, 258680.550, 118, B00, S27, 1
B00, Trade, 258687.350, 140, B00, S08, 1
B00, Trade, 258690.433, 121, B00, S07, 1
B00, Trade, 258696.383, 112, B00, S27, 1
B00, Trade, 258701.667, 140, B00, S01, 1
B00, Trade, 258706.733, 139, B00, S08, 1
B00, Trade, 258711.967, 100, B00, S14, 1
B00, Trade, 258717.883, 140, B00, S10, 1
B00, Trade, 258722.117, 124, B00, S01, 1
B00, Trade, 258726.517, 140, B00, S14, 1
B00, Trade, 258730.367, 135, B00, S27, 1
B00, Trade, 258736.633, 140, B00, S27, 1
B00, Trade, 258743.033, 122, B00, S10, 1
B00, Trade, 258746.183, 140, B00, S09, 1
B00, Trade, 258755.550, 140, B00, S27, 1
B00, Trade, 258760.117, 119, B00, S21, 1
B00, Trade, 258762.700, 130, B00, S14, 1
B00, Trade, 258764.217, 125, B00, S19, 1
B00, Trade, 258773.033, 133, S09, B00, 1
B00, Trade, 258778.283, 140, B00, S06, 1
B00, Trade, 258780.867, 140, B00, S10, 1
B00, Trade, 258785.617, 127, B00, S06, 1
B00, Trade, 258790.033, 140, B00, S27, 1
B00, Trade, 258794.567, 140, B00, S09, 1
B00, Trade, 258803.133, 140, B00, S08, 1
B00, Trade, 258807.283, 124, B00, S04, 1
B00, Trade, 258813.733, 121, B00, S17, 1
B00, Trade, 258818.517, 127, B00, S17, 1
B00, Trade, 258821.850, 132, B00, S17, 1
B00, Trade, 258826.333, 140, B00, S11, 1
B00, Trade, 258831.050, 140, B00, S00, 1
B00, Trade, 258845.100, 140, B00, S12, 1
B00, Trade, 258848.983, 103, B00, S27, 1
B00, Trade, 258851.283, 110, B00, S06, 1
B00, Trade, 258856.083, 136, B00, S27, 1
B00, Trade, 258860.833, 117, B00, S02, 1
B00, Trade, 258866.417, 121, B00, S04, 1
B00, Trade, 258873.717, 140, B00, S19, 1
B00, Trade, 258876.050, 135, S11, B00, 1
B00, Trade, 258882.283, 140, B00, S25, 1
B00, Trade, 258886.533, 112, B00, S21, 1
B00, Trade, 258894.000, 130, B00, S13, 1
B00, Trade, 258896.183, 136, B00, S07, 1
B00, Trade, 258903.317, 140, B00, S14, 1
B00, Trade, 258912.867, 140, B00, S24, 1
B00, Trade, 258914.967, 88, B00, S08, 1
B00, Trade, 258922.367, 134, B00, S01, 1
B00, Trade, 258930.050, 75, B00, S18, 1
B00, Trade, 258933.217, 92, B00, S13, 1
B00, Trade, 258937.633, 140, B00, S04, 1
B00, Trade, 258941.233, 129, B00, S12, 1
B00, Trade, 258946.833, 137, B00, S06, 1
