B00, 100
B00, Trade, 258633.933, 140, B00, S29, 1
B00, Trade, 258637.100, 140, B00, S04, 1
B00, Trade, 258638.900, 140, B00, S02, 1
B00, Trade, 258643.850, 99, B00, S25, 1
B00, Trade, 258651.117, 140, B00, S25, 1
B00, Trade, 258659.467, 140, B00, S14, 1
B00, Trade, 258662.000, 140, B00, S04, 1
B00, Trade, 258667.550, 140, B00, S15, 1
B00, Trade, 258676.200, 140, B00, S08, 1
B00, Trade, 258681.900, 123, B00, S20, 1
B00, Trade, 258693.500, 104, B00, S07, 1
B00, Trade, 258696.950, 84, B00, S26, 1
B00, Trade, 258700.583, 140, B00, S27, 1
B00, Trade, 258706.317, 140, B00, S06, 1
B00, Trade, 258714.883, 60, S22, B00, 1
B00, Trade, 258718.083, 62, S04, B00, 1
B00, Trade, 258723.383, 91, B00, S10, 1
B00, Trade, 258725.483, 84, B00, S10, 1
B00, Trade, 258735.000, 114, B00, S10, 1
B00, Trade, 258742.233, 140, B00, S05, 1
B00, Trade, 258748.400, 115, B00, S17, 1
B00, Trade, 258752.550, 134, B00, S10, 1
B00, Trade, 258763.600, 120, B00, S17, 1
B00, Trade, 258767.233, 97, B00, S17, 1
B00, Trade, 258776.967, 96, B00, S17, 1
B00, Trade, 258780.150, 140, B00, S01, 1
B00, Trade, 258782.583, 140, B00, S28, 1
B00, Trade, 258789.783, 102, B00, S16, 1
B00, Trade, 258799.117, 140, B00, S24, 1
B00, Trade, 258801.100, 108, B00, S01, 1
B00, Trade, 258808.867, 140, S27, B00, 1
B00, Trade, 258810.650, 125, S13, B00, 1
B00, Trade, 258819.583, 134, B00, S00, 1
B00, Trade, 258826.817, 140, B00, S24, 1
B00, Trade, 258828.433, 140, B00, S05, 1
B00, Trade, 258833.150, 140, B00, S11, 1
B00, Trade, 258838.400, 60, S06, B00, 1
B00, Trade, 258843.817, 140, B00, S16, 1
B00, Trade, 258845.867, 138, B00, S24, 1
B00, Trade, 258851.000, 117, B00, S10, 1
B00, Trade, 258857.983, 140, B00, S17, 1
B00, Trade, 258867.967, 138, B00, S01, 1
B00, Trade, 258871.600, 125, B00, S24, 1
B00, Trade, 258879.100, 67, B00, S10, 1
B00, Trade, 258883.117, 135, B00, S20, 1
B00, Trade, 258889.400, 99, B00, S06, 1
B00, Trade, 258891.217, 140, B00, S25, 1
B00, Trade, 258895.217, 140, B00, S25, 1
B00, Trade, 258902.583, 79, B00, S24, 1
B00, Trade, 258905.717, 140, B00, S07, 1
B00, Trade, 258912.617, 69, B00, S24, 1
B00, Trade, 258919.367, 114, B00, S16, 1
B00, Trade, 258926.267, 65, B00, S29, 1
B00, Trade, 258931.283, 60, S00, B00, 1
B00, Trade, 258940.083, 140, B00, S26, 1
B00, Trade, 258944.050, 116, B00, S17, 1
B00, Trade, 258952.100, 135, S22, B00, 1
B00, Trade, 258966.217, 60, S00, B00, 1
B00, Trade, 258968.683, 116, B00, S01, 1
B00, Trade, 258973.817, 140, B00, S22, 1
B00, Trade, 258978.100, 114, B00, S26, 1
B00, Trade, 258984.667, 140, B00, S00, 1
B00, Trade, 258989.283, 103, B00, S01, 1
B00, Trade, 258993.167, 138, B00, S07, 1
B00, Trade, 258999.867, 140, B00, S24, 1
B00, Trade, 259002.950, 108, B00, S01, 1
B00, Trade, 259013.267, 140, B00, S15, 1
B00, Trade, 259015.283, 133, S13, B00, 1
B00, Trade, 259021.550, 140, B00, S15, 1
B00, Trade, 259024.517, 135, B00, S10, 1
B00, Trade, 259029.583, 140, B00, S20, 1
B00, Trade, 259030.833, 140, B00, S16, 1
B00, Trade, 259039.500, 60, S24, B00, 1
B00, Trade, 259042.950, 80, B00, S06, 1
B00, Trade, 259047.917, 140, B00, S09, 1
B00, Trade, 259054.417, 140, B00, S26, 1
B00, Trade, 259056.533, 94, B00, S05, 1
B00, Trade, 259064.083, 109, B00, S01, 1
B00, Trade, 259069.700, 85, B00, S15, 1
B00, Trade, 259075.433, 140, B00, S25, 1
B00, Trade, 259078.883, 125, B00, S24, 1
B00, Trade, 259087.933, 140, B00, S15, 1
B00, Trade, 259090.383, 140, B00, S28, 1
B00, Trade, 259096.317, 140, S08, B00, 1
B00, Trade, 259101.200, 135, S18, B00, 1
B00, Trade, 259103.900, 124, B00, S27, 1
B00, Trade, 259113.800, 140, B00, S13, 1
B00, Trade, 259120.783, 140, B00, S22, 1
B00, Trade, 259126.417, 80, B00, S24, 1
B00, Trade, 259139.167, 117, B00, S15, 1
B00, Trade, 259139.550, 116, B00, S23, 1
B00, Trade, 259147.967, 140, B00, S26, 1
B00, Trade, 259152.500, 140, B00, S14, 1
B00, Trade, 259153.867, 131, B00, S20, 1
B00, Trade, 259166.083, 140, B00, S20, 1
B00, Trade, 259173.967, 113, B00, S21, 1
B00, Trade, 259178.517, 140, B00, S08, 1
B00, Trade, 259186.450, 64, S23, B00, 1
B00, Trade, 259190.633, 126, B00, S02, 1
B00, Trade, 259192.650, 121, B00, S20, 1
B01, 100
B01, Trade, 258370.867, 120, B01, S10, 1
B01, Trade, 258382.600, 130, S09, B01, 1
B01, Trade, 258396.817, 125, B01, S01, 1
B01, Trade, 258399.800, 90, B01, S26, 1
B01, Trade, 258406.167, 138, B01, S05, 1
B01, Trade, 258412.367, 75, B01, S19, 1
B01, Trade, 258417.900, 116, B01, S17, 1
B01, Trade, 258422.250, 124, S09, B01, 1
B01, Trade, 258426.733, 98, B01, S15, 1
B01, Trade, 258428.300, 83, S14, B01, 1
B01, Trade, 258432.633, 72, S26, B01, 1
B01, Trade, 258442.450, 139, B01, S05, 1
B01, Trade, 258455.883, 105, B01, S02, 1
B01, Trade, 258466.083, 93, B01, S01, 1
B01, Trade, 258469.667, 108, B01, S24, 1
B01, Trade, 258477.317, 60, S14, B01, 1
B01, Trade, 258486.833, 104, S23, B01, 1
B01, Trade, 258498.533, 122, B01, S12, 1
B01, Trade, 258502.767, 123, S14, B01, 1
B01, Trade, 258514.817, 128, S04, B01, 1
B01, Trade, 258521.800, 115, S14, B01, 1
B01, Trade, 258523.583, 114, S29, B01, 1
B01, Trade, 258533.100, 114, B01, S26, 1
B01, Trade, 258539.633, 112, B01, S23, 1
B01, Trade, 258547.300, 112, B01, S26, 1
B01, Trade, 258570.667, 69, S17, B01, 1
B01, Trade, 258587.733, 86, B01, S19, 1
B01, Trade, 258593.400, 111, B01, S20, 1
B01, Trade, 258605.483, 134, B01, S26, 1
B01, Trade, 258616.200, 133, B01, S02, 1
B01, Trade, 258623.050, 60, S26, B01, 1
B01, Trade, 258632.400, 81, B01, S25, 1
B01, Trade, 258645.817, 60, S13, B01, 1
B01, Trade, 258660.250, 138, B01, S17, 1
B01, Trade, 258670.417, 132, S04, B01, 1
B01, Trade, 258678.433, 100, B01, S25, 1
B01, Trade, 258683.033, 122, S28, B01, 1
B01, Trade, 258688.733, 122, B01, S24, 1
B01, Trade, 258691.967, 119, S08, B01, 1
B01, Trade, 258703.333, 136, S21, B01, 1
B01, Trade, 258707.367, 129, B01, S05, 1
B01, Trade, 258711.567, 136, B01, S10, 1
B01, Trade, 258717.233, 97, B01, S02, 1
B01, Trade, 258722.300, 100, S27, B01, 1
B01, Trade, 258729.683, 60, S08, B01, 1
B01, Trade, 258735.800, 120, S23, B01, 1
B01, Trade, 258760.183, 127, S23, B01, 1
B01, Trade, 258767.883, 66, B01, S16, 1
B01, Trade, 258773.617, 104, B01, S01, 1
B01, Trade, 258776.867, 104, B01, S05, 1
B01, Trade, 258789.017, 127, S13, B01, 1
B01, Trade, 258789.667, 119, B01, S19, 1
B01, Trade, 258804.950, 117, S13, B01, 1
B01, Trade, 258810.100, 133, S14, B01, 1
B01, Trade, 258819.917, 123, B01, S15, 1
B01, Trade, 258837.417, 60, B01, S04, 1
B01, Trade, 258848.533, 138, S23, B01, 1
B01, Trade, 258853.633, 103, B01, S17, 1
B01, Trade, 258860.233, 103, B01, S05, 1
B01, Trade, 258864.283, 115, S23, B01, 1
B01, Trade, 258874.200, 111, S08, B01, 1
B01, Trade, 258875.350, 60, S18, B01, 1
B01, Trade, 258879.667, 71, S21, B01, 1
B01, Trade, 258886.500, 125, B01, S10, 1
B01, Trade, 258891.417, 140, B01, S17, 1
B01, Trade, 258902.767, 111, S18, B01, 1
B01, Trade, 258913.283, 117, S04, B01, 1
B01, Trade, 258929.717, 66, S09, B01, 1
B01, Trade, 258932.250, 60, S23, B01, 1
B01, Trade, 258945.150, 104, B01, S25, 1
B01, Trade, 258946.667, 114, S04, B01, 1
B01, Trade, 258950.967, 95, B01, S05, 1
B01, Trade, 258960.167, 64, S14, B01, 1
B01, Trade, 258969.383, 80, B01, S24, 1
B01, Trade, 258975.833, 133, B01, S10, 1
B01, Trade, 258976.767, 117, S07, B01, 1
B01, Trade, 258995.283, 111, B01, S06, 1
B01, Trade, 259001.933, 129, B01, S13, 1
B01, Trade, 259002.033, 130, S04, B01, 1
B01, Trade, 259010.200, 80, S08, B01, 1
B01, Trade, 259019.250, 105, S00, B01, 1
B01, Trade, 259027.200, 118, S14, B01, 1
B01, Trade, 259035.850, 62, S06, B01, 1
B01, Trade, 259043.583, 83, S23, B01, 1
B01, Trade, 259058.317, 140, B01, S02, 1
B01, Trade, 259071.267, 101, S12, B01, 1
B01, Trade, 259081.167, 128, B01, S08, 1
B01, Trade, 259100.250, 138, B01, S25, 1
