Trd, 430619.200, 91
Trd, 430620.283, 92
Trd, 430621.250, 91
Trd, 430621.683, 98
Trd, 430621.917, 100
Trd, 430622.633, 109
Trd, 430622.950, 115
Trd, 430623.250, 86
Trd, 430623.833, 93
Trd, 430625.533, 104
Trd, 430627.783, 109
Trd, 430628.683, 101
Trd, 430628.950, 101
Trd, 430629.450, 96
Trd, 430630.933, 93
Trd, 430631.967, 104
Trd, 430632.033, 106
Trd, 430632.900, 91
Trd, 430634.067, 92
Trd, 430635.633, 90
Trd, 430635.867, 97
Trd, 430636.183, 97
Trd, 430636.350, 99
Trd, 430636.633, 90
Trd, 430637.083, 103
Trd, 430637.500, 106
Trd, 430637.800, 97
Trd, 430639.333, 91
Trd, 430640.617, 87
Trd, 430642.500, 109
Trd, 430644.933, 109
Trd, 430647.750, 104
Trd, 430647.850, 112
Trd, 430649.300, 104
Trd, 430649.400, 108
Trd, 430649.533, 105
Trd, 430649.817, 101
Trd, 430650.950, 95
Trd, 430651.950, 114
Trd, 430653.117, 106
Trd, 430653.133, 106
Trd, 430654.083, 105
Trd, 430655.350, 107
Trd, 430655.600, 100
Trd, 430656.033, 98
Trd, 430656.083, 92
Trd, 430656.667, 86
Trd, 430656.800, 92
Trd, 430658.683, 105
Trd, 430661.333, 109
Trd, 430661.783, 100
Trd, 430662.283, 95
Trd, 430662.667, 106
Trd, 430663.083, 94
Trd, 430663.317, 87
Trd, 430663.917, 96
Trd, 430666.083, 108
Trd, 430666.383, 112
Trd, 430667.617, 115
Trd, 430669.117, 108
Trd, 430669.200, 101
Trd, 430669.833, 101
Trd, 430671.033, 102
Trd, 430672.017, 106
Trd, 430673.817, 95
Trd, 430674.383, 108
Trd, 430674.433, 102
Trd, 430677.617, 101
Trd, 430677.800, 106
Trd, 430678.200, 108
Trd, 430678.600, 104
Trd, 430678.750, 98
Trd, 430678.850, 93
Trd, 430679.500, 109
Trd, 430679.767, 115
Trd, 430680.733, 105
Trd, 430681.217, 97
Trd, 430681.600, 108
Trd, 430682.667, 97
Trd, 430682.767, 117
Trd, 430683.317, 116
Trd, 430684.167, 95
Trd, 430684.500, 104
Trd, 430687.717, 106
Trd, 430688.300, 101
Trd, 430689.150, 95
Trd, 430689.783, 93
Trd, 430691.100, 91
Trd, 430691.333, 106
Trd, 430691.750, 103
Trd, 430692.550, 96
Trd, 430692.900, 96
Trd, 430693.083, 92
Trd, 430694.033, 90
Trd, 430694.817, 99
Trd, 430695.200, 104
Trd, 430695.450, 114
Trd, 430697.367, 86
Trd, 430697.433, 85
Trd, 430698.500, 113
Trd, 430698.667, 99
Trd, 430699.100, 105
Trd, 430699.717, 115
Trd, 430700.667, 118
Trd, 430700.817, 125
Trd, 430701.500, 95
Trd, 430702.850, 109
Trd, 430703.733, 109
Trd, 430704.467, 108
Trd, 430706.200, 95
Trd, 430707.283, 103
Trd, 430707.717, 106
Trd, 430709.350, 101
Trd, 430710.833, 100
Trd, 430711.533, 109
Trd, 430713.083, 109
Trd, 430714.650, 112
Trd, 430715.200, 104
Trd, 430715.233, 101
Trd, 430716.033, 105
Trd, 430716.567, 113
Trd, 430718.150, 108
Trd, 430718.183, 110
Trd, 430718.500, 98
Trd, 430719.033, 95
Trd, 430719.950, 113
Trd, 430720.350, 105
Trd, 430721.650, 105
Trd, 430722.067, 93
Trd, 430723.033, 115
Trd, 430723.683, 101
Trd, 430723.900, 100
Trd, 430725.733, 117
Trd, 430726.083, 87
Trd, 430726.867, 103
Trd, 430727.233, 128
Trd, 430729.500, 105
Trd, 430729.567, 99
Trd, 430730.000, 122
Trd, 430730.483, 98
Trd, 430732.433, 101
Trd, 430733.967, 101
Trd, 430734.433, 97
Trd, 430736.250, 101
Trd, 430736.467, 97
Trd, 430737.467, 95
Trd, 430738.500, 105
Trd, 430738.683, 106
Trd, 430740.867, 111
Trd, 430741.517, 113
Trd, 430742.400, 104
Trd, 430743.467, 107
Trd, 430743.833, 101
Trd, 430744.417, 109
Trd, 430744.900, 115
Trd, 430744.917, 117
Trd, 430747.000, 105
Trd, 430747.283, 99
Trd, 430749.767, 119
Trd, 430749.850, 114
Trd, 430749.933, 109
Trd, 430752.783, 103
Trd, 430753.883, 96
Trd, 430755.150, 97
Trd, 430755.167, 111
Trd, 430755.917, 95
Trd, 430757.317, 94
Trd, 430757.450, 86
Trd, 430758.083, 95
Trd, 430758.367, 94
Trd, 430758.617, 105
Trd, 430759.700, 101
Trd, 430759.733, 100
Trd, 430760.100, 109
Trd, 430764.333, 104
Trd, 430765.800, 100
Trd, 430766.533, 110
Trd, 430768.117, 92
Trd, 430768.700, 90
Trd, 430769.217, 104
Trd, 430769.467, 106
Trd, 430770.017, 100
Trd, 430770.467, 119
Trd, 430770.483, 96
Trd, 430771.150, 119
Trd, 430771.933, 93
Trd, 430772.100, 91
Trd, 430772.283, 92
Trd, 430774.783, 109
Trd, 430776.067, 98
Trd, 430776.667, 109
Trd, 430776.933, 106
Trd, 430777.367, 106
Trd, 430777.667, 93
Trd, 430778.250, 95
Trd, 430779.917, 97
Trd, 430780.267, 97
Trd, 430780.517, 106
Trd, 430781.600, 95
Trd, 430783.983, 89
Trd, 430784.167, 87
Trd, 430784.850, 92
Trd, 430784.967, 110
Trd, 430785.600, 115
Trd, 430785.783, 120
Trd, 430786.850, 80
Trd, 430789.200, 93
Trd, 430790.283, 94
Trd, 430790.383, 106
Trd, 430790.467, 108
Trd, 430790.917, 111
Trd, 430791.083, 109
Trd, 430792.317, 108
Trd, 430792.633, 93
Trd, 430793.767, 104
Trd, 430794.050, 93
Trd, 430794.083, 113
Trd, 430794.933, 100
Trd, 430795.417, 109
Trd, 430795.450, 100
Trd, 430795.467, 92
Trd, 430797.933, 93
Trd, 430798.950, 110
Trd, 430800.800, 93
Trd, 430801.933, 110
Trd, 430803.917, 104
Trd, 430804.300, 101
Trd, 430804.533, 101
Trd, 430804.633, 105
Trd, 430806.367, 97
Trd, 430806.967, 95
Trd, 430807.600, 95
Trd, 430808.900, 115
Trd, 430808.983, 110
Trd, 430809.933, 101
Trd, 430811.300, 115
Trd, 430813.483, 104
Trd, 430814.867, 98
Trd, 430815.700, 95
Trd, 430816.383, 96
Trd, 430816.800, 95
Trd, 430818.083, 101
Trd, 430818.933, 107
Trd, 430820.017, 101
Trd, 430821.333, 109
Trd, 430822.167, 108
Trd, 430822.500, 95
Trd, 430822.667, 93
Trd, 430823.583, 87
Trd, 430823.750, 113
Trd, 430824.150, 115
Trd, 430824.167, 103
Trd, 430824.767, 109
Trd, 430826.183, 98
Trd, 430826.767, 110
Trd, 430827.567, 93
Trd, 430827.933, 87
Trd, 430828.317, 101
Trd, 430828.667, 88
Trd, 430830.117, 100
Trd, 430831.817, 102
Trd, 430832.333, 106
Trd, 430832.550, 101
