B00, 0
B01, 0
B02, 1
B02, Trade, 179230.683, 63, B02, S00, 1
B03, 2
B03, Trade, 83439.483, 68, B03, S01, 1
B03, Trade, 119884.050, 66, B03, S01, 1
B04, 47
B04, Trade, 57462.900, 67, B04, S01, 1
B04, Trade, 115242.267, 71, B04, S00, 1
B04, Trade, 115340.633, 71, B04, S02, 1
B04, Trade, 115676.883, 70, B04, S02, 1
B04, Trade, 115688.917, 71, B04, S00, 1
B04, Trade, 116384.100, 69, B04, S02, 1
B04, Trade, 116794.117, 71, B04, S01, 1
B04, Trade, 116831.100, 70, B04, S01, 1
B04, Trade, 117707.183, 71, B04, S02, 1
B04, Trade, 117986.950, 70, B04, S01, 1
B04, Trade, 118441.383, 71, B04, S00, 1
B04, Trade, 119207.367, 71, B04, S01, 1
B04, Trade, 119210.217, 71, B04, S02, 1
B04, Trade, 119879.350, 71, B04, S00, 1
B04, Trade, 120776.350, 71, B04, S02, 1
B04, Trade, 120914.867, 70, B04, S02, 1
B04, Trade, 121766.717, 71, B04, S00, 1
B04, Trade, 166836.900, 71, B04, S01, 1
B04, Trade, 170671.717, 70, B04, S00, 1
B04, Trade, 171356.550, 71, B04, S01, 1
B04, Trade, 191140.067, 71, B04, S00, 1
B04, Trade, 193339.967, 68, B04, S02, 1
B04, Trade, 205023.233, 71, B04, S00, 1
B04, Trade, 206459.400, 71, B04, S00, 1
B04, Trade, 227028.133, 71, B04, S01, 1
B04, Trade, 248072.867, 71, B04, S02, 1
B04, Trade, 260231.950, 71, B04, S00, 1
B04, Trade, 261404.467, 71, B04, S00, 1
B04, Trade, 263272.417, 71, B04, S00, 1
B04, Trade, 264374.817, 70, B04, S00, 1
B04, Trade, 264476.300, 71, B04, S00, 1
B04, Trade, 265053.117, 70, B04, S03, 1
B04, Trade, 265933.883, 71, B04, S00, 1
B04, Trade, 311186.967, 71, B04, S04, 1
B04, Trade, 312963.533, 71, B04, S04, 1
B04, Trade, 316559.900, 71, B04, S02, 1
B04, Trade, 332821.333, 70, B04, S00, 1
B04, Trade, 333030.150, 71, B04, S01, 1
B04, Trade, 333219.367, 71, B04, S00, 1
B04, Trade, 334630.667, 71, B04, S00, 1
B04, Trade, 336283.050, 71, B04, S01, 1
B04, Trade, 336505.817, 71, B04, S01, 1
B04, Trade, 358503.633, 71, B04, S00, 1
B04, Trade, 359201.633, 71, B04, S02, 1
B04, Trade, 369231.300, 71, B04, S00, 1
B04, Trade, 377952.917, 71, B04, S02, 1
B04, Trade, 386407.683, 71, B04, S00, 1
B05, 42
B05, Trade, 24552.050, 72, B05, S02, 1
B05, Trade, 34981.617, 71, B05, S03, 1
B05, Trade, 83926.883, 68, B05, S01, 1
B05, Trade, 123885.450, 73, B05, S05, 1
B05, Trade, 142566.083, 73, B05, S05, 1
B05, Trade, 173589.933, 68, B05, S02, 1
B05, Trade, 188425.550, 73, B05, S00, 1
B05, Trade, 192830.900, 71, B05, S00, 1
B05, Trade, 279669.667, 71, B05, S02, 1
B05, Trade, 310963.983, 71, B05, S03, 1
B05, Trade, 313004.850, 73, B05, S04, 1
B05, Trade, 322237.750, 73, B05, S04, 1
B05, Trade, 324357.500, 72, B05, S03, 1
B05, Trade, 324372.800, 73, B05, S00, 1
B05, Trade, 327292.433, 73, B05, S00, 1
B05, Trade, 333166.750, 72, B05, S03, 1
B05, Trade, 348223.650, 73, B05, S00, 1
B05, Trade, 348440.667, 73, B05, S00, 1
B05, Trade, 349045.583, 73, B05, S02, 1
B05, Trade, 349696.567, 73, B05, S00, 1
B05, Trade, 350735.533, 73, B05, S00, 1
B05, Trade, 351959.983, 73, B05, S05, 1
B05, Trade, 352075.083, 73, B05, S02, 1
B05, Trade, 352246.000, 73, B05, S05, 1
B05, Trade, 365743.967, 73, B05, S03, 1
B05, Trade, 396605.017, 73, B05, S04, 1
B05, Trade, 396866.933, 73, B05, S04, 1
B05, Trade, 397006.167, 73, B05, S01, 1
B05, Trade, 397307.917, 73, B05, S00, 1
B05, Trade, 397797.667, 72, B05, S02, 1
B05, Trade, 398057.033, 73, B05, S04, 1
B05, Trade, 398370.417, 73, B05, S00, 1
B05, Trade, 398695.467, 73, B05, S00, 1
B05, Trade, 398989.333, 73, B05, S04, 1
B05, Trade, 399132.750, 73, B05, S00, 1
B05, Trade, 399439.833, 72, B05, S00, 1
B05, Trade, 399760.100, 73, S04, B05, 1
B05, Trade, 399776.933, 73, B05, S04, 1
B05, Trade, 400288.500, 73, B05, S04, 1
B05, Trade, 401791.133, 73, B05, S04, 1
B05, Trade, 402275.117, 73, B05, S00, 1
