B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 302790.600, 68, B03, S00, 1
B04, 2
B04, Trade, 230954.117, 69, B04, S00, 1
B04, Trade, 337715.567, 71, B04, S03, 1
B05, 43
B05, Trade, 18073.083, 73, B05, S04, 1
B05, Trade, 19208.633, 72, B05, S01, 1
B05, Trade, 72290.150, 73, B05, S02, 1
B05, Trade, 74688.050, 73, B05, S02, 1
B05, Trade, 76705.383, 73, B05, S02, 1
B05, Trade, 123193.433, 73, B05, S05, 1
B05, Trade, 124485.700, 73, B05, S02, 1
B05, Trade, 127360.667, 73, B05, S05, 1
B05, Trade, 201774.833, 73, B05, S01, 1
B05, Trade, 202822.650, 73, B05, S02, 1
B05, Trade, 205453.467, 73, B05, S02, 1
B05, Trade, 285522.967, 73, B05, S02, 1
B05, Trade, 286929.300, 73, B05, S02, 1
B05, Trade, 287945.000, 73, B05, S02, 1
B05, Trade, 288346.683, 72, B05, S01, 1
B05, Trade, 289606.817, 73, B05, S00, 1
B05, Trade, 291906.717, 73, B05, S00, 1
B05, Trade, 292034.867, 73, B05, S01, 1
B05, Trade, 292284.083, 73, B05, S01, 1
B05, Trade, 292959.717, 73, B05, S01, 1
B05, Trade, 294021.150, 73, B05, S04, 1
B05, Trade, 294450.533, 72, B05, S02, 1
B05, Trade, 294523.167, 73, B05, S02, 1
B05, Trade, 305008.600, 71, S01, B05, 1
B05, Trade, 313265.117, 73, B05, S03, 1
B05, Trade, 321356.967, 73, B05, S00, 1
B05, Trade, 321705.183, 72, B05, S01, 1
B05, Trade, 322458.583, 73, B05, S01, 1
B05, Trade, 323389.617, 73, B05, S03, 1
B05, Trade, 327466.383, 73, B05, S01, 1
B05, Trade, 346559.083, 73, B05, S00, 1
B05, Trade, 346634.617, 71, S04, B05, 1
B05, Trade, 349524.417, 73, B05, S00, 1
B05, Trade, 351311.033, 73, B05, S03, 1
B05, Trade, 351676.567, 73, B05, S00, 1
B05, Trade, 351764.167, 73, B05, S01, 1
B05, Trade, 352599.483, 73, B05, S02, 1
B05, Trade, 352620.583, 73, B05, S02, 1
B05, Trade, 353898.517, 73, B05, S05, 1
B05, Trade, 355431.500, 73, B05, S00, 1
B05, Trade, 398541.917, 72, B05, S00, 1
B05, Trade, 400276.433, 73, B05, S01, 1
B05, Trade, 402545.467, 73, B05, S00, 1
B06, 100
B06, Trade, 319154.017, 75, B06, S00, 1
B06, Trade, 319185.033, 76, B06, S05, 1
B06, Trade, 319309.400, 74, B06, S03, 1
B06, Trade, 319526.883, 76, B06, S01, 1
B06, Trade, 319528.017, 76, S04, B06, 1
B06, Trade, 319655.250, 76, B06, S04, 1
B06, Trade, 319783.250, 76, B06, S01, 1
B06, Trade, 319946.567, 74, B06, S03, 1
B06, Trade, 319965.317, 76, B06, S02, 1
B06, Trade, 320009.550, 76, B06, S03, 1
B06, Trade, 320025.417, 76, B06, S03, 1
B06, Trade, 320127.517, 76, B06, S02, 1
B06, Trade, 320229.267, 76, B06, S00, 1
B06, Trade, 320251.350, 76, B06, S01, 1
B06, Trade, 320357.483, 76, B06, S01, 1
B06, Trade, 320479.700, 76, B06, S02, 1
B06, Trade, 320708.700, 76, B06, S02, 1
B06, Trade, 320769.633, 76, B06, S03, 1
B06, Trade, 320842.567, 76, B06, S00, 1
B06, Trade, 320916.400, 76, B06, S01, 1
B06, Trade, 321037.933, 76, B06, S03, 1
B06, Trade, 321096.567, 76, B06, S03, 1
B06, Trade, 321292.983, 74, B06, S03, 1
B06, Trade, 321355.533, 76, B06, S02, 1
B06, Trade, 321542.050, 76, B06, S02, 1
B06, Trade, 321571.267, 76, B06, S01, 1
B06, Trade, 321614.800, 76, B06, S03, 1
B06, Trade, 321703.800, 76, B06, S00, 1
B06, Trade, 321804.667, 76, B06, S02, 1
B06, Trade, 321870.017, 76, B06, S02, 1
B06, Trade, 322147.583, 74, B06, S00, 1
B06, Trade, 322223.767, 76, B06, S03, 1
B06, Trade, 322353.867, 76, B06, S02, 1
B06, Trade, 322392.717, 76, B06, S02, 1
B06, Trade, 322405.483, 76, B06, S03, 1
B06, Trade, 322740.217, 76, B06, S03, 1
B06, Trade, 322760.183, 76, B06, S02, 1
B06, Trade, 322910.067, 76, B06, S03, 1
B06, Trade, 323196.633, 75, B06, S01, 1
B06, Trade, 323219.717, 76, B06, S02, 1
B06, Trade, 323273.650, 76, B06, S03, 1
B06, Trade, 323292.083, 76, B06, S03, 1
B06, Trade, 323386.233, 76, B06, S02, 1
B06, Trade, 323411.600, 75, B06, S01, 1
B06, Trade, 323529.383, 76, B06, S01, 1
B06, Trade, 323585.750, 76, B06, S01, 1
B06, Trade, 323936.717, 75, B06, S01, 1
B06, Trade, 324565.650, 74, B06, S03, 1
B06, Trade, 324891.817, 76, B06, S00, 1
B06, Trade, 325217.467, 76, B06, S06, 1
B06, Trade, 325330.033, 76, B06, S00, 1
B06, Trade, 326703.633, 76, B06, S06, 1
B06, Trade, 328455.183, 76, B06, S03, 1
B06, Trade, 328732.600, 76, B06, S00, 1
B06, Trade, 330423.650, 76, B06, S02, 1
B06, Trade, 331223.667, 76, B06, S03, 1
B06, Trade, 331443.067, 75, B06, S01, 1
B06, Trade, 332064.867, 76, B06, S03, 1
B06, Trade, 333758.767, 75, B06, S05, 1
B06, Trade, 334600.467, 76, B06, S03, 1
B06, Trade, 334940.750, 76, B06, S05, 1
B06, Trade, 335280.483, 76, B06, S06, 1
B06, Trade, 336732.150, 76, B06, S05, 1
B06, Trade, 336875.917, 76, B06, S03, 1
B06, Trade, 337461.883, 76, B06, S05, 1
B06, Trade, 348891.150, 75, B06, S00, 1
B06, Trade, 352974.917, 74, B06, S00, 1
B06, Trade, 353118.133, 75, B06, S00, 1
B06, Trade, 353397.067, 75, B06, S05, 1
B06, Trade, 353502.183, 76, B06, S00, 1
B06, Trade, 353875.517, 76, B06, S04, 1
B06, Trade, 354011.600, 76, B06, S05, 1
B06, Trade, 354067.250, 75, B06, S00, 1
B06, Trade, 355005.167, 76, B06, S06, 1
B06, Trade, 356248.733, 76, B06, S02, 1
B06, Trade, 356530.050, 76, B06, S00, 1
B06, Trade, 357249.417, 76, B06, S00, 1
B06, Trade, 357393.767, 76, B06, S02, 1
B06, Trade, 357415.433, 76, B06, S00, 1
B06, Trade, 357434.933, 76, B06, S04, 1
B06, Trade, 357966.967, 76, B06, S00, 1
B06, Trade, 358789.483, 76, B06, S00, 1
B06, Trade, 359193.867, 76, B06, S05, 1
B06, Trade, 359477.483, 76, S05, B06, 1
B06, Trade, 359605.433, 76, B06, S00, 1
B06, Trade, 359859.117, 76, B06, S00, 1
B06, Trade, 380934.667, 75, B06, S05, 1
B06, Trade, 381685.000, 75, B06, S00, 1
B06, Trade, 385207.400, 76, B06, S02, 1
B06, Trade, 385765.867, 76, B06, S00, 1
