B00, 0
B01, 0
B02, 0
B03, 4
B03, Trade, 155040.000, 68, B03, S02, 1
B03, Trade, 156972.433, 68, B03, S02, 1
B03, Trade, 159282.683, 68, B03, S02, 1
B03, Trade, 217378.533, 65, B03, S00, 1
B04, 13
B04, Trade, 159282.417, 71, B04, S00, 1
B04, Trade, 159651.317, 71, B04, S02, 1
B04, Trade, 161053.467, 71, B04, S03, 1
B04, Trade, 183086.833, 71, B04, S02, 1
B04, Trade, 211789.450, 71, B04, S00, 1
B04, Trade, 212259.300, 71, B04, S03, 1
B04, Trade, 217378.117, 71, B04, S02, 1
B04, Trade, 217416.283, 71, B04, S02, 1
B04, Trade, 222746.750, 71, B04, S00, 1
B04, Trade, 223059.117, 71, B04, S00, 1
B04, Trade, 330392.033, 71, B04, S00, 1
B04, Trade, 352536.600, 70, B04, S03, 1
B04, Trade, 426710.717, 71, B04, S03, 1
B05, 61
B05, Trade, 114783.767, 73, B05, S02, 1
B05, Trade, 180903.650, 73, B05, S05, 1
B05, Trade, 182560.300, 73, B05, S02, 1
B05, Trade, 187187.400, 73, B05, S00, 1
B05, Trade, 187307.850, 71, B05, S02, 1
B05, Trade, 187814.033, 71, B05, S03, 1
B05, Trade, 188621.900, 71, B05, S00, 1
B05, Trade, 190585.300, 71, B05, S04, 1
B05, Trade, 190759.383, 71, B05, S02, 1
B05, Trade, 190850.083, 70, B05, S00, 1
B05, Trade, 192301.600, 71, B05, S00, 1
B05, Trade, 193453.450, 71, B05, S02, 1
B05, Trade, 237673.400, 73, B05, S00, 1
B05, Trade, 238033.683, 73, B05, S00, 1
B05, Trade, 238074.417, 73, B05, S00, 1
B05, Trade, 238222.683, 73, B05, S00, 1
B05, Trade, 238248.033, 73, B05, S02, 1
B05, Trade, 238448.783, 73, B05, S02, 1
B05, Trade, 238772.933, 73, B05, S02, 1
B05, Trade, 238992.233, 73, B05, S00, 1
B05, Trade, 239031.283, 73, B05, S02, 1
B05, Trade, 239080.150, 73, B05, S00, 1
B05, Trade, 239210.183, 73, B05, S02, 1
B05, Trade, 239436.283, 73, B05, S00, 1
B05, Trade, 240022.367, 73, B05, S00, 1
B05, Trade, 240084.117, 73, B05, S02, 1
B05, Trade, 240225.133, 73, B05, S02, 1
B05, Trade, 240255.000, 73, B05, S00, 1
B05, Trade, 240550.583, 73, B05, S00, 1
B05, Trade, 240835.033, 73, B05, S00, 1
B05, Trade, 241229.700, 73, B05, S02, 1
B05, Trade, 241374.750, 73, B05, S00, 1
B05, Trade, 241965.150, 73, B05, S03, 1
B05, Trade, 242584.350, 73, B05, S00, 1
B05, Trade, 242664.983, 73, B05, S02, 1
B05, Trade, 242704.033, 73, B05, S02, 1
B05, Trade, 243051.583, 73, B05, S02, 1
B05, Trade, 243317.250, 73, B05, S02, 1
B05, Trade, 243327.517, 73, B05, S02, 1
B05, Trade, 243341.850, 72, B05, S00, 1
B05, Trade, 243597.183, 73, B05, S00, 1
B05, Trade, 243717.500, 73, B05, S00, 1
B05, Trade, 244459.450, 73, B05, S00, 1
B05, Trade, 244498.967, 73, B05, S02, 1
B05, Trade, 270361.950, 73, B05, S02, 1
B05, Trade, 313580.600, 73, B05, S02, 1
B05, Trade, 314597.883, 73, B05, S05, 1
B05, Trade, 316013.200, 73, B05, S05, 1
B05, Trade, 316815.067, 73, B05, S02, 1
B05, Trade, 425708.950, 73, B05, S02, 1
B05, Trade, 426710.517, 73, B05, S00, 1
B05, Trade, 426726.700, 73, B05, S02, 1
B05, Trade, 428532.833, 73, B05, S02, 1
B05, Trade, 429215.183, 73, B05, S03, 1
B05, Trade, 429532.500, 73, B05, S00, 1
B05, Trade, 429669.583, 73, B05, S02, 1
B05, Trade, 430042.767, 73, B05, S02, 1
B05, Trade, 430187.617, 73, B05, S03, 1
B05, Trade, 430263.817, 73, B05, S01, 1
B05, Trade, 431590.417, 73, B05, S00, 1
B05, Trade, 431908.633, 73, B05, S03, 1
B06, 100
B06, Trade, 51321.400, 76, B06, S01, 1
B06, Trade, 51759.700, 75, B06, S02, 1
B06, Trade, 51991.750, 76, B06, S03, 1
B06, Trade, 53069.433, 76, B06, S02, 1
B06, Trade, 53179.217, 76, B06, S00, 1
B06, Trade, 54197.133, 76, B06, S03, 1
B06, Trade, 54447.533, 76, B06, S01, 1
B06, Trade, 54842.100, 76, S06, B06, 1
B06, Trade, 54855.417, 75, B06, S02, 1
B06, Trade, 55125.767, 76, B06, S02, 1
B06, Trade, 55166.733, 76, B06, S01, 1
B06, Trade, 55216.700, 76, B06, S06, 1
B06, Trade, 55519.883, 76, B06, S03, 1
B06, Trade, 56513.650, 76, B06, S04, 1
B06, Trade, 56613.167, 76, B06, S02, 1
B06, Trade, 56874.450, 76, B06, S03, 1
B06, Trade, 72680.533, 75, B06, S03, 1
B06, Trade, 75710.450, 75, B06, S04, 1
B06, Trade, 75925.683, 76, B06, S03, 1
B06, Trade, 77216.667, 76, B06, S00, 1
B06, Trade, 77994.883, 74, B06, S00, 1
B06, Trade, 78155.400, 76, B06, S04, 1
B06, Trade, 87348.317, 76, B06, S05, 1
B06, Trade, 88469.883, 73, B06, S00, 1
B06, Trade, 88554.517, 76, B06, S01, 1
B06, Trade, 88726.167, 75, B06, S00, 1
B06, Trade, 89011.517, 76, B06, S04, 1
B06, Trade, 90526.350, 76, B06, S04, 1
B06, Trade, 90544.867, 74, B06, S04, 1
B06, Trade, 90682.350, 76, B06, S01, 1
B06, Trade, 91084.517, 76, B06, S04, 1
B06, Trade, 91641.583, 75, B06, S03, 1
B06, Trade, 92636.967, 76, B06, S00, 1
B06, Trade, 93399.283, 76, B06, S01, 1
B06, Trade, 93476.067, 76, B06, S05, 1
B06, Trade, 151282.433, 76, B06, S02, 1
B06, Trade, 161436.033, 76, S05, B06, 1
B06, Trade, 163912.217, 75, B06, S02, 1
B06, Trade, 188086.917, 73, B06, S02, 1
B06, Trade, 192691.500, 75, B06, S00, 1
B06, Trade, 237748.167, 75, B06, S00, 1
B06, Trade, 237876.033, 76, B06, S02, 1
B06, Trade, 237907.300, 75, B06, S03, 1
B06, Trade, 237988.950, 76, B06, S00, 1
B06, Trade, 238032.200, 76, B06, S00, 1
B06, Trade, 238321.217, 76, B06, S00, 1
B06, Trade, 238472.583, 76, B06, S00, 1
B06, Trade, 238531.983, 76, B06, S02, 1
B06, Trade, 238627.967, 76, B06, S02, 1
B06, Trade, 239274.567, 74, B06, S00, 1
B06, Trade, 239323.617, 74, B06, S02, 1
B06, Trade, 239360.433, 75, B06, S00, 1
B06, Trade, 239663.700, 73, B06, S02, 1
B06, Trade, 239765.867, 76, B06, S03, 1
B06, Trade, 239960.633, 75, B06, S04, 1
B06, Trade, 240257.217, 76, B06, S02, 1
B06, Trade, 240406.750, 76, B06, S00, 1
B06, Trade, 240502.683, 74, B06, S00, 1
B06, Trade, 241016.500, 76, B06, S00, 1
B06, Trade, 241191.517, 76, B06, S02, 1
B06, Trade, 242398.800, 76, B06, S00, 1
B06, Trade, 242566.750, 76, B06, S02, 1
B06, Trade, 242645.950, 76, B06, S03, 1
B06, Trade, 242732.500, 76, B06, S00, 1
B06, Trade, 242901.550, 76, B06, S00, 1
B06, Trade, 242913.617, 76, B06, S02, 1
B06, Trade, 243168.150, 76, B06, S00, 1
B06, Trade, 243431.767, 74, B06, S00, 1
B06, Trade, 244571.650, 76, B06, S00, 1
B06, Trade, 244748.117, 74, B06, S02, 1
B06, Trade, 244760.983, 74, B06, S02, 1
B06, Trade, 289400.883, 76, B06, S02, 1
B06, Trade, 289463.767, 76, B06, S06, 1
B06, Trade, 290435.933, 76, B06, S03, 1
B06, Trade, 290786.350, 76, B06, S00, 1
B06, Trade, 290954.300, 73, B06, S02, 1
B06, Trade, 292356.367, 75, B06, S03, 1
B06, Trade, 292624.667, 76, B06, S03, 1
B06, Trade, 293116.283, 74, B06, S01, 1
B06, Trade, 328117.550, 75, S05, B06, 1
B06, Trade, 374563.633, 76, B06, S05, 1
B06, Trade, 375336.967, 76, B06, S05, 1
B06, Trade, 379485.933, 76, B06, S02, 1
B06, Trade, 379722.467, 76, B06, S05, 1
B06, Trade, 401451.717, 76, B06, S00, 1
B06, Trade, 410881.233, 76, B06, S04, 1
B06, Trade, 412165.217, 76, B06, S06, 1
B06, Trade, 412532.600, 76, B06, S01, 1
B06, Trade, 412582.200, 76, B06, S01, 1
B06, Trade, 413506.983, 76, B06, S01, 1
B06, Trade, 414047.583, 76, B06, S02, 1
B06, Trade, 415248.100, 76, B06, S01, 1
B06, Trade, 415259.000, 76, B06, S02, 1
B06, Trade, 415525.800, 76, B06, S02, 1
B06, Trade, 416385.050, 76, B06, S05, 1
B06, Trade, 416876.683, 76, B06, S01, 1
B06, Trade, 417295.017, 76, B06, S01, 1
B06, Trade, 417453.433, 76, B06, S05, 1
B06, Trade, 429588.000, 76, B06, S02, 1
B06, Trade, 431772.550, 76, B06, S01, 1
B07, 100
B07, Trade, 426977.383, 78, B07, S00, 1
B07, Trade, 427000.817, 79, B07, S07, 1
B07, Trade, 427084.983, 79, B07, S03, 1
B07, Trade, 427107.017, 79, B07, S02, 1
B07, Trade, 427179.000, 78, B07, S02, 1
B07, Trade, 427190.267, 79, B07, S07, 1
B07, Trade, 427224.967, 79, B07, S00, 1
B07, Trade, 427242.617, 79, B07, S00, 1
B07, Trade, 427272.017, 78, B07, S02, 1
B07, Trade, 427306.200, 79, B07, S07, 1
B07, Trade, 427323.967, 79, B07, S00, 1
B07, Trade, 427348.333, 78, B07, S02, 1
B07, Trade, 427442.283, 79, B07, S00, 1
B07, Trade, 427453.717, 79, B07, S00, 1
B07, Trade, 427473.350, 79, B07, S02, 1
B07, Trade, 427549.667, 79, B07, S03, 1
B07, Trade, 427562.183, 77, B07, S06, 1
B07, Trade, 427582.300, 78, B07, S06, 1
B07, Trade, 427738.867, 79, B07, S06, 1
B07, Trade, 427834.800, 78, B07, S06, 1
B07, Trade, 427859.333, 79, B07, S03, 1
B07, Trade, 427875.200, 79, B07, S06, 1
B07, Trade, 427893.367, 79, B07, S02, 1
B07, Trade, 427917.683, 78, B07, S03, 1
B07, Trade, 427937.933, 79, B07, S00, 1
B07, Trade, 427944.583, 79, B07, S06, 1
B07, Trade, 427996.317, 79, B07, S06, 1
B07, Trade, 428114.617, 79, B07, S00, 1
B07, Trade, 428183.600, 79, B07, S03, 1
B07, Trade, 428272.950, 79, B07, S01, 1
B07, Trade, 428370.200, 79, B07, S03, 1
B07, Trade, 428442.817, 78, B07, S02, 1
B07, Trade, 428460.100, 78, B07, S03, 1
B07, Trade, 428531.683, 79, B07, S05, 1
B07, Trade, 428623.000, 79, B07, S02, 1
B07, Trade, 428651.950, 79, B07, S06, 1
B07, Trade, 428689.317, 79, B07, S02, 1
B07, Trade, 428705.667, 79, B07, S03, 1
B07, Trade, 428751.150, 79, B07, S00, 1
B07, Trade, 428752.250, 77, B07, S03, 1
B07, Trade, 428781.267, 79, B07, S02, 1
B07, Trade, 428797.733, 79, B07, S07, 1
B07, Trade, 428828.933, 79, B07, S02, 1
B07, Trade, 428880.833, 78, B07, S03, 1
B07, Trade, 428899.183, 79, B07, S00, 1
B07, Trade, 428912.300, 79, B07, S03, 1
B07, Trade, 428978.600, 78, B07, S00, 1
B07, Trade, 429005.517, 79, B07, S02, 1
B07, Trade, 429019.817, 79, B07, S03, 1
B07, Trade, 429055.200, 79, B07, S02, 1
B07, Trade, 429214.983, 77, B07, S00, 1
B07, Trade, 429233.517, 79, B07, S00, 1
B07, Trade, 429242.783, 79, B07, S06, 1
B07, Trade, 429396.117, 79, B07, S03, 1
B07, Trade, 429498.250, 79, B07, S00, 1
B07, Trade, 429531.700, 79, B07, S06, 1
B07, Trade, 429583.383, 79, B07, S04, 1
B07, Trade, 429635.350, 79, B07, S00, 1
B07, Trade, 429668.183, 79, B07, S07, 1
B07, Trade, 429701.683, 79, B07, S03, 1
B07, Trade, 429906.233, 79, B07, S06, 1
B07, Trade, 430022.350, 79, B07, S02, 1
B07, Trade, 430042.700, 78, B07, S03, 1
B07, Trade, 430186.550, 79, B07, S02, 1
B07, Trade, 430212.967, 78, B07, S02, 1
B07, Trade, 430263.567, 79, B07, S02, 1
B07, Trade, 430286.250, 79, B07, S06, 1
B07, Trade, 430328.150, 79, B07, S00, 1
B07, Trade, 430355.133, 78, B07, S00, 1
B07, Trade, 430389.383, 79, B07, S01, 1
B07, Trade, 430564.633, 79, B07, S05, 1
B07, Trade, 430612.383, 79, B07, S05, 1
B07, Trade, 430632.833, 79, B07, S06, 1
B07, Trade, 430651.000, 77, B07, S03, 1
B07, Trade, 430740.683, 78, B07, S05, 1
B07, Trade, 430904.050, 78, B07, S02, 1
B07, Trade, 430939.650, 79, B07, S03, 1
B07, Trade, 431002.667, 79, B07, S06, 1
B07, Trade, 431042.617, 79, B07, S03, 1
B07, Trade, 431050.433, 78, B07, S03, 1
B07, Trade, 431099.250, 79, B07, S02, 1
B07, Trade, 431184.333, 79, B07, S07, 1
B07, Trade, 431341.350, 79, B07, S00, 1
B07, Trade, 431357.767, 79, B07, S03, 1
B07, Trade, 431370.183, 79, B07, S00, 1
B07, Trade, 431460.817, 79, B07, S00, 1
B07, Trade, 431481.433, 78, B07, S00, 1
B07, Trade, 431493.083, 78, B07, S00, 1
B07, Trade, 431519.050, 79, B07, S02, 1
B07, Trade, 431551.517, 79, B07, S00, 1
B07, Trade, 431575.417, 79, B07, S01, 1
B07, Trade, 431617.417, 79, B07, S03, 1
B07, Trade, 431679.433, 79, B07, S02, 1
B07, Trade, 431709.283, 79, B07, S00, 1
B07, Trade, 431743.633, 79, B07, S03, 1
B07, Trade, 431759.917, 79, B07, S03, 1
B07, Trade, 431792.350, 79, B07, S06, 1
B07, Trade, 431872.367, 79, B07, S03, 1
